id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type
rng_1_1,commons-rng,ThreadLocalRandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ThreadLocalRandomSourceTest.java,,,,MUST_THROW
rng_2_1,commons-rng,ThreadLocalRandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ThreadLocalRandomSourceTest.java,,,,MUST_THROW
rng_3_1,commons-rng,ThreadLocalRandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ThreadLocalRandomSourceTest.java,,,,ASSERTION_ONLY
rng_3_2,commons-rng,ThreadLocalRandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ThreadLocalRandomSourceTest.java,,,,ASSERTION_ONLY
rng_3_3,commons-rng,ThreadLocalRandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ThreadLocalRandomSourceTest.java,,,,ASSERTION_ONLY
rng_4_1,commons-rng,JDKRandomWrapperTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/JDKRandomWrapperTest.java,,,,ASSERTION_ONLY
rng_5_1,commons-rng,JDKRandomWrapperTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/JDKRandomWrapperTest.java,,,,MUST_THROW
rng_6_1,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,MUST_THROW
rng_7_1,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_8_1,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_8_2,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_9_1,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,MUST_THROW
rng_9_2,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,MUST_THROW
rng_10_1,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_10_2,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_10_3,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_10_4,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_11_2,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,MUST_THROW
rng_12_1,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_12_2,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_12_3,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_12_4,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_12_5,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_13_1,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_14_1,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_14_2,commons-rng,ProvidersCommonParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/ProvidersCommonParametricTest.java,,,,ASSERTION_ONLY
rng_15_1,commons-rng,RandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomSourceTest.java,,,,ASSERTION_ONLY
rng_16_1,commons-rng,RandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomSourceTest.java,,,,ASSERTION_ONLY
rng_17_1,commons-rng,RandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomSourceTest.java,,,,ASSERTION_ONLY
rng_17_2,commons-rng,RandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomSourceTest.java,,,,ASSERTION_ONLY
rng_18_1,commons-rng,RandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomSourceTest.java,,,,ASSERTION_ONLY
rng_18_2,commons-rng,RandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomSourceTest.java,,,,ASSERTION_ONLY
rng_19_1,commons-rng,RandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomSourceTest.java,,,,ASSERTION_ONLY
rng_19_2,commons-rng,RandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomSourceTest.java,,,,ASSERTION_ONLY
rng_19_3,commons-rng,RandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomSourceTest.java,,,,ASSERTION_ONLY
rng_20_1,commons-rng,RandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomSourceTest.java,,,,ASSERTION_ONLY
rng_20_2,commons-rng,RandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomSourceTest.java,,,,ASSERTION_ONLY
rng_20_3,commons-rng,RandomSourceTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/RandomSourceTest.java,,,,ASSERTION_ONLY
rng_21_1,commons-rng,JDKRandomBridgeTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/JDKRandomBridgeTest.java,,,,ASSERTION_ONLY
rng_22_1,commons-rng,SeedUtilsTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/internal/SeedUtilsTest.java,,,,ASSERTION_ONLY
rng_22_2,commons-rng,SeedUtilsTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/internal/SeedUtilsTest.java,,,,ASSERTION_ONLY
rng_23_1,commons-rng,SeedUtilsTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/internal/SeedUtilsTest.java,,,,ASSERTION_ONLY
rng_23_2,commons-rng,SeedUtilsTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/internal/SeedUtilsTest.java,,,,ASSERTION_ONLY
rng_23_3,commons-rng,SeedUtilsTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/internal/SeedUtilsTest.java,,,,ASSERTION_ONLY
rng_24_1,commons-rng,NativeSeedTypeParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/internal/NativeSeedTypeParametricTest.java,,,,ASSERTION_ONLY
rng_24_2,commons-rng,NativeSeedTypeParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/internal/NativeSeedTypeParametricTest.java,,,,ASSERTION_ONLY
rng_24_3,commons-rng,NativeSeedTypeParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/internal/NativeSeedTypeParametricTest.java,,,,ASSERTION_ONLY
rng_25_1,commons-rng,NativeSeedTypeParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/internal/NativeSeedTypeParametricTest.java,,,,ASSERTION_ONLY
rng_25_2,commons-rng,NativeSeedTypeParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/internal/NativeSeedTypeParametricTest.java,,,,ASSERTION_ONLY
rng_25_3,commons-rng,NativeSeedTypeParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/internal/NativeSeedTypeParametricTest.java,,,,ASSERTION_ONLY
rng_26_1,commons-rng,NativeSeedTypeParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/internal/NativeSeedTypeParametricTest.java,,,,ASSERTION_ONLY
rng_26_2,commons-rng,NativeSeedTypeParametricTest,,commons-rng-simple/src/test/java/org/apache/commons/rng/simple/internal/NativeSeedTypeParametricTest.java,,,,ASSERTION_ONLY
