id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
vfs_6_1,"    @Test
    public void testDoesNotModifyUrlsWithoutPassword_1_oe() {
        final FileSystemException fse = new FileSystemException(""vfs.provider/delete.error"",
                ""http://foo@junit.org/test.bin"");
        <ASSERTION_HOLE>;
    }
",FileSystemExceptionTest::testDoesNotModifyUrlsWithoutPassword_1_oe,org.apache.commons.vfs2.FileSystemException,getInfo(),"/**
     * Retrieves array of complementary info (context). Could be used as parameter for internationalization.
     *
     * @return the context info.
     */","public String[] getInfo() {
        return info;
    }"
vfs_7_1,"    @Test
    public void testMasksPasswordOfUrlsWithBasicAuthentication_1_oe() {
        final FileSystemException fse = new FileSystemException(""vfs.provider/rename.error"", ""file://test.bin"",
                ""http://foo:bar@junit.org/test.bin"");

        <ASSERTION_HOLE>;
    }
",FileSystemExceptionTest::testMasksPasswordOfUrlsWithBasicAuthentication_1_oe,org.apache.commons.vfs2.FileSystemException,getInfo(),"/**
     * Retrieves array of complementary info (context). Could be used as parameter for internationalization.
     *
     * @return the context info.
     */","public String[] getInfo() {
        return info;
    }"
vfs_7_2,"    @Test
    public void testMasksPasswordOfUrlsWithBasicAuthentication_2_oe() {
        final FileSystemException fse = new FileSystemException(""vfs.provider/rename.error"", ""file://test.bin"",
                ""http://foo:bar@junit.org/test.bin"");

        // removed other assertion
        <ASSERTION_HOLE>;
    }
",FileSystemExceptionTest::testMasksPasswordOfUrlsWithBasicAuthentication_2_oe,org.apache.commons.vfs2.FileSystemException,getInfo(),"/**
     * Retrieves array of complementary info (context). Could be used as parameter for internationalization.
     *
     * @return the context info.
     */","public String[] getInfo() {
        return info;
    }"
vfs_8_1,"    @Test
    public void testProperDetectionOfUrl_1_oe() {
        final FileSystemException fse = new FileSystemException(""vfs.provider/delete.error"",
                ""zip:http://foo:bar@junit.org/test.bin"");
        <ASSERTION_HOLE>;
    }
",FileSystemExceptionTest::testProperDetectionOfUrl_1_oe,org.apache.commons.vfs2.FileSystemException,getInfo(),"/**
     * Retrieves array of complementary info (context). Could be used as parameter for internationalization.
     *
     * @return the context info.
     */","public String[] getInfo() {
        return info;
    }"
vfs_59_1,"    @Test
    public void testSerializationContainer_1_oe() {
        final Fixture expectedFixture = new Fixture();
        final byte[] serialized = SerializationUtils.serialize(expectedFixture);
        final Fixture actualFixture = (Fixture) SerializationUtils.deserialize(serialized);
        <ASSERTION_HOLE>;
    }
",FileTypeTest::testSerializationContainer_1_oe,org.apache.commons.vfs2.provider.ftp.FtpFileSystemConfigBuilder,getFileType(final FileSystemOptions options),"/**
     * Gets the file type parameter.
     *
     * @param options The FileSystemOptions.
     * @return A FtpFileType
     * @since 2.1
     */","public FtpFileType getFileType(final FileSystemOptions options) {
        return getEnum(FtpFileType.class, options, FILE_TYPE);
    }"
vfs_61_1,"    @Test
    public void test_setManager_1_oe() throws FileSystemException {
        final StandardFileSystemManager fileSystemManager = new StandardFileSystemManager();
        VFS.setManager(fileSystemManager);
        <ASSERTION_HOLE>;
    }
",VFSTest::test_setManager_1_oe,org.apache.commons.vfs2.VFS,getManager(),"/**
     * Returns the default {@link FileSystemManager} instance.
     * <p>
     * Warning, if you close this instance you may affect all current and future users of this manager singleton.
     * </p>
     *
     * @return The FileSystemManager.
     * @throws FileSystemException if an error occurs creating the manager.
     */","public static synchronized FileSystemManager getManager() throws FileSystemException {
        if (instance == null) {
            instance = reset();
        }
        return instance;
    }"
vfs_61_2,"    @Test
    public void test_setManager_2_oe() throws FileSystemException {
        final StandardFileSystemManager fileSystemManager = new StandardFileSystemManager();
        VFS.setManager(fileSystemManager);
        // removed other assertion
        // Reset global for other tests
        VFS.setManager(null);
        <ASSERTION_HOLE>;
    }
",VFSTest::test_setManager_2_oe,org.apache.commons.vfs2.VFS,getManager(),"/**
     * Returns the default {@link FileSystemManager} instance.
     * <p>
     * Warning, if you close this instance you may affect all current and future users of this manager singleton.
     * </p>
     *
     * @return The FileSystemManager.
     * @throws FileSystemException if an error occurs creating the manager.
     */","public static synchronized FileSystemManager getManager() throws FileSystemException {
        if (instance == null) {
            instance = reset();
        }
        return instance;
    }"
vfs_61_3,"    @Test
    public void test_setManager_3_oe() throws FileSystemException {
        final StandardFileSystemManager fileSystemManager = new StandardFileSystemManager();
        VFS.setManager(fileSystemManager);
        // removed other assertion
        // Reset global for other tests
        VFS.setManager(null);
        // removed other assertion
        <ASSERTION_HOLE>;
    }
",VFSTest::test_setManager_3_oe,org.apache.commons.vfs2.VFS,getManager(),"/**
     * Returns the default {@link FileSystemManager} instance.
     * <p>
     * Warning, if you close this instance you may affect all current and future users of this manager singleton.
     * </p>
     *
     * @return The FileSystemManager.
     * @throws FileSystemException if an error occurs creating the manager.
     */","public static synchronized FileSystemManager getManager() throws FileSystemException {
        if (instance == null) {
            instance = reset();
        }
        return instance;
    }"
vfs_62_1,"    @Test
    public void testStaticClose_1_oe() throws FileSystemException {
        final FileSystemManager manager = VFS.getManager();
        VFS.close();
        <ASSERTION_HOLE>;
    }
",VFSTest::testStaticClose_1_oe,org.apache.commons.vfs2.VFS,getManager(),"/**
     * Returns the default {@link FileSystemManager} instance.
     * <p>
     * Warning, if you close this instance you may affect all current and future users of this manager singleton.
     * </p>
     *
     * @return The FileSystemManager.
     * @throws FileSystemException if an error occurs creating the manager.
     */","public static synchronized FileSystemManager getManager() throws FileSystemException {
        if (instance == null) {
            instance = reset();
        }
        return instance;
    }"
vfs_88_1,"    @Test
    public void testEqualsHashCodeAndCompareTo_1_oe() {
        final JUnitConfigBuilder builder = JUnitConfigBuilder.getInstance();
        final FileSystemOptions expected = new FileSystemOptions();
        builder.setId(expected, ""Test"");

        final FileSystemOptions actual = new FileSystemOptions();
        builder.setId(actual, ""Test"");

        <ASSERTION_HOLE>;
    }
",FileSystemOptionsTest::testEqualsHashCodeAndCompareTo_1_oe,org.apache.commons.vfs2.provider.LayeredFileNameParser,getInstance(),"/**
     * Returns the Parser.
     *
     * @return The Parser.
     */","public static LayeredFileNameParser getInstance() {
        return INSTANCE;
    }"
