id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type
vfs_6_1,commons-vfs,FileSystemExceptionTest,,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileSystemExceptionTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileSystemException.java,org.apache.commons.vfs2.FileSystemException,org.apache.commons.vfs2,ASSERTION_ONLY
vfs_7_1,commons-vfs,FileSystemExceptionTest,,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileSystemExceptionTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileSystemException.java,org.apache.commons.vfs2.FileSystemException,org.apache.commons.vfs2,ASSERTION_ONLY
vfs_7_2,commons-vfs,FileSystemExceptionTest,,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileSystemExceptionTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileSystemException.java,org.apache.commons.vfs2.FileSystemException,org.apache.commons.vfs2,ASSERTION_ONLY
vfs_8_1,commons-vfs,FileSystemExceptionTest,,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileSystemExceptionTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileSystemException.java,org.apache.commons.vfs2.FileSystemException,org.apache.commons.vfs2,ASSERTION_ONLY
vfs_59_1,commons-vfs,FileTypeTest,,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileTypeTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/provider/ftp/FtpFileSystemConfigBuilder.java,org.apache.commons.vfs2.provider.ftp.FtpFileSystemConfigBuilder,org.apache.commons.vfs2.provider.ftp,ASSERTION_ONLY
vfs_61_1,commons-vfs,VFSTest,,commons-vfs2/src/test/java/org/apache/commons/vfs2/VFSTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/VFS.java,org.apache.commons.vfs2.VFS,org.apache.commons.vfs2,ASSERTION_ONLY
vfs_61_2,commons-vfs,VFSTest,,commons-vfs2/src/test/java/org/apache/commons/vfs2/VFSTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/VFS.java,org.apache.commons.vfs2.VFS,org.apache.commons.vfs2,ASSERTION_ONLY
vfs_61_3,commons-vfs,VFSTest,,commons-vfs2/src/test/java/org/apache/commons/vfs2/VFSTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/VFS.java,org.apache.commons.vfs2.VFS,org.apache.commons.vfs2,ASSERTION_ONLY
vfs_62_1,commons-vfs,VFSTest,,commons-vfs2/src/test/java/org/apache/commons/vfs2/VFSTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/VFS.java,org.apache.commons.vfs2.VFS,org.apache.commons.vfs2,ASSERTION_ONLY
vfs_88_1,commons-vfs,FileSystemOptionsTest,,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileSystemOptionsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/provider/LayeredFileNameParser.java,org.apache.commons.vfs2.provider.LayeredFileNameParser,org.apache.commons.vfs2.provider,ASSERTION_ONLY
vfs_88_2,commons-vfs,FileSystemOptionsTest,,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileSystemOptionsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-vfs/commons-vfs2/src/main/java/org/apache/commons/vfs2/FileSystemOptions.java,org.apache.commons.vfs2.FileSystemOptions,org.apache.commons.vfs2,ASSERTION_ONLY
