id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
bean_69_10,"    public void testSimpleStatic1_10_oe() {

        final TestBean bean = new TestBean();
        Object value = null;
        int current = TestBean.currentCounter();

        try {

            value = MethodUtils.invokeMethod
                (bean, ""currentCounter"", new Object[0], new Class[0]);

            MethodUtils.invokeMethod
                (bean, ""incrementCounter"", new Object[0], new Class[0]);

            current++;
            value = MethodUtils.invokeMethod
                (bean, ""currentCounter"", new Object[0], new Class[0]);

            MethodUtils.invokeMethod
                (bean, ""incrementCounter"",
                 new Object[] { new Integer(5) },
                 new Class[] { Integer.TYPE });

            current += 5;
            value = MethodUtils.invokeMethod
                (bean, ""currentCounter"", new Object[0], new Class[0]);

        } catch (final Exception e) {
            fail(""Threw exception"" + e);
    }
    }",MethodUtilsTestCase::testSimpleStatic1_10_oe,,,,
bean_70_10,"    public void testSimpleStatic2_10_oe() {

        final TestBean bean = new TestBean();
        Object value = null;
        int current = TestBean.currentCounter();

        try {

            value = MethodUtils.invokeExactMethod
                (bean, ""currentCounter"", new Object[0], new Class[0]);

            MethodUtils.invokeExactMethod
                (bean, ""incrementCounter"", new Object[0], new Class[0]);

            current++;
            value = MethodUtils.invokeExactMethod
                (bean, ""currentCounter"", new Object[0], new Class[0]);

            MethodUtils.invokeExactMethod
                (bean, ""incrementCounter"",
                 new Object[] { new Integer(5) },
                 new Class[] { Integer.TYPE });

            current += 5;
            value = MethodUtils.invokeExactMethod
                (bean, ""currentCounter"", new Object[0], new Class[0]);

        } catch (final Exception e) {
            fail(""Threw exception"" + e);
    }
    }",MethodUtilsTestCase::testSimpleStatic2_10_oe,,,,
bean_71_25,"    public void testSimpleStatic3_25_oe() {

        Object value = null;
        int current = TestBean.currentCounter();

        try {

            final Method currentCounterMethod = MethodUtils.getAccessibleMethod
                (TestBean.class, ""currentCounter"",
                 new Class[0]);
            final Method incrementCounterMethod1 = MethodUtils.getAccessibleMethod
                (TestBean.class, ""incrementCounter"",
                 new Class[0]);
            final Method incrementCounterMethod2 = MethodUtils.getAccessibleMethod
                (TestBean.class, ""incrementCounter"",
                 new Class[] { Integer.TYPE });

            value = currentCounterMethod.invoke(null, new Object[0]);

            incrementCounterMethod1.invoke(null, new Object[0]);

            current++;
            value = currentCounterMethod.invoke(null, new Object[0]);

            incrementCounterMethod2.invoke(null,
                                           new Object[] { new Integer(5) });

            current += 5;
            value = currentCounterMethod.invoke(null, new Object[0]);

        } catch (final Exception e) {
            fail(""Threw exception"" + e);
    }
    }",MethodUtilsTestCase::testSimpleStatic3_25_oe,,,,
bean_72_7,"    public void testPublicSub_7_oe() throws Exception {
        final PublicSubBean bean = new PublicSubBean();
        bean.setFoo(""new foo"");
        bean.setBar(""new bar"");

        MethodUtils.invokeMethod(bean, ""setFoo"", ""alpha"");
        MethodUtils.invokeMethod(bean, ""setBar"", ""beta"");

        Method method = null;
        try {
            method = MethodUtils.getAccessibleMethod(PublicSubBean.class, ""setFoo"", String.class);
        } catch (final Throwable t) {
            fail(""getAccessibleMethod() setFoo threw "" + t);
    }
    }",MethodUtilsTestCase::testPublicSub_7_oe,org.apache.commons.beanutils.MethodUtils,"getAccessibleMethod(
            final Class<?> clazz,
            final String methodName,
            final Class<?> parameterType)","/**
     * <p>Return an accessible method (that is, one that can be invoked via
     * reflection) with given name and a single parameter.  If no such method
     * can be found, return <code>null</code>.
     * Basically, a convenience wrapper that constructs a <code>Class</code>
     * array for you.</p>
     *
     * @param clazz get method from this class
     * @param methodName get method with this name
     * @param parameterType taking this type of parameter
     * @return The accessible method
     */","public static Method getAccessibleMethod(
            final Class<?> clazz,
            final String methodName,
            final Class<?> parameterType) {

        final Class<?>[] parameterTypes = {parameterType};
        return getAccessibleMethod(clazz, methodName, parameterTypes);
    }"
bean_72_9,"    public void testPublicSub_9_oe() throws Exception {
        final PublicSubBean bean = new PublicSubBean();
        bean.setFoo(""new foo"");
        bean.setBar(""new bar"");

        MethodUtils.invokeMethod(bean, ""setFoo"", ""alpha"");
        MethodUtils.invokeMethod(bean, ""setBar"", ""beta"");

        Method method = null;
        try {
            method = MethodUtils.getAccessibleMethod(PublicSubBean.class, ""setFoo"", String.class);
        } catch (final Throwable t) {
        }
        try {
            method.invoke(bean, new Object[] {""1111""});
        } catch (final Throwable t) {
            fail(""Invoking setFoo threw "" + t);
    }
    }",MethodUtilsTestCase::testPublicSub_9_oe,org.apache.commons.beanutils.MethodUtils,"getAccessibleMethod(
            final Class<?> clazz,
            final String methodName,
            final Class<?> parameterType)","/**
     * <p>Return an accessible method (that is, one that can be invoked via
     * reflection) with given name and a single parameter.  If no such method
     * can be found, return <code>null</code>.
     * Basically, a convenience wrapper that constructs a <code>Class</code>
     * array for you.</p>
     *
     * @param clazz get method from this class
     * @param methodName get method with this name
     * @param parameterType taking this type of parameter
     * @return The accessible method
     */","public static Method getAccessibleMethod(
            final Class<?> clazz,
            final String methodName,
            final Class<?> parameterType) {

        final Class<?>[] parameterTypes = {parameterType};
        return getAccessibleMethod(clazz, methodName, parameterTypes);
    }"
bean_72_11,"    public void testPublicSub_11_oe() throws Exception {
        final PublicSubBean bean = new PublicSubBean();
        bean.setFoo(""new foo"");
        bean.setBar(""new bar"");

        MethodUtils.invokeMethod(bean, ""setFoo"", ""alpha"");
        MethodUtils.invokeMethod(bean, ""setBar"", ""beta"");

        Method method = null;
        try {
            method = MethodUtils.getAccessibleMethod(PublicSubBean.class, ""setFoo"", String.class);
        } catch (final Throwable t) {
        }
        try {
            method.invoke(bean, new Object[] {""1111""});
        } catch (final Throwable t) {
        }

        try {
            method = MethodUtils.getAccessibleMethod(PublicSubBean.class, ""setBar"", String.class);
        } catch (final Throwable t) {
            fail(""getAccessibleMethod() setBar threw "" + t);
    }
    }",MethodUtilsTestCase::testPublicSub_11_oe,org.apache.commons.beanutils.MethodUtils,"getAccessibleMethod(
            final Class<?> clazz,
            final String methodName,
            final Class<?> parameterType)","/**
     * <p>Return an accessible method (that is, one that can be invoked via
     * reflection) with given name and a single parameter.  If no such method
     * can be found, return <code>null</code>.
     * Basically, a convenience wrapper that constructs a <code>Class</code>
     * array for you.</p>
     *
     * @param clazz get method from this class
     * @param methodName get method with this name
     * @param parameterType taking this type of parameter
     * @return The accessible method
     */","public static Method getAccessibleMethod(
            final Class<?> clazz,
            final String methodName,
            final Class<?> parameterType) {

        final Class<?>[] parameterTypes = {parameterType};
        return getAccessibleMethod(clazz, methodName, parameterTypes);
    }"
bean_72_13,"    public void testPublicSub_13_oe() throws Exception {
        final PublicSubBean bean = new PublicSubBean();
        bean.setFoo(""new foo"");
        bean.setBar(""new bar"");

        MethodUtils.invokeMethod(bean, ""setFoo"", ""alpha"");
        MethodUtils.invokeMethod(bean, ""setBar"", ""beta"");

        Method method = null;
        try {
            method = MethodUtils.getAccessibleMethod(PublicSubBean.class, ""setFoo"", String.class);
        } catch (final Throwable t) {
        }
        try {
            method.invoke(bean, new Object[] {""1111""});
        } catch (final Throwable t) {
        }

        try {
            method = MethodUtils.getAccessibleMethod(PublicSubBean.class, ""setBar"", String.class);
        } catch (final Throwable t) {
        }
        try {
            method.invoke(bean, new Object[] {""2222""});
        } catch (final Throwable t) {
            fail(""Invoking setBar threw "" + t);
    }
    }",MethodUtilsTestCase::testPublicSub_13_oe,org.apache.commons.beanutils.MethodUtils,"getAccessibleMethod(
            final Class<?> clazz,
            final String methodName,
            final Class<?> parameterType)","/**
     * <p>Return an accessible method (that is, one that can be invoked via
     * reflection) with given name and a single parameter.  If no such method
     * can be found, return <code>null</code>.
     * Basically, a convenience wrapper that constructs a <code>Class</code>
     * array for you.</p>
     *
     * @param clazz get method from this class
     * @param methodName get method with this name
     * @param parameterType taking this type of parameter
     * @return The accessible method
     */","public static Method getAccessibleMethod(
            final Class<?> clazz,
            final String methodName,
            final Class<?> parameterType) {

        final Class<?>[] parameterTypes = {parameterType};
        return getAccessibleMethod(clazz, methodName, parameterTypes);
    }"
bean_80_2,"    public void testNewInstance_2_oe() {

        try {
            dynaClass.newInstance();
        } catch (final UnsupportedOperationException e) {
        } catch (final Exception e) {
            fail(""Threw exception "" + e);
    }
    }",DynaResultSetTestCase::testNewInstance_2_oe,org.apache.commons.beanutils.BasicDynaClass,newInstance(),"/**
     * Instantiate and return a new DynaBean instance, associated
     * with this DynaClass.
     *
     * @return A new <code>DynaBean</code> instance
     * @throws IllegalAccessException if the Class or the appropriate
     *  constructor is not accessible
     * @throws InstantiationException if this Class represents an abstract
     *  class, an array class, a primitive type, or void; or if instantiation
     *  fails for some other reason
     */","public DynaBean newInstance()
            throws IllegalAccessException, InstantiationException {

        try {
            // Refind the constructor after a deserialization (if needed)
            if (constructor == null) {
                setDynaBeanClass(this.dynaBeanClass);
            }
            // Invoke the constructor to create a new bean instance
            return ((DynaBean) constructor.newInstance(constructorValues));
        } catch (final InvocationTargetException e) {
            throw new InstantiationException
                    (e.getTargetException().getMessage());
        }

    }"
bean_81_2,"    public void testIteratorCount_2_oe() {

        final Iterator<?> rows = dynaClass.iterator();
        int n = 0;
        while (rows.hasNext()) {
            rows.next();
            n++;
            if (n > 10) {
                fail(""Returned too many rows"");
    }
    }
    }",DynaResultSetTestCase::testIteratorCount_2_oe,org.apache.commons.beanutils.ResultSetIterator,next(),"/**
     * <p>Return the next element in the iteration.</p>
     *
     * @return advance to the new row and return this
     */","public DynaBean next() {

        try {
            advance();
            if (eof) {
                throw new NoSuchElementException();
            }
            current = false;
            return (this);
        } catch (final SQLException e) {
            throw new RuntimeException(""next():  SQLException:  "" + e);
        }

    }"
bean_83_1,"    public void testIteratorResultsNormalCase_1_oe() {
        ResultSetDynaClass dynaClass = null;
        try {
            dynaClass = new ResultSetDynaClass(TestResultSet.createProxy(), false);
        } catch (final Exception e) {
            fail(""Error creating ResultSetDynaClass: "" + e);
    }
    }",DynaResultSetTestCase::testIteratorResultsNormalCase_1_oe,,,,
