id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
jcs3_1_1,"        final CacheAccess<String, LinkedList<HashMap<String, String>>> jcs = JCS.getInstance( ""testCache1"" );
        final LinkedList<HashMap<String, String>> list = buildList();
        assertEquals( list, jcs.get( ""some:key"" ) );",JCSUnitTest::testJCS_1_oe,org.apache.commons.jcs3.engine.ZombieCacheServiceNonLocal,"get( final String cacheName, final K key, final long requesterId )","/**
     * Does nothing. Gets are synchronous and cannot be added to a queue.
     * <p>
     * @param cacheName - region name
     * @param key - item key
     * @param requesterId - identifies the caller.
     * @return null
     * @throws IOException
     */","@Override
    public ICacheElement<K, V> get( final String cacheName, final K key, final long requesterId )
        throws IOException
    {
        // Zombies have no inner life
        return null;
    }"
jcs3_3_1,"            final String res = jcs.get( ""key:"" + i + "":anotherpart"" );
            assertNotNull( ""[key:"" + i + "":anotherpart] should not be null, "" + jcs.getStats(), res );",JCSRemovalSimpleConcurrentTest::testTwoDeepRemoval_1_oe,org.apache.commons.jcs3.access.AbstractCacheAccess,getStats(),"/**
     * @return A String version of the stats.
     */","@Override
    public String getStats()
    {
        return this.getCacheControl().getStats();
    }"
jcs3_3_2,"            assertNull( jcs.getStats(), jcs.get( ""key:"" + i + "":anotherpart"" ) );",JCSRemovalSimpleConcurrentTest::testTwoDeepRemoval_2_oe,org.apache.commons.jcs3.engine.ZombieCacheServiceNonLocal,"get( final String cacheName, final K key, final long requesterId )","/**
     * Does nothing. Gets are synchronous and cannot be added to a queue.
     * <p>
     * @param cacheName - region name
     * @param key - item key
     * @param requesterId - identifies the caller.
     * @return null
     * @throws IOException
     */","@Override
    public ICacheElement<K, V> get( final String cacheName, final K key, final long requesterId )
        throws IOException
    {
        // Zombies have no inner life
        return null;
    }"
jcs3_4_1,"            final String res = jcs.get( i + "":key"" );
            assertNotNull( ""["" + i + "":key] should not be null"", res );",JCSRemovalSimpleConcurrentTest::testSingleDepthRemoval_1_oe,org.apache.commons.jcs3.engine.ZombieCacheServiceNonLocal,"get( final String cacheName, final K key, final long requesterId )","/**
     * Does nothing. Gets are synchronous and cannot be added to a queue.
     * <p>
     * @param cacheName - region name
     * @param key - item key
     * @param requesterId - identifies the caller.
     * @return null
     * @throws IOException
     */","@Override
    public ICacheElement<K, V> get( final String cacheName, final K key, final long requesterId )
        throws IOException
    {
        // Zombies have no inner life
        return null;
    }"
jcs3_4_2,"            assertNull( jcs.get( i + "":key"" ) );",JCSRemovalSimpleConcurrentTest::testSingleDepthRemoval_2_oe,org.apache.commons.jcs3.engine.ZombieCacheServiceNonLocal,"get( final String cacheName, final K key, final long requesterId )","/**
     * Does nothing. Gets are synchronous and cannot be added to a queue.
     * <p>
     * @param cacheName - region name
     * @param key - item key
     * @param requesterId - identifies the caller.
     * @return null
     * @throws IOException
     */","@Override
    public ICacheElement<K, V> get( final String cacheName, final K key, final long requesterId )
        throws IOException
    {
        // Zombies have no inner life
        return null;
    }"
jcs3_5_1,"            final String res = jcs.get( i + "":key"" );
            assertNotNull( ""["" + i + "":key] should not be null"", res );",JCSRemovalSimpleConcurrentTest::testClear_1_oe,org.apache.commons.jcs3.engine.ZombieCacheServiceNonLocal,"get( final String cacheName, final K key, final long requesterId )","/**
     * Does nothing. Gets are synchronous and cannot be added to a queue.
     * <p>
     * @param cacheName - region name
     * @param key - item key
     * @param requesterId - identifies the caller.
     * @return null
     * @throws IOException
     */","@Override
    public ICacheElement<K, V> get( final String cacheName, final K key, final long requesterId )
        throws IOException
    {
        // Zombies have no inner life
        return null;
    }"
jcs3_5_2,"            final String res = jcs.get( i + "":key"" );
            final String res = jcs.get( i + "":key"" );
                assertNull( ""["" + i + "":key] should be null after remvoeall"" + jcs.getStats(), res );",JCSRemovalSimpleConcurrentTest::testClear_2_oe,org.apache.commons.jcs3.access.AbstractCacheAccess,getStats(),"/**
     * @return A String version of the stats.
     */","@Override
    public String getStats()
    {
        return this.getCacheControl().getStats();
    }"
jcs3_6_1,"            final String res = jcs.get( i + "":key"" );
            assertNotNull( ""["" + i + "":key] should not be null"", res );",JCSRemovalSimpleConcurrentTest::testClearRepeatedlyWithoutError_1_oe,org.apache.commons.jcs3.engine.ZombieCacheServiceNonLocal,"get( final String cacheName, final K key, final long requesterId )","/**
     * Does nothing. Gets are synchronous and cannot be added to a queue.
     * <p>
     * @param cacheName - region name
     * @param key - item key
     * @param requesterId - identifies the caller.
     * @return null
     * @throws IOException
     */","@Override
    public ICacheElement<K, V> get( final String cacheName, final K key, final long requesterId )
        throws IOException
    {
        // Zombies have no inner life
        return null;
    }"
jcs3_6_2,"            final String res = jcs.get( i + "":key"" );
            final String res = jcs.get( i + "":key"" );
                assertNull( ""["" + i + "":key] should be null after remvoeall"" + jcs.getStats(), res );",JCSRemovalSimpleConcurrentTest::testClearRepeatedlyWithoutError_2_oe,org.apache.commons.jcs3.access.AbstractCacheAccess,getStats(),"/**
     * @return A String version of the stats.
     */","@Override
    public String getStats()
    {
        return this.getCacheControl().getStats();
    }"
jcs3_8_1,        assertTrue( this.ratioPut < target );,JCSvsHashtablePerformanceTest::testSimpleLoad_1_oe,org.apache.commons.jcs3.auxiliary.AbstractAuxiliaryCacheMonitor,void doWork(),"/**
     * do actual work
     */",protected abstract void doWork();
