id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
jcs3_1_1,"    public void testJCS_1_oe()
        throws Exception
    {
        final CacheAccess<String, LinkedList<HashMap<String, String>>> jcs = JCS.getInstance( ""testCache1"" );

        final LinkedList<HashMap<String, String>> list = buildList();

        jcs.put( ""some:key"", list );

        assertEquals( list, jcs.get( ""some:key"" ) );
    }
",JCSUnitTest::testJCS_1_oe,org.apache.commons.jcs3.engine.ZombieCacheServiceNonLocal,"get( final String cacheName, final K key, final long requesterId )","/**
     * Does nothing. Gets are synchronous and cannot be added to a queue.
     * <p>
     * @param cacheName - region name
     * @param key - item key
     * @param requesterId - identifies the caller.
     * @return null
     * @throws IOException
     */","@Override
    public ICacheElement<K, V> get( final String cacheName, final K key, final long requesterId )
        throws IOException
    {
        // Zombies have no inner life
        return null;
    }"
jcs3_3_1,"    public void testTwoDeepRemoval_1_oe()
        throws Exception
    {
        final int count = 500;

        for ( int i = 0; i <= count; i++ )
        {
            jcs.put( ""key:"" + i + "":anotherpart"", ""data"" + i );
        }

        for ( int i = count; i >= 0; i-- )
        {
            final String res = jcs.get( ""key:"" + i + "":anotherpart"" );
            assertNotNull( ""[key:"" + i + "":anotherpart] should not be null, "" + jcs.getStats(), res );
    }
    }
",JCSRemovalSimpleConcurrentTest::testTwoDeepRemoval_1_oe,org.apache.commons.jcs3.access.AbstractCacheAccess,getStats(),"/**
     * @return A String version of the stats.
     */","@Override
    public String getStats()
    {
        return this.getCacheControl().getStats();
    }"
jcs3_3_2,"    public void testTwoDeepRemoval_2_oe()
        throws Exception
    {
        final int count = 500;

        for ( int i = 0; i <= count; i++ )
        {
            jcs.put( ""key:"" + i + "":anotherpart"", ""data"" + i );
        }

        for ( int i = count; i >= 0; i-- )
        {
            final String res = jcs.get( ""key:"" + i + "":anotherpart"" );
            // removed other assertion
        }

        for ( int i = 0; i <= count; i++ )
        {
            jcs.remove( ""key:"" + i + "":"" );
            assertNull( jcs.getStats(), jcs.get( ""key:"" + i + "":anotherpart"" ) );
    }
    }
",JCSRemovalSimpleConcurrentTest::testTwoDeepRemoval_2_oe,org.apache.commons.jcs3.engine.ZombieCacheServiceNonLocal,"get( final String cacheName, final K key, final long requesterId )","/**
     * Does nothing. Gets are synchronous and cannot be added to a queue.
     * <p>
     * @param cacheName - region name
     * @param key - item key
     * @param requesterId - identifies the caller.
     * @return null
     * @throws IOException
     */","@Override
    public ICacheElement<K, V> get( final String cacheName, final K key, final long requesterId )
        throws IOException
    {
        // Zombies have no inner life
        return null;
    }"
jcs3_4_1,"    public void testSingleDepthRemoval_1_oe()
        throws Exception
    {

        final int count = 500;

        for ( int i = 0; i <= count; i++ )
        {
            jcs.put( i + "":key"", ""data"" + i );
        }

        for ( int i = count; i >= 0; i-- )
        {
            final String res = jcs.get( i + "":key"" );
            assertNotNull( ""["" + i + "":key] should not be null"", res );
    }
    }
",JCSRemovalSimpleConcurrentTest::testSingleDepthRemoval_1_oe,org.apache.commons.jcs3.engine.ZombieCacheServiceNonLocal,"get( final String cacheName, final K key, final long requesterId )","/**
     * Does nothing. Gets are synchronous and cannot be added to a queue.
     * <p>
     * @param cacheName - region name
     * @param key - item key
     * @param requesterId - identifies the caller.
     * @return null
     * @throws IOException
     */","@Override
    public ICacheElement<K, V> get( final String cacheName, final K key, final long requesterId )
        throws IOException
    {
        // Zombies have no inner life
        return null;
    }"
jcs3_4_2,"    public void testSingleDepthRemoval_2_oe()
        throws Exception
    {

        final int count = 500;

        for ( int i = 0; i <= count; i++ )
        {
            jcs.put( i + "":key"", ""data"" + i );
        }

        for ( int i = count; i >= 0; i-- )
        {
            final String res = jcs.get( i + "":key"" );
            // removed other assertion
        }

        for ( int i = 0; i <= count; i++ )
        {
            jcs.remove( i + "":"" );
            assertNull( jcs.get( i + "":key"" ) );
    }
    }
",JCSRemovalSimpleConcurrentTest::testSingleDepthRemoval_2_oe,org.apache.commons.jcs3.engine.ZombieCacheServiceNonLocal,"get( final String cacheName, final K key, final long requesterId )","/**
     * Does nothing. Gets are synchronous and cannot be added to a queue.
     * <p>
     * @param cacheName - region name
     * @param key - item key
     * @param requesterId - identifies the caller.
     * @return null
     * @throws IOException
     */","@Override
    public ICacheElement<K, V> get( final String cacheName, final K key, final long requesterId )
        throws IOException
    {
        // Zombies have no inner life
        return null;
    }"
jcs3_5_1,"    public void testClear_1_oe()
        throws Exception
    {

        final int count = 500;

        for ( int i = 0; i <= count; i++ )
        {
            jcs.put( i + "":key"", ""data"" + i );
        }

        for ( int i = count; i >= 0; i-- )
        {
            final String res = jcs.get( i + "":key"" );
            assertNotNull( ""["" + i + "":key] should not be null"", res );
    }
    }
",JCSRemovalSimpleConcurrentTest::testClear_1_oe,org.apache.commons.jcs3.engine.ZombieCacheServiceNonLocal,"get( final String cacheName, final K key, final long requesterId )","/**
     * Does nothing. Gets are synchronous and cannot be added to a queue.
     * <p>
     * @param cacheName - region name
     * @param key - item key
     * @param requesterId - identifies the caller.
     * @return null
     * @throws IOException
     */","@Override
    public ICacheElement<K, V> get( final String cacheName, final K key, final long requesterId )
        throws IOException
    {
        // Zombies have no inner life
        return null;
    }"
jcs3_5_2,"    public void testClear_2_oe()
        throws Exception
    {

        final int count = 500;

        for ( int i = 0; i <= count; i++ )
        {
            jcs.put( i + "":key"", ""data"" + i );
        }

        for ( int i = count; i >= 0; i-- )
        {
            final String res = jcs.get( i + "":key"" );
            // removed other assertion
        }
        jcs.clear();

        for ( int i = count; i >= 0; i-- )
        {
            final String res = jcs.get( i + "":key"" );
            if ( res != null )
            {
                assertNull( ""["" + i + "":key] should be null after remvoeall"" + jcs.getStats(), res );
    }
    }
    }
",JCSRemovalSimpleConcurrentTest::testClear_2_oe,org.apache.commons.jcs3.access.AbstractCacheAccess,getStats(),"/**
     * @return A String version of the stats.
     */","@Override
    public String getStats()
    {
        return this.getCacheControl().getStats();
    }"
jcs3_6_1,"    public void testClearRepeatedlyWithoutError_1_oe()
        throws Exception
    {
        final int count = 500;

        jcs.clear();

        for ( int i = 0; i <= count; i++ )
        {
            jcs.put( i + "":key"", ""data"" + i );
        }

        for ( int i = count; i >= 0; i-- )
        {
            final String res = jcs.get( i + "":key"" );
            assertNotNull( ""["" + i + "":key] should not be null"", res );
    }
    }
",JCSRemovalSimpleConcurrentTest::testClearRepeatedlyWithoutError_1_oe,org.apache.commons.jcs3.engine.ZombieCacheServiceNonLocal,"get( final String cacheName, final K key, final long requesterId )","/**
     * Does nothing. Gets are synchronous and cannot be added to a queue.
     * <p>
     * @param cacheName - region name
     * @param key - item key
     * @param requesterId - identifies the caller.
     * @return null
     * @throws IOException
     */","@Override
    public ICacheElement<K, V> get( final String cacheName, final K key, final long requesterId )
        throws IOException
    {
        // Zombies have no inner life
        return null;
    }"
jcs3_6_2,"    public void testClearRepeatedlyWithoutError_2_oe()
        throws Exception
    {
        final int count = 500;

        jcs.clear();

        for ( int i = 0; i <= count; i++ )
        {
            jcs.put( i + "":key"", ""data"" + i );
        }

        for ( int i = count; i >= 0; i-- )
        {
            final String res = jcs.get( i + "":key"" );
            // removed other assertion
        }

        for ( int i = count; i >= 0; i-- )
        {
            jcs.put( i + "":key"", ""data"" + i );
            jcs.clear();
            final String res = jcs.get( i + "":key"" );
            if ( res != null )
            {
                assertNull( ""["" + i + "":key] should be null after remvoeall"" + jcs.getStats(), res );
    }
    }
    }
",JCSRemovalSimpleConcurrentTest::testClearRepeatedlyWithoutError_2_oe,org.apache.commons.jcs3.access.AbstractCacheAccess,getStats(),"/**
     * @return A String version of the stats.
     */","@Override
    public String getStats()
    {
        return this.getCacheControl().getStats();
    }"
jcs3_7_1,"    public void testPutGetRemove_1_oe()
        throws Exception
    {
        final CacheAccess<String, String> jcs = JCS.getInstance( ""testCache1"" );

        for ( int i = 0; i <= items; i++ )
        {
            jcs.put( i + "":key"", ""data"" + i );
        }

        // all the gets should be null
        for ( int i = items; i >= 0; i-- )
        {
            final String res = jcs.get( i + "":key"" );
            assertNull( ""["" + i + "":key] should be null"", res );
    }
    }
",ZeroSizeCacheUnitTest::testPutGetRemove_1_oe,org.apache.commons.jcs3.engine.ZombieCacheServiceNonLocal,"get( final String cacheName, final K key, final long requesterId )","/**
     * Does nothing. Gets are synchronous and cannot be added to a queue.
     * <p>
     * @param cacheName - region name
     * @param key - item key
     * @param requesterId - identifies the caller.
     * @return null
     * @throws IOException
     */","@Override
    public ICacheElement<K, V> get( final String cacheName, final K key, final long requesterId )
        throws IOException
    {
        // Zombies have no inner life
        return null;
    }"
jcs3_7_2,"    public void testPutGetRemove_2_oe()
        throws Exception
    {
        final CacheAccess<String, String> jcs = JCS.getInstance( ""testCache1"" );

        for ( int i = 0; i <= items; i++ )
        {
            jcs.put( i + "":key"", ""data"" + i );
        }

        // all the gets should be null
        for ( int i = items; i >= 0; i-- )
        {
            final String res = jcs.get( i + "":key"" );
            // removed other assertion
        }

        // test removal, should be no exceptions
        jcs.remove( ""300:key"" );

        // allow the shrinker to run
        Thread.sleep( 500 );

        // do it again.
        for ( int i = 0; i <= items; i++ )
        {
            jcs.put( i + "":key"", ""data"" + i );
        }

        for ( int i = items; i >= 0; i-- )
        {
            final String res = jcs.get( i + "":key"" );
            assertNull( ""["" + i + "":key] should be null"", res );
    }
    }
",ZeroSizeCacheUnitTest::testPutGetRemove_2_oe,org.apache.commons.jcs3.engine.ZombieCacheServiceNonLocal,"get( final String cacheName, final K key, final long requesterId )","/**
     * Does nothing. Gets are synchronous and cannot be added to a queue.
     * <p>
     * @param cacheName - region name
     * @param key - item key
     * @param requesterId - identifies the caller.
     * @return null
     * @throws IOException
     */","@Override
    public ICacheElement<K, V> get( final String cacheName, final K key, final long requesterId )
        throws IOException
    {
        // Zombies have no inner life
        return null;
    }"
jcs3_8_1,"    public void testSimpleLoad_1_oe()
        throws Exception
    {
        final Log log1 = LogManager.getLog( LRUMemoryCache.class );
        if ( log1.isDebugEnabled() )
        {
            System.out.println( ""The log level must be at info or above for the a performance test."" );
            return;
        }
        final Log log2 = LogManager.getLog( JCS.class );
        if ( log2.isDebugEnabled() )
        {
            System.out.println( ""The log level must be at info or above for the a performance test."" );
            return;
        }
        doWork();
        assertTrue( this.ratioPut < target );
    }
",JCSvsHashtablePerformanceTest::testSimpleLoad_1_oe,org.apache.commons.jcs3.auxiliary.AbstractAuxiliaryCacheMonitor,void doWork(),"/**
     * do actual work
     */",protected abstract void doWork();
