id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type
dbut_1_1,commons-dbutils,QueryLoaderTest,,src/test/java/org/apache/commons/dbutils/QueryLoaderTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-dbutils/src/main/java/org/apache/commons/dbutils/BasicRowProcessor.java,org.apache.commons.dbutils.BasicRowProcessor.CaseInsensitiveHashMap,org.apache.commons.dbutils,ASSERTION_ONLY
dbut_1_2,commons-dbutils,QueryLoaderTest,,src/test/java/org/apache/commons/dbutils/QueryLoaderTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-dbutils/src/main/java/org/apache/commons/dbutils/QueryLoader.java,org.apache.commons.dbutils.QueryLoader,org.apache.commons.dbutils,ASSERTION_ONLY
dbut_2_2,commons-dbutils,QueryLoaderTest,,src/test/java/org/apache/commons/dbutils/QueryLoaderTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-dbutils/src/main/java/org/apache/commons/dbutils/QueryLoader.java,org.apache.commons.dbutils.QueryLoader,org.apache.commons.dbutils,MUST_THROW_WITH_PROPERTIES
dbut_2_3,commons-dbutils,QueryLoaderTest,,src/test/java/org/apache/commons/dbutils/QueryLoaderTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-dbutils/src/main/java/org/apache/commons/dbutils/QueryLoader.java,org.apache.commons.dbutils.QueryLoader,org.apache.commons.dbutils,MUST_THROW_WITH_PROPERTIES
dbut_3_1,commons-dbutils,BeanProcessorTest,,src/test/java/org/apache/commons/dbutils/BeanProcessorTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-dbutils/src/main/java/org/apache/commons/dbutils/ResultSetIterator.java,org.apache.commons.dbutils.ResultSetIterator,org.apache.commons.dbutils,ASSERTION_ONLY
dbut_4_1,commons-dbutils,BeanProcessorTest,,src/test/java/org/apache/commons/dbutils/BeanProcessorTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-dbutils/src/main/java/org/apache/commons/dbutils/ResultSetIterator.java,org.apache.commons.dbutils.ResultSetIterator,org.apache.commons.dbutils,ASSERTION_ONLY
dbut_5_1,commons-dbutils,BeanProcessorTest,,src/test/java/org/apache/commons/dbutils/BeanProcessorTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-dbutils/src/main/java/org/apache/commons/dbutils/BeanProcessor.java,org.apache.commons.dbutils.BeanProcessor,org.apache.commons.dbutils,ASSERTION_ONLY
dbut_6_1,commons-dbutils,BeanProcessorTest,,src/test/java/org/apache/commons/dbutils/BeanProcessorTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-dbutils/src/main/java/org/apache/commons/dbutils/BeanProcessor.java,org.apache.commons.dbutils.BeanProcessor,org.apache.commons.dbutils,ASSERTION_ONLY
dbut_7_1,commons-dbutils,GenerousBeanProcessorTest,,src/test/java/org/apache/commons/dbutils/GenerousBeanProcessorTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-dbutils/src/main/java/org/apache/commons/dbutils/GenerousBeanProcessor.java,org.apache.commons.dbutils.GenerousBeanProcessor,org.apache.commons.dbutils,ASSERTION_ONLY
dbut_7_2,commons-dbutils,GenerousBeanProcessorTest,,src/test/java/org/apache/commons/dbutils/GenerousBeanProcessorTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-dbutils/src/main/java/org/apache/commons/dbutils/GenerousBeanProcessor.java,org.apache.commons.dbutils.GenerousBeanProcessor,org.apache.commons.dbutils,ASSERTION_ONLY
