id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
springside4_9_4,"	@Test
	public void always_4_oe() {
		Sampler sampler = Sampler.create(0d);
		sampler = Sampler.create(100d);

		try {
			sampler = Sampler.create(101d);
		} catch (Exception e) {
			assertThat(e).isInstanceOf(IllegalArgumentException.class);
	}
	}",SamplerTest::always_4_oe,org.springside.modules.utils.concurrent.throttle.Sampler,create(Double selectPercent),"/**
	 * 优化的创建函数，如果为0或100时，返回更直接的采样器
	 */","public static Sampler create(Double selectPercent) {
		if (selectPercent.equals(ALWAYS)) {
			return new AlwaysSampler();
		} else if (selectPercent.equals(NEVER)) {
			return new NeverSampler();
		} else {
			return new Sampler(selectPercent);
		}
	}"
springside4_9_6,"	@Test
	public void always_6_oe() {
		Sampler sampler = Sampler.create(0d);
		sampler = Sampler.create(100d);

		try {
			sampler = Sampler.create(101d);
		} catch (Exception e) {
		}

		try {
			sampler = Sampler.create(-2.2);
		} catch (Exception e) {
			assertThat(e).isInstanceOf(IllegalArgumentException.class);
	}
	}",SamplerTest::always_6_oe,org.springside.modules.utils.concurrent.throttle.Sampler,create(Double selectPercent),"/**
	 * 优化的创建函数，如果为0或100时，返回更直接的采样器
	 */","public static Sampler create(Double selectPercent) {
		if (selectPercent.equals(ALWAYS)) {
			return new AlwaysSampler();
		} else if (selectPercent.equals(NEVER)) {
			return new NeverSampler();
		} else {
			return new Sampler(selectPercent);
		}
	}"
springside4_10_3,"	@Test
	public void test_3_oe() throws InterruptedException, ExecutionException {
		MyFuture<String> future = new MyFuture<String>();
		Tasks.success(future);
		String result = future.get();

		try {
			MyFuture<String> future2 = new MyFuture<String>();
			future2.get(10, TimeUnit.MILLISECONDS);
		} catch (TimeoutException e) {
			assertThat(e).isInstanceOf(TimeoutException.class);
	}
	}",BasicFutureTest::test_3_oe,org.springside.modules.utils.concurrent.BasicFuture,get(),,"@Override
	public synchronized T get() throws InterruptedException, ExecutionException {
		while (!this.completed) {
			wait();
		}
		return getResult();
	}"
springside4_27_4,"	@Test
	public void resource_4_oe() throws IOException {
		File file = URLResourceUtil.asFile(""classpath://application.properties"");

		InputStream is = URLResourceUtil.asStream(""classpath://application.properties"");
		IOUtil.closeQuietly(is);

		try {
			URLResourceUtil.asFile(""classpath://notexist.properties"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
	}
	}",URLResourceTest::resource_4_oe,org.springside.modules.utils.io.URLResourceUtil,asFile(String generalPath),"/**
	 * 兼容无前缀, classpath://, file:// 的情况获取文件
	 * 
	 * 如果以classpath:// 定义的文件不存在会抛出IllegalArgumentException异常，以file://定义的则不会
	 */","public static File asFile(String generalPath) throws IOException {
		if (StringUtils.startsWith(generalPath, CLASSPATH_PREFIX)) {
			String resourceName = StringUtils.substringAfter(generalPath, CLASSPATH_PREFIX);
			return getFileByURL(ResourceUtil.asUrl(resourceName));
		}
		try {
			// try URL
			return getFileByURL(new URL(generalPath));
		} catch (MalformedURLException ex) {
			// no URL -> treat as file path
			return new File(generalPath);
		}
	}"
springside4_27_6,"	@Test
	public void resource_6_oe() throws IOException {
		File file = URLResourceUtil.asFile(""classpath://application.properties"");

		InputStream is = URLResourceUtil.asStream(""classpath://application.properties"");
		IOUtil.closeQuietly(is);

		try {
			URLResourceUtil.asFile(""classpath://notexist.properties"");
		} catch (Throwable t) {
		}

		try {
			URLResourceUtil.asStream(""classpath://notexist.properties"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(IllegalArgumentException.class);
	}
	}",URLResourceTest::resource_6_oe,org.springside.modules.utils.io.URLResourceUtil,asStream(String generalPath),"/**
	 * 兼容file://与classpath://的情况的打开文件成Stream
	 */","public static InputStream asStream(String generalPath) throws IOException {
		if (StringUtils.startsWith(generalPath, CLASSPATH_PREFIX)) {
			String resourceName = StringUtils.substringAfter(generalPath, CLASSPATH_PREFIX);
			return ResourceUtil.asStream(resourceName);
		}

		try {
			// try URL
			return FileUtil.asInputStream(getFileByURL(new URL(generalPath)));
		} catch (MalformedURLException ex) {
			// no URL -> treat as file path
			return FileUtil.asInputStream(generalPath);
		}
	}"
springside4_43_6,"	@Test
	public void jdkBuildMap_6_oe() {
		Map<String, Integer> map1 = MapUtil.emptyMap();

		Map<String, Integer> map2 = MapUtil.emptyMapIfNull(null);

		Map<String, Integer> map3 = MapUtil.emptyMapIfNull(map1);

		Map<String, Integer> map4 = MapUtil.singletonMap(""haha"", 1);
		try {
			map4.put(""dada"", 2);
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(UnsupportedOperationException.class);
	}
	}",MapUtilTest::jdkBuildMap_6_oe,org.springside.modules.utils.concurrent.ThreadLocalContext,"void put(String key, Object value)","/**
	 * 放入ThreadLocal的上下文信息.
	 */","public static void put(String key, Object value) {
		contextMap.get().put(key, value);
	}"
springside4_43_8,"	@Test
	public void jdkBuildMap_8_oe() {
		Map<String, Integer> map1 = MapUtil.emptyMap();

		Map<String, Integer> map2 = MapUtil.emptyMapIfNull(null);

		Map<String, Integer> map3 = MapUtil.emptyMapIfNull(map1);

		Map<String, Integer> map4 = MapUtil.singletonMap(""haha"", 1);
		try {
			map4.put(""dada"", 2);
		} catch (Throwable t) {
		}

		Map<String, Integer> map5 = MapUtil.newHashMap();
		Map<String, Integer> map6 = MapUtil.unmodifiableMap(map5);

		try {
			map6.put(""a"", 2);
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(UnsupportedOperationException.class);
	}
	}",MapUtilTest::jdkBuildMap_8_oe,org.springside.modules.utils.concurrent.ThreadLocalContext,"void put(String key, Object value)","/**
	 * 放入ThreadLocal的上下文信息.
	 */","public static void put(String key, Object value) {
		contextMap.get().put(key, value);
	}"
springside4_47_3,"	@Test
	public void asList_3_oe() {
		List<String> list = ArrayUtil.asList(""d"", ""a"", ""c"", ""b"", ""e"", ""i"", ""g"");

		try {
			list.add(""a"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(UnsupportedOperationException.class);
	}
	}",ArrayUtilTest::asList_3_oe,org.springside.modules.utils.concurrent.jsr166e.LongAdder,void add(long x),"/**
     * Adds the given value.
     *
     * @param x the value to add
     */","public void add(long x) {
        Cell[] as; long b, v; int[] hc; Cell a; int n;
        if ((as = cells) != null || !casBase(b = base, b + x)) {
            boolean uncontended = true;
            if ((hc = threadHashCode.get()) == null ||
                as == null || (n = as.length) < 1 ||
                (a = as[(n - 1) & hc[0]]) == null ||
                !(uncontended = a.cas(v = a.value, v + x)))
                retryUpdate(x, hc, uncontended);
        }
    }"
springside4_47_4,"	@Test
	public void asList_4_oe() {
		List<String> list = ArrayUtil.asList(""d"", ""a"", ""c"", ""b"", ""e"", ""i"", ""g"");

		try {
			list.add(""a"");
		} catch (Throwable t) {
		}

		List<String> list2 = ArrayUtil.asList(""d"", new String[] { ""a"", ""c"", ""b"", ""e"", ""i"", ""g"" });
		assertThat(list2).hasSize(7).containsExactly(""d"", ""a"", ""c"", ""b"", ""e"", ""i"", ""g"");
	}",ArrayUtilTest::asList_4_oe,org.springside.modules.utils.collection.ArrayUtil,asList(T... a),"/**
	 * 原版将数组转换为List.
	 * 
	 * 注意转换后的List不能写入, 否则抛出UnsupportedOperationException
	 * 
	 * @see java.util.Arrays#asList(Object...)
	 */","public static <T> List<T> asList(T... a) {
		return Arrays.asList(a);
	}"
springside4_47_6,"	@Test
	public void asList_6_oe() {
		List<String> list = ArrayUtil.asList(""d"", ""a"", ""c"", ""b"", ""e"", ""i"", ""g"");

		try {
			list.add(""a"");
		} catch (Throwable t) {
		}

		List<String> list2 = ArrayUtil.asList(""d"", new String[] { ""a"", ""c"", ""b"", ""e"", ""i"", ""g"" });

		try {
			list2.add(""a"");
		} catch (Throwable t) {
			assertThat(t).isInstanceOf(UnsupportedOperationException.class);
	}
	}",ArrayUtilTest::asList_6_oe,org.springside.modules.utils.concurrent.jsr166e.LongAdder,void add(long x),"/**
     * Adds the given value.
     *
     * @param x the value to add
     */","public void add(long x) {
        Cell[] as; long b, v; int[] hc; Cell a; int n;
        if ((as = cells) != null || !casBase(b = base, b + x)) {
            boolean uncontended = true;
            if ((hc = threadHashCode.get()) == null ||
                as == null || (n = as.length) < 1 ||
                (a = as[(n - 1) & hc[0]]) == null ||
                !(uncontended = a.cas(v = a.value, v + x)))
                retryUpdate(x, hc, uncontended);
        }
    }"
