id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type
coll_3_101,commons-collections4,ComparatorUtilsTest,,src/test/java/org/apache/commons/collections4/ComparatorUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-collections4/src/main/java/org/apache/commons/collections4/ComparatorUtils.java,org.apache.commons.collections4.ComparatorUtils,org.apache.commons.collections4,MUST_THROW
coll_3_102,commons-collections4,ComparatorUtilsTest,,src/test/java/org/apache/commons/collections4/ComparatorUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-collections4/src/main/java/org/apache/commons/collections4/ComparatorUtils.java,org.apache.commons.collections4.ComparatorUtils,org.apache.commons.collections4,MUST_THROW
coll_4_101,commons-collections4,ComparatorUtilsTest,,src/test/java/org/apache/commons/collections4/ComparatorUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-collections4/src/main/java/org/apache/commons/collections4/ComparatorUtils.java,org.apache.commons.collections4.ComparatorUtils,org.apache.commons.collections4,MUST_THROW
coll_4_102,commons-collections4,ComparatorUtilsTest,,src/test/java/org/apache/commons/collections4/ComparatorUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-collections4/src/main/java/org/apache/commons/collections4/ComparatorUtils.java,org.apache.commons.collections4.ComparatorUtils,org.apache.commons.collections4,MUST_THROW
coll_7_101,commons-collections4,SetUtilsTest,,src/test/java/org/apache/commons/collections4/SetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-collections4/src/main/java/org/apache/commons/collections4/SetUtils.java,org.apache.commons.collections4.SetUtils,org.apache.commons.collections4,MUST_THROW
coll_7_102,commons-collections4,SetUtilsTest,,src/test/java/org/apache/commons/collections4/SetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-collections4/src/main/java/org/apache/commons/collections4/SetUtils.java,org.apache.commons.collections4.SetUtils,org.apache.commons.collections4,MUST_THROW
coll_8_101,commons-collections4,SetUtilsTest,,src/test/java/org/apache/commons/collections4/SetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-collections4/src/main/java/org/apache/commons/collections4/SetUtils.java,org.apache.commons.collections4.SetUtils,org.apache.commons.collections4,MUST_THROW
coll_8_102,commons-collections4,SetUtilsTest,,src/test/java/org/apache/commons/collections4/SetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-collections4/src/main/java/org/apache/commons/collections4/SetUtils.java,org.apache.commons.collections4.SetUtils,org.apache.commons.collections4,MUST_THROW
coll_9_101,commons-collections4,SetUtilsTest,,src/test/java/org/apache/commons/collections4/SetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-collections4/src/main/java/org/apache/commons/collections4/SetUtils.java,org.apache.commons.collections4.SetUtils,org.apache.commons.collections4,MUST_THROW
coll_9_102,commons-collections4,SetUtilsTest,,src/test/java/org/apache/commons/collections4/SetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-collections4/src/main/java/org/apache/commons/collections4/SetUtils.java,org.apache.commons.collections4.SetUtils,org.apache.commons.collections4,MUST_THROW
coll_15_101,commons-collections4,SetUtilsTest,,src/test/java/org/apache/commons/collections4/SetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-collections4/src/main/java/org/apache/commons/collections4/SetUtils.java,org.apache.commons.collections4.SetUtils,org.apache.commons.collections4,MUST_THROW
