id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,dataset_type
scribejava_12,scribejava,OAuthEncoderTest,shouldPercentEncodeString_oe,scribejava-core/src/test/java/com/github/scribejava/core/utils/OAuthEncoderTest.java,,,,multiple
scribejava_13,scribejava,OAuthEncoderTest,shouldFormURLDecodeString_oe,scribejava-core/src/test/java/com/github/scribejava/core/utils/OAuthEncoderTest.java,,,,multiple
scribejava_14,scribejava,OAuthEncoderTest,shouldPercentEncodeAllSpecialCharacters_oe,scribejava-core/src/test/java/com/github/scribejava/core/utils/OAuthEncoderTest.java,,,,multiple
scribejava_15,scribejava,OAuthEncoderTest,shouldNotPercentEncodeReservedCharacters_oe,scribejava-core/src/test/java/com/github/scribejava/core/utils/OAuthEncoderTest.java,,,,multiple
scribejava_16,scribejava,OAuthEncoderTest,shouldPercentEncodeCorrectlyTwitterCodingExamples_oe,scribejava-core/src/test/java/com/github/scribejava/core/utils/OAuthEncoderTest.java,,,,multiple
scribejava_17,scribejava,StreamUtilsTest,shouldCorrectlyDecodeAStream_oe,scribejava-core/src/test/java/com/github/scribejava/core/utils/StreamUtilsTest.java,,,,multiple
scribejava_18,scribejava,PKCECodeChallengeMethodTest,testGeneratingPKCE_oe,scribejava-core/src/test/java/com/github/scribejava/core/pkce/PKCECodeChallengeMethodTest.java,,,,multiple
scribejava_19,scribejava,BaseStringExtractorTest,shouldExtractBaseStringFromOAuthRequest_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/BaseStringExtractorTest.java,,,,multiple
scribejava_20,scribejava,BaseStringExtractorTest,shouldExcludePort80_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/BaseStringExtractorTest.java,,,,multiple
scribejava_21,scribejava,BaseStringExtractorTest,shouldExcludePort80v2_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/BaseStringExtractorTest.java,,,,multiple
scribejava_22,scribejava,BaseStringExtractorTest,shouldIncludePort8080_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/BaseStringExtractorTest.java,,,,multiple
scribejava_23,scribejava,BaseStringExtractorTest,shouldExcludePort443_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/BaseStringExtractorTest.java,,,,multiple
scribejava_24,scribejava,BaseStringExtractorTest,shouldExcludePort443v2_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/BaseStringExtractorTest.java,,,,multiple
scribejava_25,scribejava,BaseStringExtractorTest,shouldProperlyEncodeSpaces_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/BaseStringExtractorTest.java,,,,multiple
scribejava_27,scribejava,OAuth2AccessTokenExtractorTest,shouldExtractTokenFromOAuthStandardResponse_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/OAuth2AccessTokenExtractorTest.java,,,,multiple
scribejava_28,scribejava,OAuth2AccessTokenExtractorTest,shouldExtractTokenFromResponseWithExpiresParam_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/OAuth2AccessTokenExtractorTest.java,,,,multiple
scribejava_29,scribejava,OAuth2AccessTokenExtractorTest,shouldExtractTokenFromResponseWithExpiresAndRefreshParam_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/OAuth2AccessTokenExtractorTest.java,,,,multiple
scribejava_30,scribejava,OAuth2AccessTokenExtractorTest,shouldExtractTokenFromResponseWithManyParameters_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/OAuth2AccessTokenExtractorTest.java,,,,multiple
scribejava_31,scribejava,OAuth1AccessTokenExtractorTest,shouldExtractTokenFromOAuthStandardResponse_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/OAuth1AccessTokenExtractorTest.java,,,,multiple
scribejava_32,scribejava,OAuth1AccessTokenExtractorTest,shouldExtractTokenFromInvertedOAuthStandardResponse_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/OAuth1AccessTokenExtractorTest.java,,,,multiple
scribejava_33,scribejava,OAuth1AccessTokenExtractorTest,shouldExtractTokenFromResponseWithCallbackConfirmed_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/OAuth1AccessTokenExtractorTest.java,,,,multiple
scribejava_34,scribejava,OAuth1AccessTokenExtractorTest,shouldExtractTokenWithEmptySecret_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/OAuth1AccessTokenExtractorTest.java,,,,multiple
scribejava_35,scribejava,OAuth2AccessTokenJsonExtractorTest,shouldParseResponse_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/OAuth2AccessTokenJsonExtractorTest.java,,,,multiple
scribejava_36,scribejava,OAuth2AccessTokenJsonExtractorTest,shouldParseScopeFromResponse_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/OAuth2AccessTokenJsonExtractorTest.java,,,,multiple
scribejava_38,scribejava,OAuth2AccessTokenJsonExtractorTest,testEscapedJsonInResponse_oe,scribejava-core/src/test/java/com/github/scribejava/core/extractors/OAuth2AccessTokenJsonExtractorTest.java,,,,multiple
scribejava_39,scribejava,OAuth20ServiceTest,shouldProduceCorrectRequestSync_oe,scribejava-core/src/test/java/com/github/scribejava/core/oauth/OAuth20ServiceTest.java,,,,multiple
scribejava_40,scribejava,OAuth20ServiceTest,shouldProduceCorrectRequestAsync_oe,scribejava-core/src/test/java/com/github/scribejava/core/oauth/OAuth20ServiceTest.java,,,,multiple
scribejava_41,scribejava,OAuth20ServiceTest,testOAuthExtractAuthorization_oe,scribejava-core/src/test/java/com/github/scribejava/core/oauth/OAuth20ServiceTest.java,,,,multiple
scribejava_42,scribejava,RequestTest,shouldGetQueryStringParameters_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/RequestTest.java,,,,multiple
scribejava_43,scribejava,RequestTest,shouldSetBodyParamsAndAddContentLength_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/RequestTest.java,,,,multiple
scribejava_44,scribejava,RequestTest,shouldSetPayloadAndHeaders_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/RequestTest.java,,,,multiple
scribejava_45,scribejava,RequestTest,shouldAllowAddingQuerystringParametersAfterCreation_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/RequestTest.java,,,,multiple
scribejava_46,scribejava,RequestTest,shouldReturnTheCompleteUrl_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/RequestTest.java,,,,multiple
scribejava_47,scribejava,RequestTest,shouldHandleQueryStringSpaceEncodingProperly_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/RequestTest.java,,,,multiple
scribejava_48,scribejava,RequestTest,shouldNotEncodeInStringPayload_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/RequestTest.java,,,,multiple
scribejava_49,scribejava,RequestTest,shouldNotEncodeInByteBodyPayload_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/RequestTest.java,,,,multiple
scribejava_50,scribejava,RequestTest,shouldEncodeInBodyParamsPayload_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/RequestTest.java,,,,multiple
scribejava_51,scribejava,OAuthRequestTest,shouldAddOAuthParamters_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/OAuthRequestTest.java,,,,multiple
scribejava_52,scribejava,OAuthRequestTest,shouldNotSentHeaderTwice_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/OAuthRequestTest.java,,,,multiple
scribejava_53,scribejava,ParameterListTest,shouldAppendNothingToQuerystringIfGivenEmptyMap_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/ParameterListTest.java,,,,multiple
scribejava_54,scribejava,ParameterListTest,shouldAppendParametersToSimpleUrl_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/ParameterListTest.java,,,,multiple
scribejava_55,scribejava,ParameterListTest,shouldAppendParametersToUrlWithQuerystring_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/ParameterListTest.java,,,,multiple
scribejava_56,scribejava,ParameterListTest,shouldProperlySortParameters_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/ParameterListTest.java,,,,multiple
scribejava_57,scribejava,ParameterListTest,shouldProperlySortParametersWithTheSameName_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/ParameterListTest.java,,,,multiple
scribejava_58,scribejava,ParameterListTest,shouldNotModifyTheOriginalParameterList_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/ParameterListTest.java,,,,multiple
scribejava_59,scribejava,TokenTest,shouldTestEqualityBasedOnTokenAndSecret_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/TokenTest.java,,,,multiple
scribejava_60,scribejava,TokenTest,shouldNotDependOnRawString_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/TokenTest.java,,,,multiple
scribejava_61,scribejava,TokenTest,shouldReturnSameHashCodeForEqualObjects_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/TokenTest.java,,,,multiple
scribejava_62,scribejava,TokenTest,shouldNotBeEqualToNullOrOtherObjects_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/TokenTest.java,,,,multiple
scribejava_63,scribejava,TokenTest,shouldReturnUrlParam_oe,scribejava-core/src/test/java/com/github/scribejava/core/model/TokenTest.java,,,,multiple
scribejava_64,scribejava,Base64Test,allImplementationsAreAvailable_oe,scribejava-core/src/test/java/com/github/scribejava/core/base64/Base64Test.java,,,,multiple
scribejava_65,scribejava,Base64Test,testEncode_oe,scribejava-core/src/test/java/com/github/scribejava/core/base64/Base64Test.java,,,,multiple
scribejava_66,scribejava,Base64Test,testEncodeUrlWithoutPadding_oe,scribejava-core/src/test/java/com/github/scribejava/core/base64/Base64Test.java,,,,multiple
scribejava_67,scribejava,TimestampServiceTest,shouldReturnTimestampInSeconds_oe,scribejava-core/src/test/java/com/github/scribejava/core/services/TimestampServiceTest.java,,,,multiple
scribejava_68,scribejava,TimestampServiceTest,shouldReturnNonce_oe,scribejava-core/src/test/java/com/github/scribejava/core/services/TimestampServiceTest.java,,,,multiple
scribejava_69,scribejava,HMACSha1SignatureServiceTest,shouldReturnSignatureMethodString_oe,scribejava-core/src/test/java/com/github/scribejava/core/services/HMACSha1SignatureServiceTest.java,,,,multiple
scribejava_70,scribejava,HMACSha1SignatureServiceTest,shouldReturnSignature_oe,scribejava-core/src/test/java/com/github/scribejava/core/services/HMACSha1SignatureServiceTest.java,,,,multiple
scribejava_71,scribejava,RSASha1SignatureServiceTest,shouldReturnSignatureMethodString_oe,scribejava-core/src/test/java/com/github/scribejava/core/services/RSASha1SignatureServiceTest.java,,,,multiple
scribejava_72,scribejava,RSASha1SignatureServiceTest,shouldReturnSignature_oe,scribejava-core/src/test/java/com/github/scribejava/core/services/RSASha1SignatureServiceTest.java,,,,multiple
scribejava_75,scribejava,MultipartUtilsTest,testCRLFMultipartPayload_oe,scribejava-core/src/test/java/com/github/scribejava/core/httpclient/multipart/MultipartUtilsTest.java,,,,multiple
