id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
weav_1_1,"    @Test
    public void testElements_1_oe() throws IOException {
        addClassForScanning(ComplexAnnotations.class);
        Map<String, Annotated<Field>> fields = new HashMap<String, Annotated<Field>>();
        for (Annotated<Field> annotated : finder().withAnnotations().findAnnotatedFields(
            ComplexAnnotations.TestAnnotation.class)) {
            fields.put(annotated.get().getName(), annotated);
        }
        assertEquals(2, fields.size());
    }
",FinderTest::testElements_1_oe,org.apache.commons.weaver.model.WeaveEnvironment.Resource,getName(),"/**
         * Get the name of this {@link Resource}.
         * @return {@link String}
         */","public String getName() {
            return name;
        }"
weav_1_2,"    @Test
    public void testElements_2_oe() throws IOException {
        addClassForScanning(ComplexAnnotations.class);
        Map<String, Annotated<Field>> fields = new HashMap<String, Annotated<Field>>();
        for (Annotated<Field> annotated : finder().withAnnotations().findAnnotatedFields(
            ComplexAnnotations.TestAnnotation.class)) {
            fields.put(annotated.get().getName(), annotated);
        }
        // removed other assertion

        TestAnnotation anno1 = fields.get(""dummy1"").getAnnotation(TestAnnotation.class);

        assertFalse(anno1.booleanValue());
    }
",FinderTest::testElements_2_oe,org.apache.commons.weaver.Finder.IncludesClassfile,getAnnotation(final Class<A> annotationType),,"@Override
        public <A extends Annotation> A getAnnotation(final Class<A> annotationType) {
            for (final Annotation prospect : annotations) {
                if (prospect.annotationType().equals(annotationType)) {
                    @SuppressWarnings(""unchecked"")
                    final A result = (A) prospect;
                    return result;
                }
            }
            return null;
        }"
weav_1_3,"    @Test
    public void testElements_3_oe() throws IOException {
        addClassForScanning(ComplexAnnotations.class);
        Map<String, Annotated<Field>> fields = new HashMap<String, Annotated<Field>>();
        for (Annotated<Field> annotated : finder().withAnnotations().findAnnotatedFields(
            ComplexAnnotations.TestAnnotation.class)) {
            fields.put(annotated.get().getName(), annotated);
        }
        // removed other assertion

        TestAnnotation anno1 = fields.get(""dummy1"").getAnnotation(TestAnnotation.class);

        // removed other assertion
        assertTrue(Arrays.equals(new boolean[] { false }, anno1.booleanValues()));
    }
",FinderTest::testElements_3_oe,org.apache.commons.weaver.Finder.IncludesClassfile,getAnnotation(final Class<A> annotationType),,"@Override
        public <A extends Annotation> A getAnnotation(final Class<A> annotationType) {
            for (final Annotation prospect : annotations) {
                if (prospect.annotationType().equals(annotationType)) {
                    @SuppressWarnings(""unchecked"")
                    final A result = (A) prospect;
                    return result;
                }
            }
            return null;
        }"
weav_1_4,"    @Test
    public void testElements_4_oe() throws IOException {
        addClassForScanning(ComplexAnnotations.class);
        Map<String, Annotated<Field>> fields = new HashMap<String, Annotated<Field>>();
        for (Annotated<Field> annotated : finder().withAnnotations().findAnnotatedFields(
            ComplexAnnotations.TestAnnotation.class)) {
            fields.put(annotated.get().getName(), annotated);
        }
        // removed other assertion

        TestAnnotation anno1 = fields.get(""dummy1"").getAnnotation(TestAnnotation.class);

        // removed other assertion
        // removed other assertion
        assertEquals((byte) 0, anno1.byteValue());
    }
",FinderTest::testElements_4_oe,org.apache.commons.weaver.Finder.IncludesClassfile,getAnnotation(final Class<A> annotationType),,"@Override
        public <A extends Annotation> A getAnnotation(final Class<A> annotationType) {
            for (final Annotation prospect : annotations) {
                if (prospect.annotationType().equals(annotationType)) {
                    @SuppressWarnings(""unchecked"")
                    final A result = (A) prospect;
                    return result;
                }
            }
            return null;
        }"
weav_1_5,"    @Test
    public void testElements_5_oe() throws IOException {
        addClassForScanning(ComplexAnnotations.class);
        Map<String, Annotated<Field>> fields = new HashMap<String, Annotated<Field>>();
        for (Annotated<Field> annotated : finder().withAnnotations().findAnnotatedFields(
            ComplexAnnotations.TestAnnotation.class)) {
            fields.put(annotated.get().getName(), annotated);
        }
        // removed other assertion

        TestAnnotation anno1 = fields.get(""dummy1"").getAnnotation(TestAnnotation.class);

        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertArrayEquals(new byte[] { 0 }, anno1.byteValues());
    }
",FinderTest::testElements_5_oe,org.apache.commons.weaver.Finder.IncludesClassfile,getAnnotation(final Class<A> annotationType),,"@Override
        public <A extends Annotation> A getAnnotation(final Class<A> annotationType) {
            for (final Annotation prospect : annotations) {
                if (prospect.annotationType().equals(annotationType)) {
                    @SuppressWarnings(""unchecked"")
                    final A result = (A) prospect;
                    return result;
                }
            }
            return null;
        }"
weav_1_6,"    @Test
    public void testElements_6_oe() throws IOException {
        addClassForScanning(ComplexAnnotations.class);
        Map<String, Annotated<Field>> fields = new HashMap<String, Annotated<Field>>();
        for (Annotated<Field> annotated : finder().withAnnotations().findAnnotatedFields(
            ComplexAnnotations.TestAnnotation.class)) {
            fields.put(annotated.get().getName(), annotated);
        }
        // removed other assertion

        TestAnnotation anno1 = fields.get(""dummy1"").getAnnotation(TestAnnotation.class);

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals((char) 0, anno1.charValue());
    }
",FinderTest::testElements_6_oe,org.apache.commons.weaver.Finder.IncludesClassfile,getAnnotation(final Class<A> annotationType),,"@Override
        public <A extends Annotation> A getAnnotation(final Class<A> annotationType) {
            for (final Annotation prospect : annotations) {
                if (prospect.annotationType().equals(annotationType)) {
                    @SuppressWarnings(""unchecked"")
                    final A result = (A) prospect;
                    return result;
                }
            }
            return null;
        }"
weav_1_7,"    @Test
    public void testElements_7_oe() throws IOException {
        addClassForScanning(ComplexAnnotations.class);
        Map<String, Annotated<Field>> fields = new HashMap<String, Annotated<Field>>();
        for (Annotated<Field> annotated : finder().withAnnotations().findAnnotatedFields(
            ComplexAnnotations.TestAnnotation.class)) {
            fields.put(annotated.get().getName(), annotated);
        }
        // removed other assertion

        TestAnnotation anno1 = fields.get(""dummy1"").getAnnotation(TestAnnotation.class);

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertArrayEquals(new char[] { 0 }, anno1.charValues());
    }
",FinderTest::testElements_7_oe,org.apache.commons.weaver.Finder.IncludesClassfile,getAnnotation(final Class<A> annotationType),,"@Override
        public <A extends Annotation> A getAnnotation(final Class<A> annotationType) {
            for (final Annotation prospect : annotations) {
                if (prospect.annotationType().equals(annotationType)) {
                    @SuppressWarnings(""unchecked"")
                    final A result = (A) prospect;
                    return result;
                }
            }
            return null;
        }"
weav_1_8,"    @Test
    public void testElements_8_oe() throws IOException {
        addClassForScanning(ComplexAnnotations.class);
        Map<String, Annotated<Field>> fields = new HashMap<String, Annotated<Field>>();
        for (Annotated<Field> annotated : finder().withAnnotations().findAnnotatedFields(
            ComplexAnnotations.TestAnnotation.class)) {
            fields.put(annotated.get().getName(), annotated);
        }
        // removed other assertion

        TestAnnotation anno1 = fields.get(""dummy1"").getAnnotation(TestAnnotation.class);

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(Double.valueOf(0.0), Double.valueOf(anno1.doubleValue()));
    }
",FinderTest::testElements_8_oe,org.apache.commons.weaver.Finder.IncludesClassfile,getAnnotation(final Class<A> annotationType),,"@Override
        public <A extends Annotation> A getAnnotation(final Class<A> annotationType) {
            for (final Annotation prospect : annotations) {
                if (prospect.annotationType().equals(annotationType)) {
                    @SuppressWarnings(""unchecked"")
                    final A result = (A) prospect;
                    return result;
                }
            }
            return null;
        }"
weav_1_9,"    @Test
    public void testElements_9_oe() throws IOException {
        addClassForScanning(ComplexAnnotations.class);
        Map<String, Annotated<Field>> fields = new HashMap<String, Annotated<Field>>();
        for (Annotated<Field> annotated : finder().withAnnotations().findAnnotatedFields(
            ComplexAnnotations.TestAnnotation.class)) {
            fields.put(annotated.get().getName(), annotated);
        }
        // removed other assertion

        TestAnnotation anno1 = fields.get(""dummy1"").getAnnotation(TestAnnotation.class);

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertTrue(Arrays.equals(new double[] { 0.0 }, anno1.doubleValues()));
    }
",FinderTest::testElements_9_oe,org.apache.commons.weaver.Finder.IncludesClassfile,getAnnotation(final Class<A> annotationType),,"@Override
        public <A extends Annotation> A getAnnotation(final Class<A> annotationType) {
            for (final Annotation prospect : annotations) {
                if (prospect.annotationType().equals(annotationType)) {
                    @SuppressWarnings(""unchecked"")
                    final A result = (A) prospect;
                    return result;
                }
            }
            return null;
        }"
weav_1_10,"    @Test
    public void testElements_10_oe() throws IOException {
        addClassForScanning(ComplexAnnotations.class);
        Map<String, Annotated<Field>> fields = new HashMap<String, Annotated<Field>>();
        for (Annotated<Field> annotated : finder().withAnnotations().findAnnotatedFields(
            ComplexAnnotations.TestAnnotation.class)) {
            fields.put(annotated.get().getName(), annotated);
        }
        // removed other assertion

        TestAnnotation anno1 = fields.get(""dummy1"").getAnnotation(TestAnnotation.class);

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(Float.valueOf(0.0f), Float.valueOf(anno1.floatValue()));
    }
",FinderTest::testElements_10_oe,org.apache.commons.weaver.Finder.IncludesClassfile,getAnnotation(final Class<A> annotationType),,"@Override
        public <A extends Annotation> A getAnnotation(final Class<A> annotationType) {
            for (final Annotation prospect : annotations) {
                if (prospect.annotationType().equals(annotationType)) {
                    @SuppressWarnings(""unchecked"")
                    final A result = (A) prospect;
                    return result;
                }
            }
            return null;
        }"
