id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
lang_2753_3,"    @Test
    void testRequireNonNullObject_3_oe() {
        try {
            Objects.requireNonNull(null);
        } catch (final NullPointerException e) {
            assertEquals(""The value must not be null."", e.getMessage());
    }
    }",ObjectsTest::testRequireNonNullObject_3_oe,org.apache.commons.lang3.time.StopWatch,getMessage(),"/**
     * Gets the message for string presentation.
     *
     * @return the message for string presentation.
     * @since 3.10
     */","public String getMessage() {
        return message;
    }"
lang_2754_3,"    @Test
    void testRequireNonNullObjectString_3_oe() {
        try {
            Objects.requireNonNull(null, ""bar"");
        } catch (final NullPointerException e) {
            assertEquals(""bar"", e.getMessage());
    }
    }",ObjectsTest::testRequireNonNullObjectString_3_oe,org.apache.commons.lang3.time.StopWatch,getMessage(),"/**
     * Gets the message for string presentation.
     *
     * @return the message for string presentation.
     * @since 3.10
     */","public String getMessage() {
        return message;
    }"
lang_2755_4,"    @Test
    void testRequireNonNullObjectSupplierString_4_oe() {
        final TestableSupplier<String> supplier = new TestableSupplier<>(() -> ""bar"");
        try {
            Objects.requireNonNull(null, supplier);
        } catch (final NullPointerException e) {
            assertEquals(""bar"", e.getMessage());
    }
    }",ObjectsTest::testRequireNonNullObjectSupplierString_4_oe,org.apache.commons.lang3.time.StopWatch,getMessage(),"/**
     * Gets the message for string presentation.
     *
     * @return the message for string presentation.
     * @since 3.10
     */","public String getMessage() {
        return message;
    }"
lang_2755_5,"    @Test
    void testRequireNonNullObjectSupplierString_5_oe() {
        final TestableSupplier<String> supplier = new TestableSupplier<>(() -> ""bar"");
        try {
            Objects.requireNonNull(null, supplier);
        } catch (final NullPointerException e) {
            assertTrue(supplier.isInvoked());
    }
    }",ObjectsTest::testRequireNonNullObjectSupplierString_5_oe,,,,
lang_2756_4,"    @Test
    void testRequireNonNullObjectFailableSupplierString_4_oe() {
        final TestableFailableSupplier<String, ?> supplier = new TestableFailableSupplier<>(() -> null);
        try {
            Objects.requireNonNull(null, supplier);
        } catch (final NullPointerException e) {
            assertEquals(""The supplier must not return null."", e.getMessage());
    }
    }",ObjectsTest::testRequireNonNullObjectFailableSupplierString_4_oe,org.apache.commons.lang3.time.StopWatch,getMessage(),"/**
     * Gets the message for string presentation.
     *
     * @return the message for string presentation.
     * @since 3.10
     */","public String getMessage() {
        return message;
    }"
lang_2756_5,"    @Test
    void testRequireNonNullObjectFailableSupplierString_5_oe() {
        final TestableFailableSupplier<String, ?> supplier = new TestableFailableSupplier<>(() -> null);
        try {
            Objects.requireNonNull(null, supplier);
        } catch (final NullPointerException e) {
            assertTrue(supplier.isInvoked());
    }
    }",ObjectsTest::testRequireNonNullObjectFailableSupplierString_5_oe,,,,
lang_2756_7,"    @Test
    void testRequireNonNullObjectFailableSupplierString_7_oe() {
        final TestableFailableSupplier<String, ?> supplier = new TestableFailableSupplier<>(() -> null);
        try {
            Objects.requireNonNull(null, supplier);
        } catch (final NullPointerException e) {
        }
        final TestableFailableSupplier<String, ?> supplier2 = new TestableFailableSupplier<>(() -> null);
        try {
            Objects.requireNonNull(null, supplier2);
        } catch (final NullPointerException e) {
            assertEquals(""The supplier must not return null."", e.getMessage());
    }
    }",ObjectsTest::testRequireNonNullObjectFailableSupplierString_7_oe,org.apache.commons.lang3.time.StopWatch,getMessage(),"/**
     * Gets the message for string presentation.
     *
     * @return the message for string presentation.
     * @since 3.10
     */","public String getMessage() {
        return message;
    }"
lang_2756_8,"    @Test
    void testRequireNonNullObjectFailableSupplierString_8_oe() {
        final TestableFailableSupplier<String, ?> supplier = new TestableFailableSupplier<>(() -> null);
        try {
            Objects.requireNonNull(null, supplier);
        } catch (final NullPointerException e) {
        }
        final TestableFailableSupplier<String, ?> supplier2 = new TestableFailableSupplier<>(() -> null);
        try {
            Objects.requireNonNull(null, supplier2);
        } catch (final NullPointerException e) {
            assertTrue(supplier2.isInvoked());
    }
    }",ObjectsTest::testRequireNonNullObjectFailableSupplierString_8_oe,,,,
lang_2756_11,"    @Test
    void testRequireNonNullObjectFailableSupplierString_11_oe() {
        final TestableFailableSupplier<String, ?> supplier = new TestableFailableSupplier<>(() -> null);
        try {
            Objects.requireNonNull(null, supplier);
        } catch (final NullPointerException e) {
        }
        final TestableFailableSupplier<String, ?> supplier2 = new TestableFailableSupplier<>(() -> null);
        try {
            Objects.requireNonNull(null, supplier2);
        } catch (final NullPointerException e) {
        }
        final TestableFailableSupplier<String, ?> supplier3 = new TestableFailableSupplier<>(() -> ""bar"");
        final RuntimeException rte = new RuntimeException();
        final TestableFailableSupplier<String, ?> supplier4 = new TestableFailableSupplier<>(() -> {
            throw rte;
        });
        try {
            Objects.requireNonNull(null, supplier4);
        } catch (final RuntimeException e) {
            assertSame(rte, e);
    }
    }",ObjectsTest::testRequireNonNullObjectFailableSupplierString_11_oe,,,,
lang_2756_12,"    @Test
    void testRequireNonNullObjectFailableSupplierString_12_oe() {
        final TestableFailableSupplier<String, ?> supplier = new TestableFailableSupplier<>(() -> null);
        try {
            Objects.requireNonNull(null, supplier);
        } catch (final NullPointerException e) {
        }
        final TestableFailableSupplier<String, ?> supplier2 = new TestableFailableSupplier<>(() -> null);
        try {
            Objects.requireNonNull(null, supplier2);
        } catch (final NullPointerException e) {
        }
        final TestableFailableSupplier<String, ?> supplier3 = new TestableFailableSupplier<>(() -> ""bar"");
        final RuntimeException rte = new RuntimeException();
        final TestableFailableSupplier<String, ?> supplier4 = new TestableFailableSupplier<>(() -> {
            throw rte;
        });
        try {
            Objects.requireNonNull(null, supplier4);
        } catch (final RuntimeException e) {
            assertTrue(supplier4.isInvoked());
    }
    }",ObjectsTest::testRequireNonNullObjectFailableSupplierString_12_oe,,,,
