id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type,junit_version
bean_54_1,commons-beanutils-1.9.4,BeanPredicateTestCase,testEqual_1_oe,src/test/java/org/apache/commons/beanutils/BeanPredicateTestCase.java,,,,assert,unknown
bean_54_2,commons-beanutils-1.9.4,BeanPredicateTestCase,testEqual_2_oe,src/test/java/org/apache/commons/beanutils/BeanPredicateTestCase.java,,,,assert,unknown
bean_55_1,commons-beanutils-1.9.4,BeanPredicateTestCase,testNotEqual_1_oe,src/test/java/org/apache/commons/beanutils/BeanPredicateTestCase.java,,,,assert,unknown
bean_55_2,commons-beanutils-1.9.4,BeanPredicateTestCase,testNotEqual_2_oe,src/test/java/org/apache/commons/beanutils/BeanPredicateTestCase.java,,,,assert,unknown
bean_56_1,commons-beanutils-1.9.4,BeanPredicateTestCase,testInstanceOf_1_oe,src/test/java/org/apache/commons/beanutils/BeanPredicateTestCase.java,,,,assert,unknown
bean_56_2,commons-beanutils-1.9.4,BeanPredicateTestCase,testInstanceOf_2_oe,src/test/java/org/apache/commons/beanutils/BeanPredicateTestCase.java,,,,assert,unknown
bean_57_1,commons-beanutils-1.9.4,BeanPredicateTestCase,testNull_1_oe,src/test/java/org/apache/commons/beanutils/BeanPredicateTestCase.java,,,,assert,unknown
bean_57_2,commons-beanutils-1.9.4,BeanPredicateTestCase,testNull_2_oe,src/test/java/org/apache/commons/beanutils/BeanPredicateTestCase.java,,,,assert,unknown
bean_58_1,commons-beanutils-1.9.4,BeanIntrospectionDataTestCase,testGetWriteMethodDefined_1_oe,src/test/java/org/apache/commons/beanutils/BeanIntrospectionDataTestCase.java,,,,assert,unknown
bean_58_2,commons-beanutils-1.9.4,BeanIntrospectionDataTestCase,testGetWriteMethodDefined_2_oe,src/test/java/org/apache/commons/beanutils/BeanIntrospectionDataTestCase.java,,,,assert,unknown
bean_59_1,commons-beanutils-1.9.4,BeanIntrospectionDataTestCase,testGetWriteMethodUndefined_1_oe,src/test/java/org/apache/commons/beanutils/BeanIntrospectionDataTestCase.java,,,,assert,unknown
bean_60_1,commons-beanutils-1.9.4,BeanIntrospectionDataTestCase,testGetWriteMethodNonExisting_1_oe,src/test/java/org/apache/commons/beanutils/BeanIntrospectionDataTestCase.java,,,,assert,unknown
bean_61_1,commons-beanutils-1.9.4,BeanIntrospectionDataTestCase,testGetWriteMethodUnknown_1_oe,src/test/java/org/apache/commons/beanutils/BeanIntrospectionDataTestCase.java,,,,assert,unknown
bean_125_1,commons-beanutils-1.9.4,LazyDynaListTestCase,testCollection_1_oe,src/test/java/org/apache/commons/beanutils/LazyDynaListTestCase.java,,,,assert,unknown
bean_125_2,commons-beanutils-1.9.4,LazyDynaListTestCase,testCollection_2_oe,src/test/java/org/apache/commons/beanutils/LazyDynaListTestCase.java,,,,assert,unknown
bean_125_3,commons-beanutils-1.9.4,LazyDynaListTestCase,testCollection_3_oe,src/test/java/org/apache/commons/beanutils/LazyDynaListTestCase.java,,,,assert,unknown
bean_125_4,commons-beanutils-1.9.4,LazyDynaListTestCase,testCollection_4_oe,src/test/java/org/apache/commons/beanutils/LazyDynaListTestCase.java,,,,assert,unknown
bean_125_5,commons-beanutils-1.9.4,LazyDynaListTestCase,testCollection_5_oe,src/test/java/org/apache/commons/beanutils/LazyDynaListTestCase.java,,,,assert,unknown
bean_125_6,commons-beanutils-1.9.4,LazyDynaListTestCase,testCollection_6_oe,src/test/java/org/apache/commons/beanutils/LazyDynaListTestCase.java,,,,assert,unknown
bean_125_7,commons-beanutils-1.9.4,LazyDynaListTestCase,testCollection_7_oe,src/test/java/org/apache/commons/beanutils/LazyDynaListTestCase.java,,,,assert,unknown
bean_125_8,commons-beanutils-1.9.4,LazyDynaListTestCase,testCollection_8_oe,src/test/java/org/apache/commons/beanutils/LazyDynaListTestCase.java,,,,assert,unknown
bean_125_9,commons-beanutils-1.9.4,LazyDynaListTestCase,testCollection_9_oe,src/test/java/org/apache/commons/beanutils/LazyDynaListTestCase.java,,,,assert,unknown
bean_125_10,commons-beanutils-1.9.4,LazyDynaListTestCase,testCollection_10_oe,src/test/java/org/apache/commons/beanutils/LazyDynaListTestCase.java,,,,assert,unknown
bean_126_1,commons-beanutils-1.9.4,LazyDynaListTestCase,testSerializationDynaBean_1_oe,src/test/java/org/apache/commons/beanutils/LazyDynaListTestCase.java,,,,assert,unknown
