id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
scribejava_44_1,"    @Test
    public void testParseBoundaryFromHeader_1_oe() {
        assertNull(MultipartUtils.parseBoundaryFromHeader(null));
    }",MultipartUtilsTest::testParseBoundaryFromHeader_1_oe,com.github.scribejava.core.httpclient.multipart.MultipartUtils,parseBoundaryFromHeader(String contentTypeHeader),,"public static String parseBoundaryFromHeader(String contentTypeHeader) {
        if (contentTypeHeader == null) {
            return null;
        }
        final Matcher matcher = BOUNDARY_FROM_HEADER_REGEXP.matcher(contentTypeHeader);
        return matcher.find() ? matcher.group(1) : null;
    }"
scribejava_44_9,"    @Test
    public void testParseBoundaryFromHeader_9_oe() {








        assertNull(MultipartUtils.parseBoundaryFromHeader(""multipart/subtype; boundar=0aA'()+_, -./:=? ""));
    }",MultipartUtilsTest::testParseBoundaryFromHeader_9_oe,com.github.scribejava.core.httpclient.multipart.MultipartUtils,parseBoundaryFromHeader(String contentTypeHeader),,"public static String parseBoundaryFromHeader(String contentTypeHeader) {
        if (contentTypeHeader == null) {
            return null;
        }
        final Matcher matcher = BOUNDARY_FROM_HEADER_REGEXP.matcher(contentTypeHeader);
        return matcher.find() ? matcher.group(1) : null;
    }"
scribejava_44_10,"    @Test
    public void testParseBoundaryFromHeader_10_oe() {








        assertNull(MultipartUtils.parseBoundaryFromHeader(""multipart/subtype; ""));
    }",MultipartUtilsTest::testParseBoundaryFromHeader_10_oe,com.github.scribejava.core.httpclient.multipart.MultipartUtils,parseBoundaryFromHeader(String contentTypeHeader),,"public static String parseBoundaryFromHeader(String contentTypeHeader) {
        if (contentTypeHeader == null) {
            return null;
        }
        final Matcher matcher = BOUNDARY_FROM_HEADER_REGEXP.matcher(contentTypeHeader);
        return matcher.find() ? matcher.group(1) : null;
    }"
scribejava_44_11,"    @Test
    public void testParseBoundaryFromHeader_11_oe() {








        assertNull(MultipartUtils.parseBoundaryFromHeader(""multipart/subtype;""));
    }",MultipartUtilsTest::testParseBoundaryFromHeader_11_oe,com.github.scribejava.core.httpclient.multipart.MultipartUtils,parseBoundaryFromHeader(String contentTypeHeader),,"public static String parseBoundaryFromHeader(String contentTypeHeader) {
        if (contentTypeHeader == null) {
            return null;
        }
        final Matcher matcher = BOUNDARY_FROM_HEADER_REGEXP.matcher(contentTypeHeader);
        return matcher.find() ? matcher.group(1) : null;
    }"
scribejava_44_12,"    @Test
    public void testParseBoundaryFromHeader_12_oe() {








        assertNull(MultipartUtils.parseBoundaryFromHeader(""multipart/subtype""));
    }",MultipartUtilsTest::testParseBoundaryFromHeader_12_oe,com.github.scribejava.core.httpclient.multipart.MultipartUtils,parseBoundaryFromHeader(String contentTypeHeader),,"public static String parseBoundaryFromHeader(String contentTypeHeader) {
        if (contentTypeHeader == null) {
            return null;
        }
        final Matcher matcher = BOUNDARY_FROM_HEADER_REGEXP.matcher(contentTypeHeader);
        return matcher.find() ? matcher.group(1) : null;
    }"
scribejava_44_13,"    @Test
    public void testParseBoundaryFromHeader_13_oe() {








        assertNull(MultipartUtils.parseBoundaryFromHeader(""multipart/subtype; boundary=""));
    }",MultipartUtilsTest::testParseBoundaryFromHeader_13_oe,com.github.scribejava.core.httpclient.multipart.MultipartUtils,parseBoundaryFromHeader(String contentTypeHeader),,"public static String parseBoundaryFromHeader(String contentTypeHeader) {
        if (contentTypeHeader == null) {
            return null;
        }
        final Matcher matcher = BOUNDARY_FROM_HEADER_REGEXP.matcher(contentTypeHeader);
        return matcher.find() ? matcher.group(1) : null;
    }"
scribejava_44_19,"    @Test
    public void testParseBoundaryFromHeader_19_oe() {














        assertNull(MultipartUtils.parseBoundaryFromHeader(""multipart/subtype; boundary=""));
    }",MultipartUtilsTest::testParseBoundaryFromHeader_19_oe,com.github.scribejava.core.httpclient.multipart.MultipartUtils,parseBoundaryFromHeader(String contentTypeHeader),,"public static String parseBoundaryFromHeader(String contentTypeHeader) {
        if (contentTypeHeader == null) {
            return null;
        }
        final Matcher matcher = BOUNDARY_FROM_HEADER_REGEXP.matcher(contentTypeHeader);
        return matcher.find() ? matcher.group(1) : null;
    }"
scribejava_44_20,"    @Test
    public void testParseBoundaryFromHeader_20_oe() {














        assertNull(MultipartUtils.parseBoundaryFromHeader(""multipart/subtype; boundary=\""\""""));
    }",MultipartUtilsTest::testParseBoundaryFromHeader_20_oe,com.github.scribejava.core.httpclient.multipart.MultipartUtils,parseBoundaryFromHeader(String contentTypeHeader),,"public static String parseBoundaryFromHeader(String contentTypeHeader) {
        if (contentTypeHeader == null) {
            return null;
        }
        final Matcher matcher = BOUNDARY_FROM_HEADER_REGEXP.matcher(contentTypeHeader);
        return matcher.find() ? matcher.group(1) : null;
    }"
scribejava_44_21,"    @Test
    public void testParseBoundaryFromHeader_21_oe() {














        assertNull(MultipartUtils.parseBoundaryFromHeader(""multipart/subtype; boundary=;123""));
    }",MultipartUtilsTest::testParseBoundaryFromHeader_21_oe,com.github.scribejava.core.httpclient.multipart.MultipartUtils,parseBoundaryFromHeader(String contentTypeHeader),,"public static String parseBoundaryFromHeader(String contentTypeHeader) {
        if (contentTypeHeader == null) {
            return null;
        }
        final Matcher matcher = BOUNDARY_FROM_HEADER_REGEXP.matcher(contentTypeHeader);
        return matcher.find() ? matcher.group(1) : null;
    }"
scribejava_44_22,"    @Test
    public void testParseBoundaryFromHeader_22_oe() {














        assertNull(MultipartUtils.parseBoundaryFromHeader(""multipart/subtype; boundary=\""\""123""));
    }",MultipartUtilsTest::testParseBoundaryFromHeader_22_oe,com.github.scribejava.core.httpclient.multipart.MultipartUtils,parseBoundaryFromHeader(String contentTypeHeader),,"public static String parseBoundaryFromHeader(String contentTypeHeader) {
        if (contentTypeHeader == null) {
            return null;
        }
        final Matcher matcher = BOUNDARY_FROM_HEADER_REGEXP.matcher(contentTypeHeader);
        return matcher.find() ? matcher.group(1) : null;
    }"
