id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
scribejava_1_1,        assertNotNull(callback.getResponse());,OAuthAsyncCompletionHandlerTest::shouldReleaseLatchOnSuccess_1_oe,com.github.scribejava.core.model.OAuthResponseException,getResponse(),,"public Response getResponse() {
        return response;
    }"
scribejava_1_2,        assertNull(callback.getThrowable());,OAuthAsyncCompletionHandlerTest::shouldReleaseLatchOnSuccess_2_oe,com.github.scribejava.httpclient.ning.OAuthAsyncCompletionHandler,onCompleted(com.ning.http.client.Response ningResponse),,"@Override
    public T onCompleted(com.ning.http.client.Response ningResponse) {
        try {
            final Map<String, String> headersMap = new HashMap<>();

            for (Map.Entry<String, List<String>> header : ningResponse.getHeaders().entrySet()) {
                final StringBuilder value = new StringBuilder();
                for (String str : header.getValue()) {
                    value.append(str);
                }
                headersMap.put(header.getKey(), value.toString());
            }

            final Response response = new Response(ningResponse.getStatusCode(), ningResponse.getStatusText(),
                    headersMap, ningResponse.getResponseBodyAsStream());

            @SuppressWarnings(""unchecked"")
            final T t = converter == null ? (T) response : converter.convert(response);
            if (callback != null) {
                callback.onCompleted(t);
            }
            return t;
        } catch (IOException | RuntimeException e) {
            onThrowable(e);
            return null;
        }
    }"
scribejava_1_3,"        assertEquals(""All good"", callback.getResponse());",OAuthAsyncCompletionHandlerTest::shouldReleaseLatchOnSuccess_3_oe,com.github.scribejava.core.model.OAuthResponseException,getResponse(),,"public Response getResponse() {
        return response;
    }"
scribejava_2_1,        assertNull(callback.getResponse());,OAuthAsyncCompletionHandlerTest::shouldReportOAuthException_1_oe,com.github.scribejava.core.model.OAuthResponseException,getResponse(),,"public Response getResponse() {
        return response;
    }"
scribejava_2_2,        assertNotNull(callback.getThrowable());,OAuthAsyncCompletionHandlerTest::shouldReportOAuthException_2_oe,com.github.scribejava.httpclient.ning.OAuthAsyncCompletionHandler,onCompleted(com.ning.http.client.Response ningResponse),,"@Override
    public T onCompleted(com.ning.http.client.Response ningResponse) {
        try {
            final Map<String, String> headersMap = new HashMap<>();

            for (Map.Entry<String, List<String>> header : ningResponse.getHeaders().entrySet()) {
                final StringBuilder value = new StringBuilder();
                for (String str : header.getValue()) {
                    value.append(str);
                }
                headersMap.put(header.getKey(), value.toString());
            }

            final Response response = new Response(ningResponse.getStatusCode(), ningResponse.getStatusText(),
                    headersMap, ningResponse.getResponseBodyAsStream());

            @SuppressWarnings(""unchecked"")
            final T t = converter == null ? (T) response : converter.convert(response);
            if (callback != null) {
                callback.onCompleted(t);
            }
            return t;
        } catch (IOException | RuntimeException e) {
            onThrowable(e);
            return null;
        }
    }"
scribejava_2_3,        assertTrue(callback.getThrowable() instanceof OAuthException);,OAuthAsyncCompletionHandlerTest::shouldReportOAuthException_3_oe,com.github.scribejava.httpclient.ning.OAuthAsyncCompletionHandler,onCompleted(com.ning.http.client.Response ningResponse),,"@Override
    public T onCompleted(com.ning.http.client.Response ningResponse) {
        try {
            final Map<String, String> headersMap = new HashMap<>();

            for (Map.Entry<String, List<String>> header : ningResponse.getHeaders().entrySet()) {
                final StringBuilder value = new StringBuilder();
                for (String str : header.getValue()) {
                    value.append(str);
                }
                headersMap.put(header.getKey(), value.toString());
            }

            final Response response = new Response(ningResponse.getStatusCode(), ningResponse.getStatusText(),
                    headersMap, ningResponse.getResponseBodyAsStream());

            @SuppressWarnings(""unchecked"")
            final T t = converter == null ? (T) response : converter.convert(response);
            if (callback != null) {
                callback.onCompleted(t);
            }
            return t;
        } catch (IOException | RuntimeException e) {
            onThrowable(e);
            return null;
        }
    }"
scribejava_4_1,"        final MockWebServer server = new MockWebServer();
        final RecordedRequest recordedRequest = server.takeRequest();
        assertEquals(""POST"", recordedRequest.getMethod());",AbstractClientTest::shouldSendPostWithApplicationXWwwFormUrlencodedRequestContentTypeHeader_1_oe,com.github.scribejava.httpclient.ning.NingHttpClient,void close(),,"@Override
    public void close() {
        client.close();
    }"
scribejava_4_2,"        final MockWebServer server = new MockWebServer();
        final RecordedRequest recordedRequest = server.takeRequest();
        assertEquals(HttpClient.DEFAULT_CONTENT_TYPE, recordedRequest.getHeader(HttpClient.CONTENT_TYPE));",AbstractClientTest::shouldSendPostWithApplicationXWwwFormUrlencodedRequestContentTypeHeader_2_oe,com.github.scribejava.core.model.Response,getHeader(String name),"/**
     * Obtains a single HTTP Header value, or null if undefined
     *
     * @param name the header name.
     *
     * @return header value or null.
     */","public String getHeader(String name) {
        return headers.get(name);
    }"
scribejava_10_1,"        final String expectedResponseBody = ""response body for test shouldCallCallback"";
        final TestCallback callback = new TestCallback();
        assertEquals(expectedResponseBody, callback.getResponse().getBody());",AbstractClientTest::shouldCallCallback_1_oe,com.github.scribejava.core.model.Response,getBody(),"/**
     * Returns the response body as a string, closing the stream that backs it. Idempotent.
     *
     * @return body as string
     * @throws IOException IO Exception
     */","public String getBody() throws IOException {
        return body == null ? parseBodyContents() : body;
    }"
scribejava_12_1,"        final String plain = ""this is a test &^"";
        final String encoded = ""this%20is%20a%20test%20%26%5E"";
        assertEquals(encoded, OAuthEncoder.encode(plain));",OAuthEncoderTest::shouldPercentEncodeString_1_oe,com.github.scribejava.core.utils.OAuthEncoder,encode(String plain),,"public static String encode(String plain) {
        Preconditions.checkNotNull(plain, ""Cannot encode null object"");
        String encoded;
        try {
            encoded = URLEncoder.encode(plain, CHARSET);
        } catch (UnsupportedEncodingException uee) {
            throw new OAuthException(""Charset not found while encoding string: "" + CHARSET, uee);
        }
        for (Map.Entry<String, String> rule : ENCODING_RULES.entrySet()) {
            encoded = applyRule(encoded, rule.getKey(), rule.getValue());
        }
        return encoded;
    }"
