id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
bean_1_1,"    public void testAddProperty1_1_oe() {
        dynaClass.add(testProperty);
        final DynaProperty dynaProperty = dynaClass.getDynaProperty(testProperty);
        assertEquals(""testProperty"", dynaProperty.getName());
    }
",LazyDynaClassTestCase::testAddProperty1_1_oe,org.apache.commons.beanutils.DynaProperty,getName(),"/**
     * Get the name of this property.
     * @return the name of the property
     */","public String getName() {
        return (this.name);
    }"
bean_1_2,"    public void testAddProperty1_2_oe() {
        dynaClass.add(testProperty);
        final DynaProperty dynaProperty = dynaClass.getDynaProperty(testProperty);
        // removed other assertion
        assertEquals(String.class, dynaProperty.getType());
    }
",LazyDynaClassTestCase::testAddProperty1_2_oe,org.apache.commons.beanutils.DynaProperty,getType(),"/**
     * <p>Gets the Java class representing the data type of the underlying property
     * values.</p>
     *
     * <p>There are issues with serializing primitive class types on certain JVM versions
     * (including java 1.3).
     * Therefore, this field <strong>must not be serialized using the standard methods</strong>.</p>
     *
     * <p><strong>Please leave this field as <code>transient</code></strong></p>
     *
     * @return the property type
     */","public Class<?> getType() {
        return (this.type);
    }"
bean_2_1,"    public void testAddProperty2_1_oe() {
        dynaClass.add(testProperty, String.class);
        final DynaProperty dynaProperty = dynaClass.getDynaProperty(testProperty);
        assertEquals(testProperty, dynaProperty.getName());
    }
",LazyDynaClassTestCase::testAddProperty2_1_oe,org.apache.commons.beanutils.DynaProperty,getName(),"/**
     * Get the name of this property.
     * @return the name of the property
     */","public String getName() {
        return (this.name);
    }"
bean_2_2,"    public void testAddProperty2_2_oe() {
        dynaClass.add(testProperty, String.class);
        final DynaProperty dynaProperty = dynaClass.getDynaProperty(testProperty);
        // removed other assertion
        assertEquals(String.class, dynaProperty.getType());
    }
",LazyDynaClassTestCase::testAddProperty2_2_oe,org.apache.commons.beanutils.DynaProperty,getType(),"/**
     * <p>Gets the Java class representing the data type of the underlying property
     * values.</p>
     *
     * <p>There are issues with serializing primitive class types on certain JVM versions
     * (including java 1.3).
     * Therefore, this field <strong>must not be serialized using the standard methods</strong>.</p>
     *
     * <p><strong>Please leave this field as <code>transient</code></strong></p>
     *
     * @return the property type
     */","public Class<?> getType() {
        return (this.type);
    }"
bean_7_1,"    public void testAddPropertyRestricted1_1_oe() {
        dynaClass.setRestricted(true);
        assertEquals(true, dynaClass.isRestricted());
    }
",LazyDynaClassTestCase::testAddPropertyRestricted1_1_oe,org.apache.commons.beanutils.LazyDynaMap,isRestricted(),"/**
     * <p>Is this DynaClass currently restricted.</p>
     * <p>If restricted, no changes to the existing registration of
     *  property names, data types, readability, or writeability are allowed.</p>
     *
     * @return <code>true</code> if this Mutable {@link DynaClass} is restricted,
     * otherwise <code>false</code>
     */","public boolean isRestricted() {
        return restricted;
    }"
bean_8_1,"    public void testAddPropertyRestricted2_1_oe() {
        dynaClass.setRestricted(true);
        assertEquals(true, dynaClass.isRestricted());
    }
",LazyDynaClassTestCase::testAddPropertyRestricted2_1_oe,org.apache.commons.beanutils.LazyDynaMap,isRestricted(),"/**
     * <p>Is this DynaClass currently restricted.</p>
     * <p>If restricted, no changes to the existing registration of
     *  property names, data types, readability, or writeability are allowed.</p>
     *
     * @return <code>true</code> if this Mutable {@link DynaClass} is restricted,
     * otherwise <code>false</code>
     */","public boolean isRestricted() {
        return restricted;
    }"
bean_9_1,"    public void testAddPropertyRestricted3_1_oe() {
        dynaClass.setRestricted(true);
        assertEquals(true, dynaClass.isRestricted());
    }
",LazyDynaClassTestCase::testAddPropertyRestricted3_1_oe,org.apache.commons.beanutils.LazyDynaMap,isRestricted(),"/**
     * <p>Is this DynaClass currently restricted.</p>
     * <p>If restricted, no changes to the existing registration of
     *  property names, data types, readability, or writeability are allowed.</p>
     *
     * @return <code>true</code> if this Mutable {@link DynaClass} is restricted,
     * otherwise <code>false</code>
     */","public boolean isRestricted() {
        return restricted;
    }"
bean_10_1,"    public void testGetPropertyDoesntExist1_1_oe() {
        dynaClass.setReturnNull(false);
        assertEquals(false, dynaClass.isReturnNull());
    }
",LazyDynaClassTestCase::testGetPropertyDoesntExist1_1_oe,org.apache.commons.beanutils.LazyDynaMap,isReturnNull(),"/**
     * Should this DynaClass return a <code>null</code> from
     * the <code>getDynaProperty(name)</code> method if the property
     * doesn't exist.
     *
     * @return <code>true</code> if a <code>null</code> {@link DynaProperty}
     * should be returned if the property doesn't exist, otherwise
     * <code>false</code> if a new {@link DynaProperty} should be created.
     */","public boolean isReturnNull() {
        return returnNull;
    }"
bean_10_2,"    public void testGetPropertyDoesntExist1_2_oe() {
        dynaClass.setReturnNull(false);
        // removed other assertion
        final DynaProperty dynaProperty = dynaClass.getDynaProperty(testProperty);
        assertEquals(""testProperty"", dynaProperty.getName());
    }
",LazyDynaClassTestCase::testGetPropertyDoesntExist1_2_oe,org.apache.commons.beanutils.DynaProperty,getName(),"/**
     * Get the name of this property.
     * @return the name of the property
     */","public String getName() {
        return (this.name);
    }"
bean_10_3,"    public void testGetPropertyDoesntExist1_3_oe() {
        dynaClass.setReturnNull(false);
        // removed other assertion
        final DynaProperty dynaProperty = dynaClass.getDynaProperty(testProperty);
        // removed other assertion
        assertEquals(String.class, dynaProperty.getType());
    }
",LazyDynaClassTestCase::testGetPropertyDoesntExist1_3_oe,org.apache.commons.beanutils.DynaProperty,getType(),"/**
     * <p>Gets the Java class representing the data type of the underlying property
     * values.</p>
     *
     * <p>There are issues with serializing primitive class types on certain JVM versions
     * (including java 1.3).
     * Therefore, this field <strong>must not be serialized using the standard methods</strong>.</p>
     *
     * <p><strong>Please leave this field as <code>transient</code></strong></p>
     *
     * @return the property type
     */","public Class<?> getType() {
        return (this.type);
    }"
