id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type
geom_1_1,commons-geometry,DocumentationExamplesTest,,commons-geometry-io-euclidean/src/test/java/org/apache/commons/geometry/io/euclidean/DocumentationExamplesTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-geometry/commons-geometry-euclidean/src/main/java/org/apache/commons/geometry/euclidean/twod/Vector2D.java,org.apache.commons.geometry.euclidean.twod.Vector2D.Sum,org.apache.commons.geometry.euclidean.twod,ASSERTION_ONLY
geom_3_1,commons-geometry,FacetDefinitionsTest,,commons-geometry-io-euclidean/src/test/java/org/apache/commons/geometry/io/euclidean/threed/FacetDefinitionsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-geometry/commons-geometry-euclidean/src/main/java/org/apache/commons/geometry/euclidean/threed/AbstractEmbeddedRegionPlaneSubset.java,org.apache.commons.geometry.euclidean.threed.AbstractEmbeddedRegionPlaneSubset,org.apache.commons.geometry.euclidean.threed,ASSERTION_ONLY
geom_3_3,commons-geometry,FacetDefinitionsTest,,commons-geometry-io-euclidean/src/test/java/org/apache/commons/geometry/io/euclidean/threed/FacetDefinitionsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-geometry/commons-geometry-io-euclidean/src/main/java/org/apache/commons/geometry/io/euclidean/threed/SimpleFacetDefinition.java,org.apache.commons.geometry.io.euclidean.threed.SimpleFacetDefinition,org.apache.commons.geometry.io.euclidean.threed,ASSERTION_ONLY
geom_3_4,commons-geometry,FacetDefinitionsTest,,commons-geometry-io-euclidean/src/test/java/org/apache/commons/geometry/io/euclidean/threed/FacetDefinitionsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-geometry/commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatCircleSubset.java,org.apache.commons.geometry.spherical.twod.GreatCircleSubset,org.apache.commons.geometry.spherical.twod,ASSERTION_ONLY
geom_4_1,commons-geometry,FacetDefinitionsTest,,commons-geometry-io-euclidean/src/test/java/org/apache/commons/geometry/io/euclidean/threed/FacetDefinitionsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-geometry/commons-geometry-euclidean/src/main/java/org/apache/commons/geometry/euclidean/threed/AbstractEmbeddedRegionPlaneSubset.java,org.apache.commons.geometry.euclidean.threed.AbstractEmbeddedRegionPlaneSubset,org.apache.commons.geometry.euclidean.threed,ASSERTION_ONLY
geom_4_3,commons-geometry,FacetDefinitionsTest,,commons-geometry-io-euclidean/src/test/java/org/apache/commons/geometry/io/euclidean/threed/FacetDefinitionsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-geometry/commons-geometry-io-euclidean/src/main/java/org/apache/commons/geometry/io/euclidean/threed/SimpleFacetDefinition.java,org.apache.commons.geometry.io.euclidean.threed.SimpleFacetDefinition,org.apache.commons.geometry.io.euclidean.threed,ASSERTION_ONLY
geom_4_4,commons-geometry,FacetDefinitionsTest,,commons-geometry-io-euclidean/src/test/java/org/apache/commons/geometry/io/euclidean/threed/FacetDefinitionsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-geometry/commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatCircleSubset.java,org.apache.commons.geometry.spherical.twod.GreatCircleSubset,org.apache.commons.geometry.spherical.twod,ASSERTION_ONLY
geom_5_1,commons-geometry,FacetDefinitionsTest,,commons-geometry-io-euclidean/src/test/java/org/apache/commons/geometry/io/euclidean/threed/FacetDefinitionsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-geometry/commons-geometry-euclidean/src/main/java/org/apache/commons/geometry/euclidean/threed/AbstractEmbeddedRegionPlaneSubset.java,org.apache.commons.geometry.euclidean.threed.AbstractEmbeddedRegionPlaneSubset,org.apache.commons.geometry.euclidean.threed,ASSERTION_ONLY
geom_5_3,commons-geometry,FacetDefinitionsTest,,commons-geometry-io-euclidean/src/test/java/org/apache/commons/geometry/io/euclidean/threed/FacetDefinitionsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-geometry/commons-geometry-io-euclidean/src/main/java/org/apache/commons/geometry/io/euclidean/threed/SimpleFacetDefinition.java,org.apache.commons.geometry.io.euclidean.threed.SimpleFacetDefinition,org.apache.commons.geometry.io.euclidean.threed,ASSERTION_ONLY
geom_5_4,commons-geometry,FacetDefinitionsTest,,commons-geometry-io-euclidean/src/test/java/org/apache/commons/geometry/io/euclidean/threed/FacetDefinitionsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-geometry/commons-geometry-spherical/src/main/java/org/apache/commons/geometry/spherical/twod/GreatCircleSubset.java,org.apache.commons.geometry.spherical.twod.GreatCircleSubset,org.apache.commons.geometry.spherical.twod,ASSERTION_ONLY
geom_6_1,commons-geometry,FacetDefinitionsTest,,commons-geometry-io-euclidean/src/test/java/org/apache/commons/geometry/io/euclidean/threed/FacetDefinitionsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-geometry/commons-geometry-io-euclidean/src/main/java/org/apache/commons/geometry/io/euclidean/threed/FacetDefinitions.java,org.apache.commons.geometry.io.euclidean.threed.FacetDefinitions,org.apache.commons.geometry.io.euclidean.threed,MUST_THROW
