id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
geom_1_1,"        final RegionBSPTree3D tree = Parallelepiped.unitCube(precision).toTree();
        final double size = tree.getSize(); // 0.11509505362599505
        Assertions.assertEquals(0.11509505362599505, size, TEST_EPS);",DocumentationExamplesTest::testIndexPageExample_1_oe,org.apache.commons.geometry.io.core.internal.IOSupplier,get(),"/** Get a result from the supplier.
     * @return a result
     * @throws IOException if an I/O error occurs
     */",T get() throws IOException;
geom_3_1,"        final SimpleFacetDefinition f = new SimpleFacetDefinition(FACET_PTS);
        final ConvexPolygon3D p = FacetDefinitions.toPolygon(f, TEST_PRECISION);
        Assertions.assertSame(TEST_PRECISION, p.getPlane().getPrecision());",FacetDefinitionsTest::testToPolygon_noNormal_1_oe,org.apache.commons.geometry.spherical.twod.GreatCircleSubset,getPrecision(),"/** Return the object used to perform floating point comparisons, which is the
     * same object used by the underlying {@link GreatCircle}.
     * @return precision object used to perform floating point comparisons.
     */","public Precision.DoubleEquivalence getPrecision() {
        return circle.getPrecision();
    }"
geom_3_3,"        final SimpleFacetDefinition f = new SimpleFacetDefinition(FACET_PTS);
        final ConvexPolygon3D p = FacetDefinitions.toPolygon(f, TEST_PRECISION);
        Assertions.assertEquals(4, p.getVertices().size());",FacetDefinitionsTest::testToPolygon_noNormal_3_oe,org.apache.commons.geometry.io.euclidean.threed.SimpleFacetDefinition,getVertices(),/** {@inheritDoc} */,"@Override
    public List<Vector3D> getVertices() {
        return vertices;
    }"
geom_3_4,"        final SimpleFacetDefinition f = new SimpleFacetDefinition(FACET_PTS);
        final ConvexPolygon3D p = FacetDefinitions.toPolygon(f, TEST_PRECISION);
        Assertions.assertEquals(1.0, p.getSize(), TEST_EPS);",FacetDefinitionsTest::testToPolygon_noNormal_4_oe,org.apache.commons.geometry.spherical.twod.GreatCircleSubset,getSize(),/** {@inheritDoc} */,"@Override
    public double getSize() {
        return getSubspaceRegion().getSize();
    }"
geom_4_1,"        final Vector3D normal = Vector3D.of(0.1, 0.2, 0.3);
        final SimpleFacetDefinition f = new SimpleFacetDefinition(FACET_PTS, normal);
        final ConvexPolygon3D p = FacetDefinitions.toPolygon(f, TEST_PRECISION);
        Assertions.assertSame(TEST_PRECISION, p.getPlane().getPrecision());",FacetDefinitionsTest::testToPolygon_withNormal_similarDirection_1_oe,org.apache.commons.geometry.spherical.twod.GreatCircleSubset,getPrecision(),"/** Return the object used to perform floating point comparisons, which is the
     * same object used by the underlying {@link GreatCircle}.
     * @return precision object used to perform floating point comparisons.
     */","public Precision.DoubleEquivalence getPrecision() {
        return circle.getPrecision();
    }"
geom_4_3,"        final Vector3D normal = Vector3D.of(0.1, 0.2, 0.3);
        final SimpleFacetDefinition f = new SimpleFacetDefinition(FACET_PTS, normal);
        final ConvexPolygon3D p = FacetDefinitions.toPolygon(f, TEST_PRECISION);
        Assertions.assertEquals(4, p.getVertices().size());",FacetDefinitionsTest::testToPolygon_withNormal_similarDirection_3_oe,org.apache.commons.geometry.io.euclidean.threed.SimpleFacetDefinition,getVertices(),/** {@inheritDoc} */,"@Override
    public List<Vector3D> getVertices() {
        return vertices;
    }"
geom_4_4,"        final Vector3D normal = Vector3D.of(0.1, 0.2, 0.3);
        final SimpleFacetDefinition f = new SimpleFacetDefinition(FACET_PTS, normal);
        final ConvexPolygon3D p = FacetDefinitions.toPolygon(f, TEST_PRECISION);
        Assertions.assertEquals(1.0, p.getSize(), TEST_EPS);",FacetDefinitionsTest::testToPolygon_withNormal_similarDirection_4_oe,org.apache.commons.geometry.spherical.twod.GreatCircleSubset,getSize(),/** {@inheritDoc} */,"@Override
    public double getSize() {
        return getSubspaceRegion().getSize();
    }"
geom_5_1,"        final Vector3D normal = Vector3D.of(0.1, 0.2, -0.3);
        final SimpleFacetDefinition f = new SimpleFacetDefinition(FACET_PTS, normal);
        final ConvexPolygon3D p = FacetDefinitions.toPolygon(f, TEST_PRECISION);
        Assertions.assertSame(TEST_PRECISION, p.getPlane().getPrecision());",FacetDefinitionsTest::testToPolygon_withNormal_differentDirection_1_oe,org.apache.commons.geometry.spherical.twod.GreatCircleSubset,getPrecision(),"/** Return the object used to perform floating point comparisons, which is the
     * same object used by the underlying {@link GreatCircle}.
     * @return precision object used to perform floating point comparisons.
     */","public Precision.DoubleEquivalence getPrecision() {
        return circle.getPrecision();
    }"
geom_5_3,"        final Vector3D normal = Vector3D.of(0.1, 0.2, -0.3);
        final SimpleFacetDefinition f = new SimpleFacetDefinition(FACET_PTS, normal);
        final ConvexPolygon3D p = FacetDefinitions.toPolygon(f, TEST_PRECISION);
        Assertions.assertEquals(4, p.getVertices().size());",FacetDefinitionsTest::testToPolygon_withNormal_differentDirection_3_oe,org.apache.commons.geometry.io.euclidean.threed.SimpleFacetDefinition,getVertices(),/** {@inheritDoc} */,"@Override
    public List<Vector3D> getVertices() {
        return vertices;
    }"
geom_5_4,"        final Vector3D normal = Vector3D.of(0.1, 0.2, -0.3);
        final SimpleFacetDefinition f = new SimpleFacetDefinition(FACET_PTS, normal);
        final ConvexPolygon3D p = FacetDefinitions.toPolygon(f, TEST_PRECISION);
        Assertions.assertEquals(1.0, p.getSize(), TEST_EPS);",FacetDefinitionsTest::testToPolygon_withNormal_differentDirection_4_oe,org.apache.commons.geometry.spherical.twod.GreatCircleSubset,getSize(),/** {@inheritDoc} */,"@Override
    public double getSize() {
        return getSubspaceRegion().getSize();
    }"
geom_6_1,"    fail(""IllegalArgumentException"");",FacetDefinitionsTest::testToPolygon_failure_1_oe,org.apache.commons.geometry.io.euclidean.threed.FacetDefinitions,"toPolygon(final Collection<Vector3D> vertices, final Vector3D normal,
            final Precision.DoubleEquivalence precision)","/** Construct a {@link ConvexPolygon3D} from the given facet vertices and optional normal.
     * If the normal is non-null, this method attempts to honor it by making the
     * polygon point in a similar (but not necessarily equal) direction, reversing the
     * order of vertices if needed.
     * @param vertices facet vertices
     * @param normal facet normal; may be null
     * @param precision precision context used for floating point comparisons
     * @return convex polygon constructed from the vertices and normal
     * @throws IllegalArgumentException if a valid convex polygon cannot be constructed
     */","public static ConvexPolygon3D toPolygon(final Collection<Vector3D> vertices, final Vector3D normal,
            final Precision.DoubleEquivalence precision) {
        final ConvexPolygon3D polygon = Planes.convexPolygonFromVertices(vertices, precision);

        // ensure that the polygon normal matches whatever normal was defined, if any
        if (normal != null &&
                normal.dot(polygon.getPlane().getNormal()) < 0) {
            return polygon.reverse();
        }
        return polygon;
    }"
geom_9_1,"        final List<FacetDefinition> facets = Arrays.asList(FACET_1, FACET_2);
        final TestReadHandler3D handler = new TestReadHandler3D(facets);
        final GeometryInput in = new StreamGeometryInput(new ByteArrayInputStream(new byte[0]));
        Assertions.assertSame(in, handler.inArg);",AbstractBoundaryReadHandler3DTest::testRead_1_oe,org.apache.commons.geometry.io.euclidean.threed.IO3D,"read(final Path path, final Precision.DoubleEquivalence precision)","/** Return a {@link BoundarySource3D} containing all boundaries from the file at the
     * given path. The data format is determined from the file extension. A runtime exception may be
     * thrown if mathematically invalid boundaries are encountered.
     * @param path file path to read from
     * @param precision precision context used for floating point comparisons
     * @return object containing all boundaries from the file at the given path
     * @throws IllegalArgumentException if mathematically invalid data is encountered or no read handler
     *      is registered with the {@link #getDefaultManager() default manager} for the input format
     * @throws IllegalStateException if a data format error occurs
     * @throws java.io.UncheckedIOException if an I/O error occurs
     * @see BoundaryIOManager3D#read(GeometryInput, GeometryFormat, Precision.DoubleEquivalence)
     */","public static BoundarySource3D read(final Path path, final Precision.DoubleEquivalence precision) {
        return read(new FileGeometryInput(path), null, precision);
    }"
geom_9_2,"        final List<FacetDefinition> facets = Arrays.asList(FACET_1, FACET_2);
        final TestReadHandler3D handler = new TestReadHandler3D(facets);
        final GeometryInput in = new StreamGeometryInput(new ByteArrayInputStream(new byte[0]));
        final BoundarySource3D result = handler.read(in, TEST_PRECISION);
        Assertions.assertEquals(BoundaryList3D.class, result.getClass());",AbstractBoundaryReadHandler3DTest::testRead_2_oe,org.apache.commons.geometry.io.euclidean.threed.IO3D,"read(final Path path, final Precision.DoubleEquivalence precision)","/** Return a {@link BoundarySource3D} containing all boundaries from the file at the
     * given path. The data format is determined from the file extension. A runtime exception may be
     * thrown if mathematically invalid boundaries are encountered.
     * @param path file path to read from
     * @param precision precision context used for floating point comparisons
     * @return object containing all boundaries from the file at the given path
     * @throws IllegalArgumentException if mathematically invalid data is encountered or no read handler
     *      is registered with the {@link #getDefaultManager() default manager} for the input format
     * @throws IllegalStateException if a data format error occurs
     * @throws java.io.UncheckedIOException if an I/O error occurs
     * @see BoundaryIOManager3D#read(GeometryInput, GeometryFormat, Precision.DoubleEquivalence)
     */","public static BoundarySource3D read(final Path path, final Precision.DoubleEquivalence precision) {
        return read(new FileGeometryInput(path), null, precision);
    }"
geom_9_3,"        final List<FacetDefinition> facets = Arrays.asList(FACET_1, FACET_2);
        final TestReadHandler3D handler = new TestReadHandler3D(facets);
        final GeometryInput in = new StreamGeometryInput(new ByteArrayInputStream(new byte[0]));
        final BoundarySource3D result = handler.read(in, TEST_PRECISION);
        Assertions.assertEquals(2, result.toList().getBoundaries().size());",AbstractBoundaryReadHandler3DTest::testRead_3_oe,org.apache.commons.geometry.spherical.twod.RegionBSPTree2S,getBoundaries(),/** {@inheritDoc} */,"@Override
    public List<GreatArc> getBoundaries() {
        return createBoundaryList(GreatArc.class::cast);
    }"
geom_10_1,"        final List<FacetDefinition> facets = Arrays.asList(FACET_1, FACET_2);
        final TestReadHandler3D handler = new TestReadHandler3D(facets);
        final GeometryInput in = new StreamGeometryInput(new ByteArrayInputStream(new byte[0]));
        Assertions.assertSame(in, handler.inArg);",AbstractBoundaryReadHandler3DTest::testReadTriangleMesh_1_oe,org.apache.commons.geometry.io.euclidean.threed.BoundaryIOManager3D,"readTriangleMesh(final GeometryInput in, final GeometryFormat fmt,
            final Precision.DoubleEquivalence precision)","/** Return a {@link TriangleMesh} containing all triangles from the given input.
     * @param in input to read from
     * @param fmt format of the input; if null, the format is determined implicitly from the
     *      file extension of the input {@link GeometryInput#getFileName() file name}
     * @param precision precision context used for floating point comparisons
     * @return mesh containing all triangles from the input
     * @throws IllegalArgumentException if mathematically invalid data is encountered or no read
     *      handler can be found for the input format
     * @throws IllegalStateException if a data format error occurs
     * @throws java.io.UncheckedIOException if an I/O error occurs
     */","public TriangleMesh readTriangleMesh(final GeometryInput in, final GeometryFormat fmt,
            final Precision.DoubleEquivalence precision) {
        return requireReadHandler(in, fmt).readTriangleMesh(in, precision);
    }"
geom_10_2,"        final List<FacetDefinition> facets = Arrays.asList(FACET_1, FACET_2);
        final TestReadHandler3D handler = new TestReadHandler3D(facets);
        final GeometryInput in = new StreamGeometryInput(new ByteArrayInputStream(new byte[0]));
        final TriangleMesh result = handler.readTriangleMesh(in, TEST_PRECISION);
        Assertions.assertEquals(SimpleTriangleMesh.class, result.getClass());",AbstractBoundaryReadHandler3DTest::testReadTriangleMesh_2_oe,org.apache.commons.geometry.io.euclidean.threed.BoundaryIOManager3D,"readTriangleMesh(final GeometryInput in, final GeometryFormat fmt,
            final Precision.DoubleEquivalence precision)","/** Return a {@link TriangleMesh} containing all triangles from the given input.
     * @param in input to read from
     * @param fmt format of the input; if null, the format is determined implicitly from the
     *      file extension of the input {@link GeometryInput#getFileName() file name}
     * @param precision precision context used for floating point comparisons
     * @return mesh containing all triangles from the input
     * @throws IllegalArgumentException if mathematically invalid data is encountered or no read
     *      handler can be found for the input format
     * @throws IllegalStateException if a data format error occurs
     * @throws java.io.UncheckedIOException if an I/O error occurs
     */","public TriangleMesh readTriangleMesh(final GeometryInput in, final GeometryFormat fmt,
            final Precision.DoubleEquivalence precision) {
        return requireReadHandler(in, fmt).readTriangleMesh(in, precision);
    }"
geom_10_3,"        final List<FacetDefinition> facets = Arrays.asList(FACET_1, FACET_2);
        final TestReadHandler3D handler = new TestReadHandler3D(facets);
        final GeometryInput in = new StreamGeometryInput(new ByteArrayInputStream(new byte[0]));
        final TriangleMesh result = handler.readTriangleMesh(in, TEST_PRECISION);
        Assertions.assertEquals(6, result.getVertexCount());",AbstractBoundaryReadHandler3DTest::testReadTriangleMesh_3_oe,org.apache.commons.geometry.io.euclidean.threed.obj.ObjWriter,getVertexCount(),"/** Get the number of vertices written to the output.
     * @return the number of vertices written to the output.
     */","public int getVertexCount() {
        return vertexCount;
    }"
geom_10_4,"        final List<FacetDefinition> facets = Arrays.asList(FACET_1, FACET_2);
        final TestReadHandler3D handler = new TestReadHandler3D(facets);
        final GeometryInput in = new StreamGeometryInput(new ByteArrayInputStream(new byte[0]));
        final TriangleMesh result = handler.readTriangleMesh(in, TEST_PRECISION);
        Assertions.assertEquals(4, result.getFaceCount());",AbstractBoundaryReadHandler3DTest::testReadTriangleMesh_4_oe,org.apache.commons.geometry.euclidean.threed.mesh.Mesh,getFaceCount(),"/** Get the number of faces in the mesh.
     * @return the number of faces in the mesh
     */",int getFaceCount();
geom_13_1,"        final StubFacetDefinitionReader reader = new StubFacetDefinitionReader(Arrays.asList(FACET_1, FACET_2));
        final FacetDefinitionReaderIterator it = new FacetDefinitionReaderIterator(reader);
        Assertions.assertTrue(it.hasNext());",AbstractBoundaryReadHandler3DTest::testFacetIterator_1_oe,org.apache.commons.geometry.io.euclidean.threed.AbstractBoundaryReadHandler3D.FacetDefinitionReaderIterator,hasNext(),/** {@inheritDoc} */,"@Override
        public boolean hasNext() {
            ensureLoaded();
            return next != null;
        }"
geom_13_2,"        final StubFacetDefinitionReader reader = new StubFacetDefinitionReader(Arrays.asList(FACET_1, FACET_2));
        final FacetDefinitionReaderIterator it = new FacetDefinitionReaderIterator(reader);
        Assertions.assertSame(FACET_1, it.next());",AbstractBoundaryReadHandler3DTest::testFacetIterator_2_oe,org.apache.commons.geometry.io.euclidean.threed.AbstractBoundaryReadHandler3D.FacetDefinitionReaderIterator,next(),/** {@inheritDoc} */,"@Override
        public FacetDefinition next() {
            if (!hasNext()) {
                throw new NoSuchElementException();
            }

            final FacetDefinition result = next;
            loadNext();

            return result;
        }"
geom_13_3,"        final StubFacetDefinitionReader reader = new StubFacetDefinitionReader(Arrays.asList(FACET_1, FACET_2));
        final FacetDefinitionReaderIterator it = new FacetDefinitionReaderIterator(reader);
        Assertions.assertTrue(it.hasNext());",AbstractBoundaryReadHandler3DTest::testFacetIterator_3_oe,org.apache.commons.geometry.io.euclidean.threed.AbstractBoundaryReadHandler3D.FacetDefinitionReaderIterator,hasNext(),/** {@inheritDoc} */,"@Override
        public boolean hasNext() {
            ensureLoaded();
            return next != null;
        }"
geom_15_1,"        final SimpleFacetDefinition f = new SimpleFacetDefinition(new ArrayList<>(FACET_PTS));
        Assertions.assertEquals(FACET_PTS, f.getVertices());",SimpleFacetDefinitionTest::testProperties_verticesOnly_1_oe,org.apache.commons.geometry.io.euclidean.threed.SimpleFacetDefinition,getVertices(),/** {@inheritDoc} */,"@Override
    public List<Vector3D> getVertices() {
        return vertices;
    }"
geom_15_2,"        final SimpleFacetDefinition f = new SimpleFacetDefinition(new ArrayList<>(FACET_PTS));
        Assertions.assertNotSame(FACET_PTS, f.getVertices());",SimpleFacetDefinitionTest::testProperties_verticesOnly_2_oe,org.apache.commons.geometry.io.euclidean.threed.SimpleFacetDefinition,getVertices(),/** {@inheritDoc} */,"@Override
    public List<Vector3D> getVertices() {
        return vertices;
    }"
geom_15_3,"    fail(""UnsupportedOperationException"");",SimpleFacetDefinitionTest::testProperties_verticesOnly_3_oe,org.apache.commons.geometry.io.euclidean.threed.obj.ObjWriter.MeshBuffer,void add(final FacetDefinition facet),"/** Add a facet to this buffer. If {@code batchSize} is greater than {@code -1} and the number
         * of currently stored faces is greater than or equal to {@code batchSize}, then the buffer
         * content is written to the output and the buffer state is reset.
         * @param facet facet to add
         * @throws java.io.UncheckedIOException if an I/O error occurs
         */","public void add(final FacetDefinition facet) {
            addFace(facet.getVertices(), facet.getNormal());
        }"
geom_15_4,"        final SimpleFacetDefinition f = new SimpleFacetDefinition(new ArrayList<>(FACET_PTS));
        Assertions.assertNull(f.getNormal());",SimpleFacetDefinitionTest::testProperties_verticesOnly_4_oe,org.apache.commons.geometry.io.euclidean.threed.SimpleFacetDefinition,getNormal(),/** {@inheritDoc} */,"@Override
    public Vector3D getNormal() {
        return normal;
    }"
geom_16_1,"        final Vector3D normal = Vector3D.ZERO; // invalid normal is accepted
        final SimpleFacetDefinition f = new SimpleFacetDefinition(new ArrayList<>(FACET_PTS), normal);
        Assertions.assertEquals(FACET_PTS, f.getVertices());",SimpleFacetDefinitionTest::testProperties_verticesAndNormal_1_oe,org.apache.commons.geometry.io.euclidean.threed.SimpleFacetDefinition,getVertices(),/** {@inheritDoc} */,"@Override
    public List<Vector3D> getVertices() {
        return vertices;
    }"
geom_16_2,"        final Vector3D normal = Vector3D.ZERO; // invalid normal is accepted
        final SimpleFacetDefinition f = new SimpleFacetDefinition(new ArrayList<>(FACET_PTS), normal);
        Assertions.assertNotSame(FACET_PTS, f.getVertices());",SimpleFacetDefinitionTest::testProperties_verticesAndNormal_2_oe,org.apache.commons.geometry.io.euclidean.threed.SimpleFacetDefinition,getVertices(),/** {@inheritDoc} */,"@Override
    public List<Vector3D> getVertices() {
        return vertices;
    }"
