id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
json_1_1,"    @Test
    public void shouldHandleNullProperties_1_oe() {
        Properties properties = null;
        JSONObject jsonObject = Property.toJSONObject(properties);
        
    }
",PropertyTest::shouldHandleNullProperties_1_oe,org.json.JSONObject,isEmpty(),"/**
     * Check if JSONObject is empty.
     *
     * @return true if JSONObject is empty, otherwise false.
     */","public boolean isEmpty() {
        return this.map.isEmpty();
    }"
json_2_1,"    @Test
    public void shouldHandleEmptyProperties_1_oe() {
        Properties properties = new Properties();
        JSONObject jsonObject = Property.toJSONObject(properties);
        
    }
",PropertyTest::shouldHandleEmptyProperties_1_oe,org.json.JSONObject,isEmpty(),"/**
     * Check if JSONObject is empty.
     *
     * @return true if JSONObject is empty, otherwise false.
     */","public boolean isEmpty() {
        return this.map.isEmpty();
    }"
json_3_1,"    @Test
    public void shouldHandleProperties_1_oe() {
        Properties properties = new Properties();
        
        properties.put(""Illinois"", ""Springfield"");
        properties.put(""Missouri"", ""Jefferson City"");
        properties.put(""Washington"", ""Olympia"");
        properties.put(""California"", ""Sacramento"");
        properties.put(""Indiana"", ""Indianapolis"");

        JSONObject jsonObject = Property.toJSONObject(properties);

        
    }
",PropertyTest::shouldHandleProperties_1_oe,org.json.JSONObject,length(),"/**
     * Get the number of keys stored in the JSONObject.
     *
     * @return The number of keys in the JSONObject.
     */","public int length() {
        return this.map.size();
    }"
json_3_2,"    @Test
    public void shouldHandleProperties_2_oe() {
        Properties properties = new Properties();
        
        properties.put(""Illinois"", ""Springfield"");
        properties.put(""Missouri"", ""Jefferson City"");
        properties.put(""Washington"", ""Olympia"");
        properties.put(""California"", ""Sacramento"");
        properties.put(""Indiana"", ""Indianapolis"");

        JSONObject jsonObject = Property.toJSONObject(properties);

        // removed other assertion
        
    }
",PropertyTest::shouldHandleProperties_2_oe,org.json.JSONObject,get(String key),"/**
     * Get the value object associated with a key.
     *
     * @param key
     *            A key string.
     * @return The object associated with the key.
     * @throws JSONException
     *             if the key is not found.
     */","public Object get(String key) throws JSONException {
        if (key == null) {
            throw new JSONException(""Null key."");
        }
        Object object = this.opt(key);
        if (object == null) {
            throw new JSONException(""JSONObject["" + quote(key) + ""] not found."");
        }
        return object;
    }"
json_3_3,"    @Test
    public void shouldHandleProperties_3_oe() {
        Properties properties = new Properties();
        
        properties.put(""Illinois"", ""Springfield"");
        properties.put(""Missouri"", ""Jefferson City"");
        properties.put(""Washington"", ""Olympia"");
        properties.put(""California"", ""Sacramento"");
        properties.put(""Indiana"", ""Indianapolis"");

        JSONObject jsonObject = Property.toJSONObject(properties);

        // removed other assertion
        // removed other assertion
        
    }
",PropertyTest::shouldHandleProperties_3_oe,org.json.JSONObject,get(String key),"/**
     * Get the value object associated with a key.
     *
     * @param key
     *            A key string.
     * @return The object associated with the key.
     * @throws JSONException
     *             if the key is not found.
     */","public Object get(String key) throws JSONException {
        if (key == null) {
            throw new JSONException(""Null key."");
        }
        Object object = this.opt(key);
        if (object == null) {
            throw new JSONException(""JSONObject["" + quote(key) + ""] not found."");
        }
        return object;
    }"
json_3_4,"    @Test
    public void shouldHandleProperties_4_oe() {
        Properties properties = new Properties();
        
        properties.put(""Illinois"", ""Springfield"");
        properties.put(""Missouri"", ""Jefferson City"");
        properties.put(""Washington"", ""Olympia"");
        properties.put(""California"", ""Sacramento"");
        properties.put(""Indiana"", ""Indianapolis"");

        JSONObject jsonObject = Property.toJSONObject(properties);

        // removed other assertion
        // removed other assertion
        // removed other assertion
        
    }
",PropertyTest::shouldHandleProperties_4_oe,org.json.JSONObject,get(String key),"/**
     * Get the value object associated with a key.
     *
     * @param key
     *            A key string.
     * @return The object associated with the key.
     * @throws JSONException
     *             if the key is not found.
     */","public Object get(String key) throws JSONException {
        if (key == null) {
            throw new JSONException(""Null key."");
        }
        Object object = this.opt(key);
        if (object == null) {
            throw new JSONException(""JSONObject["" + quote(key) + ""] not found."");
        }
        return object;
    }"
json_3_5,"    @Test
    public void shouldHandleProperties_5_oe() {
        Properties properties = new Properties();
        
        properties.put(""Illinois"", ""Springfield"");
        properties.put(""Missouri"", ""Jefferson City"");
        properties.put(""Washington"", ""Olympia"");
        properties.put(""California"", ""Sacramento"");
        properties.put(""Indiana"", ""Indianapolis"");

        JSONObject jsonObject = Property.toJSONObject(properties);

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        
    }
",PropertyTest::shouldHandleProperties_5_oe,org.json.JSONObject,get(String key),"/**
     * Get the value object associated with a key.
     *
     * @param key
     *            A key string.
     * @return The object associated with the key.
     * @throws JSONException
     *             if the key is not found.
     */","public Object get(String key) throws JSONException {
        if (key == null) {
            throw new JSONException(""Null key."");
        }
        Object object = this.opt(key);
        if (object == null) {
            throw new JSONException(""JSONObject["" + quote(key) + ""] not found."");
        }
        return object;
    }"
json_3_6,"    @Test
    public void shouldHandleProperties_6_oe() {
        Properties properties = new Properties();
        
        properties.put(""Illinois"", ""Springfield"");
        properties.put(""Missouri"", ""Jefferson City"");
        properties.put(""Washington"", ""Olympia"");
        properties.put(""California"", ""Sacramento"");
        properties.put(""Indiana"", ""Indianapolis"");

        JSONObject jsonObject = Property.toJSONObject(properties);

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        
    }
",PropertyTest::shouldHandleProperties_6_oe,org.json.JSONObject,get(String key),"/**
     * Get the value object associated with a key.
     *
     * @param key
     *            A key string.
     * @return The object associated with the key.
     * @throws JSONException
     *             if the key is not found.
     */","public Object get(String key) throws JSONException {
        if (key == null) {
            throw new JSONException(""Null key."");
        }
        Object object = this.opt(key);
        if (object == null) {
            throw new JSONException(""JSONObject["" + quote(key) + ""] not found."");
        }
        return object;
    }"
json_4_1,"    @Test
    public void shouldHandleNullJSONProperty_1_oe() {
        JSONObject jsonObject= null;
        Properties properties = Property.toProperties(jsonObject);
        
    }
",PropertyTest::shouldHandleNullJSONProperty_1_oe,org.json.Property,toProperties(JSONObject jo),"/**
     * Converts the JSONObject into a property file object.
     * @param jo JSONObject
     * @return java.util.Properties
     * @throws JSONException if a called function has an error
     */","public static Properties toProperties(JSONObject jo)  throws JSONException {
        Properties  properties = new Properties();
        if (jo != null) {
        	// Don't use the new entrySet API to maintain Android support
            for (final String key : jo.keySet()) {
                Object value = jo.opt(key);
                if (!JSONObject.NULL.equals(value)) {
                    properties.put(key, value.toString());
                }
            }
        }
        return properties;
    }"
json_5_1,"    @Test
    public void shouldHandleJSONProperty_1_oe() {
        Properties properties = new Properties();
        
        properties.put(""Illinois"", ""Springfield"");
        properties.put(""Missouri"", ""Jefferson City"");
        properties.put(""Washington"", ""Olympia"");
        properties.put(""California"", ""Sacramento"");
        properties.put(""Indiana"", ""Indianapolis"");

        JSONObject jsonObject = Property.toJSONObject(properties);
        Properties jsonProperties = Property.toProperties(jsonObject);

        
    }
",PropertyTest::shouldHandleJSONProperty_1_oe,org.json.Property,toProperties(JSONObject jo),"/**
     * Converts the JSONObject into a property file object.
     * @param jo JSONObject
     * @return java.util.Properties
     * @throws JSONException if a called function has an error
     */","public static Properties toProperties(JSONObject jo)  throws JSONException {
        Properties  properties = new Properties();
        if (jo != null) {
        	// Don't use the new entrySet API to maintain Android support
            for (final String key : jo.keySet()) {
                Object value = jo.opt(key);
                if (!JSONObject.NULL.equals(value)) {
                    properties.put(key, value.toString());
                }
            }
        }
        return properties;
    }"
