id,test_prefix,test_name
jsoup_227_1,"    @Test
    public void chompBalancedThrowIllegalArgumentException_1_oe() {
        try {
            TokenQueue tq = new TokenQueue(""unbalanced(something(or another)) else"");
            tq.consumeTo(""("");
            tq.chompBalanced('(', '+');
            fail(""should have thrown IllegalArgumentException"");
    }
    }
",TokenQueueTest::chompBalancedThrowIllegalArgumentException_1_oe
jsoup_260_1,"    @Test
    public void nonnull_1_oe() {
        assertThrows(IllegalArgumentException.class, () -> { HtmlTreeBuilder treeBuilder = new HtmlTreeBuilder(); treeBuilder.parse(null, null, null); // not sure how to test that these visual warnings actually appear! - test below checks for method annotation } ); // I'm not convinced that this lambda is easier to read than the old Junit 4 @Test(expected=IEA.class)...;
    }
    }
",HtmlTreeBuilderTest::nonnull_1_oe
jsoup_264_1,"    @Test public void cp1252SubstitutionTable() {
        for_1_oe (int i = 0; i < Tokeniser.win1252Extensions.length; i++) {
            String s = new String(new byte[]{ (byte) (i + Tokeniser.win1252ExtensionsStart) }, Charset.forName(""Windows-1252""));
            assertEquals(1, s.length());
        }
        }
",TokeniserTest::for_1_oe
jsoup_264_2,"    @Test public void cp1252SubstitutionTable() {
        for_2_oe (int i = 0; i < Tokeniser.win1252Extensions.length; i++) {
            String s = new String(new byte[]{ (byte) (i + Tokeniser.win1252ExtensionsStart) }, Charset.forName(""Windows-1252""));
            // removed other assertion

            // some of these characters are illegal
            if (s.charAt(0) == '\ufffd') { continue; }

            assertEquals(s.charAt(0), Tokeniser.win1252Extensions[i], ""At: "" + i);
        }
        }
",TokeniserTest::for_2_oe
jsoup_286_1,"    @Test
    public void bailsIfRemovingProtocolThatsNotSet_1_oe() {
        assertThrows(IllegalArgumentException.class, () -> { // a case that came up on the email list Safelist w = Safelist.none(); // note no add tag, and removing protocol without adding first w.addAttributes(""a"", ""href""); w.removeProtocols(""a"", ""href"", ""javascript""); // with no protocols enforced, this was a noop. Now validates. });
    }
    }
",CleanerTest::bailsIfRemovingProtocolThatsNotSet_1_oe
jsoup_417_3,"    @Test
    public void testChildThrowsIndexOutOfBoundsOnMissing_3_oe() {
        Document doc = Jsoup.parse(""<div><p>One</p><p>Two</p></div>"");
        Element div = doc.select(""div"").first();

        // removed other assertion
        // removed other assertion

        try {
            div.child(3);
            fail(""Should throw index out of bounds"");
    }
    }
",ElementTest::testChildThrowsIndexOutOfBoundsOnMissing_3_oe
jsoup_419_1,"    @Test
    public void insertChildrenArgumentValidation_1_oe() {
        Document doc = Jsoup.parse(""<div id=1>Text <p>One</p> Text <p>Two</p></div><div id=2></div>"");
        Element div1 = doc.select(""div"").get(0);
        Element div2 = doc.select(""div"").get(1);
        List<Node> children = div1.childNodes();

        try {
            div2.insertChildren(6, children);
            fail();
    }
    }
",ElementTest::insertChildrenArgumentValidation_1_oe
jsoup_419_2,"    @Test
    public void insertChildrenArgumentValidation_2_oe() {
        Document doc = Jsoup.parse(""<div id=1>Text <p>One</p> Text <p>Two</p></div><div id=2></div>"");
        Element div1 = doc.select(""div"").get(0);
        Element div2 = doc.select(""div"").get(1);
        List<Node> children = div1.childNodes();

        try {
            div2.insertChildren(6, children);
            // removed other assertion
        } catch (IllegalArgumentException e) {
        }

        try {
            div2.insertChildren(-5, children);
            fail();
    }
    }
",ElementTest::insertChildrenArgumentValidation_2_oe
jsoup_419_3,"    @Test
    public void insertChildrenArgumentValidation_3_oe() {
        Document doc = Jsoup.parse(""<div id=1>Text <p>One</p> Text <p>Two</p></div><div id=2></div>"");
        Element div1 = doc.select(""div"").get(0);
        Element div2 = doc.select(""div"").get(1);
        List<Node> children = div1.childNodes();

        try {
            div2.insertChildren(6, children);
            // removed other assertion
        } catch (IllegalArgumentException e) {
        }

        try {
            div2.insertChildren(-5, children);
            // removed other assertion
        } catch (IllegalArgumentException e) {
        }

        try {
            div2.insertChildren(0, (Collection<? extends Node>) null);
            fail();
    }
    }
",ElementTest::insertChildrenArgumentValidation_3_oe
jsoup_596_1,"    @Test
    public void parseParseThrowsValidates_1_oe() {
        assertThrows(IllegalArgumentException.class, () -> { Connection.Response res = Jsoup.connect(echoUrl).execute(); Document doc = res.parse(); assertTrue(doc.title().contains(""Environment"")); Document doc2 = res.parse(); // should blow up because the response input stream has been drained });
    }
    }
",ConnectTest::parseParseThrowsValidates_1_oe
jsoup_612_1,"    @Test
    public void multiThread_1_oe() throws InterruptedException {
        int numThreads = 20;
        int numThreadLoops = 5;
        String[] urls = {
            FileServlet.urlTo(""/htmltests/smh-biz-article-1.html.gz""),
            FileServlet.urlTo(""/htmltests/news-com-au-home.html.gz""),
            FileServlet.urlTo(""/htmltests/google-ipod.html.gz""),
            FileServlet.urlTo(""/htmltests/large.html""),
        };
        String[] titles = {
            ""The board’s next fear: the female quota"",
            ""News.com.au | News from Australia and around the world online | NewsComAu"",
            ""ipod - Google Search"",
            ""Large HTML""
        };
        ThreadCatcher catcher = new ThreadCatcher();

        Connection session = Jsoup.newSession();

        Thread[] threads = new Thread[numThreads];
        for (int threadNum = 0; threadNum < numThreads; threadNum++) {
            Thread thread = new Thread(() -> {
                for (int loop = 0; loop < numThreadLoops; loop++) {
                    for (int i = 0; i < urls.length; i++) {
                        try {
                            Document doc = session.newRequest().url(urls[i]).get();
                            assertEquals(titles[i], doc.title());
    }
    }
    }
    }
    }
    }
",SessionIT::multiThread_1_oe
jsoup_613_1,"    @Test
    public void multiThreadWithoutNewRequestBlowsUp_1_oe() throws InterruptedException {
        int numThreads = 20;
        String url = SlowRider.Url + ""?"" + SlowRider.MaxTimeParam + ""=10000""; // this makes sure that the first req is still executing whilst the others run
        String title = ""Slow Rider"";

        ThreadCatcher catcher = new ThreadCatcher();
        Connection session = Jsoup.newSession();

        Thread[] threads = new Thread[numThreads];
        for (int threadNum = 0; threadNum < numThreads; threadNum++) {
            Thread thread = new Thread(() -> {
                try {
                    Document doc = session.url(url).get();
                    assertEquals(title, doc.title());
    }
    }
    }
    }
",SessionIT::multiThreadWithoutNewRequestBlowsUp_1_oe
