id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
jsoup_293_1,"    @Test public void handlesUnclosedTitleAtEof_1_oe() {
        Object a = Jsoup.parse(""<title>Data"").title();
        assertEquals(""Data"", a);
        }",HtmlParserTest::handlesUnclosedTitleAtEof_1_oe,org.jsoup.nodes.Document,title(),"/**
     Get the string contents of the document's {@code title} element.
     @return Trimmed title, or empty string if none set.
     */","public String title() {
        // title is a preserve whitespace tag (for document output), but normalised here
        Element titleEl = head().selectFirst(titleEval);
        return titleEl != null ? StringUtil.normaliseWhitespace(titleEl.text()).trim() : """";
    }"
jsoup_293_2,"    @Test public void handlesUnclosedTitleAtEof_2_oe() {
        Object a = Jsoup.parse(""<title>Data<"").title();
        assertEquals(""Data<"", a);
        }",HtmlParserTest::handlesUnclosedTitleAtEof_2_oe,org.jsoup.nodes.Document,title(),"/**
     Get the string contents of the document's {@code title} element.
     @return Trimmed title, or empty string if none set.
     */","public String title() {
        // title is a preserve whitespace tag (for document output), but normalised here
        Element titleEl = head().selectFirst(titleEval);
        return titleEl != null ? StringUtil.normaliseWhitespace(titleEl.text()).trim() : """";
    }"
jsoup_293_3,"    @Test public void handlesUnclosedTitleAtEof_3_oe() {
        Object a = Jsoup.parse(""<title>Data</"").title();
        assertEquals(""Data</"", a);
        }",HtmlParserTest::handlesUnclosedTitleAtEof_3_oe,org.jsoup.nodes.Document,title(),"/**
     Get the string contents of the document's {@code title} element.
     @return Trimmed title, or empty string if none set.
     */","public String title() {
        // title is a preserve whitespace tag (for document output), but normalised here
        Element titleEl = head().selectFirst(titleEval);
        return titleEl != null ? StringUtil.normaliseWhitespace(titleEl.text()).trim() : """";
    }"
jsoup_293_4,"    @Test public void handlesUnclosedTitleAtEof_4_oe() {
        Object a = Jsoup.parse(""<title>Data</t"").title();
        assertEquals(""Data</t"", a);
        }",HtmlParserTest::handlesUnclosedTitleAtEof_4_oe,org.jsoup.nodes.Document,title(),"/**
     Get the string contents of the document's {@code title} element.
     @return Trimmed title, or empty string if none set.
     */","public String title() {
        // title is a preserve whitespace tag (for document output), but normalised here
        Element titleEl = head().selectFirst(titleEval);
        return titleEl != null ? StringUtil.normaliseWhitespace(titleEl.text()).trim() : """";
    }"
jsoup_293_5,"    @Test public void handlesUnclosedTitleAtEof_5_oe() {
        Object a = Jsoup.parse(""<title>Data</ti"").title();
        assertEquals(""Data</ti"", a);
        }",HtmlParserTest::handlesUnclosedTitleAtEof_5_oe,org.jsoup.nodes.Document,title(),"/**
     Get the string contents of the document's {@code title} element.
     @return Trimmed title, or empty string if none set.
     */","public String title() {
        // title is a preserve whitespace tag (for document output), but normalised here
        Element titleEl = head().selectFirst(titleEval);
        return titleEl != null ? StringUtil.normaliseWhitespace(titleEl.text()).trim() : """";
    }"
jsoup_293_6,"    @Test public void handlesUnclosedTitleAtEof_6_oe() {
        Object a = Jsoup.parse(""<title>Data</title>"").title();
        assertEquals(""Data"", a);
        }",HtmlParserTest::handlesUnclosedTitleAtEof_6_oe,org.jsoup.nodes.Document,title(),"/**
     Get the string contents of the document's {@code title} element.
     @return Trimmed title, or empty string if none set.
     */","public String title() {
        // title is a preserve whitespace tag (for document output), but normalised here
        Element titleEl = head().selectFirst(titleEval);
        return titleEl != null ? StringUtil.normaliseWhitespace(titleEl.text()).trim() : """";
    }"
jsoup_293_7,"    @Test public void handlesUnclosedTitleAtEof_7_oe() {
        Object a = Jsoup.parse(""<title>Data</title >"").title();
        assertEquals(""Data"", a);
        }",HtmlParserTest::handlesUnclosedTitleAtEof_7_oe,org.jsoup.nodes.Document,title(),"/**
     Get the string contents of the document's {@code title} element.
     @return Trimmed title, or empty string if none set.
     */","public String title() {
        // title is a preserve whitespace tag (for document output), but normalised here
        Element titleEl = head().selectFirst(titleEval);
        return titleEl != null ? StringUtil.normaliseWhitespace(titleEl.text()).trim() : """";
    }"
jsoup_295_1,"    @Test public void handlesUnclosedScriptAtEof_1_oe() {
        Object a = Jsoup.parse(""<script>Data"").select(""script"").first().data();
        assertEquals(""Data"", a);
        }",HtmlParserTest::handlesUnclosedScriptAtEof_1_oe,org.jsoup.Connection,"data(String key, String value)","/**
     * Add a request data parameter. Request parameters are sent in the request query string for GETs, and in the
     * request body for POSTs. A request may have multiple values of the same name.
     * @param key data key
     * @param value data value
     * @return this Connection, for chaining
     */","Connection data(String key, String value);"
jsoup_295_2,"    @Test public void handlesUnclosedScriptAtEof_2_oe() {
        Object a = Jsoup.parse(""<script>Data<"").select(""script"").first().data();
        assertEquals(""Data<"", a);
        }",HtmlParserTest::handlesUnclosedScriptAtEof_2_oe,org.jsoup.Connection,"data(String key, String value)","/**
     * Add a request data parameter. Request parameters are sent in the request query string for GETs, and in the
     * request body for POSTs. A request may have multiple values of the same name.
     * @param key data key
     * @param value data value
     * @return this Connection, for chaining
     */","Connection data(String key, String value);"
jsoup_295_3,"    @Test public void handlesUnclosedScriptAtEof_3_oe() {
        Object a = Jsoup.parse(""<script>Data</sc"").select(""script"").first().data();
        assertEquals(""Data</sc"", a);
        }",HtmlParserTest::handlesUnclosedScriptAtEof_3_oe,org.jsoup.Connection,"data(String key, String value)","/**
     * Add a request data parameter. Request parameters are sent in the request query string for GETs, and in the
     * request body for POSTs. A request may have multiple values of the same name.
     * @param key data key
     * @param value data value
     * @return this Connection, for chaining
     */","Connection data(String key, String value);"
