id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type,junit_version
jcs3_1_1,commons-jcs3-3.1-src,OpenJPAJCacheDataCacheTest,entity_1_oe,commons-jcs-jcache-openjpa/src/test/java/org/apache/commons/jcs3/jcache/openjpa/OpenJPAJCacheDataCacheTest.java,,,,assert,unknown
jcs3_1_2,commons-jcs3-3.1-src,OpenJPAJCacheDataCacheTest,entity_2_oe,commons-jcs-jcache-openjpa/src/test/java/org/apache/commons/jcs3/jcache/openjpa/OpenJPAJCacheDataCacheTest.java,,,,assert,unknown
jcs3_1_3,commons-jcs3-3.1-src,OpenJPAJCacheDataCacheTest,entity_3_oe,commons-jcs-jcache-openjpa/src/test/java/org/apache/commons/jcs3/jcache/openjpa/OpenJPAJCacheDataCacheTest.java,,,,assert,unknown
jcs3_1_4,commons-jcs3-3.1-src,OpenJPAJCacheDataCacheTest,entity_4_oe,commons-jcs-jcache-openjpa/src/test/java/org/apache/commons/jcs3/jcache/openjpa/OpenJPAJCacheDataCacheTest.java,,,,assert,unknown
jcs3_2_1,commons-jcs3-3.1-src,OpenJPAJCacheDataCacheTest,query_1_oe,commons-jcs-jcache-openjpa/src/test/java/org/apache/commons/jcs3/jcache/openjpa/OpenJPAJCacheDataCacheTest.java,,,,assert,unknown
jcs3_2_2,commons-jcs3-3.1-src,OpenJPAJCacheDataCacheTest,query_2_oe,commons-jcs-jcache-openjpa/src/test/java/org/apache/commons/jcs3/jcache/openjpa/OpenJPAJCacheDataCacheTest.java,,,,assert,unknown
jcs3_2_3,commons-jcs3-3.1-src,OpenJPAJCacheDataCacheTest,query_3_oe,commons-jcs-jcache-openjpa/src/test/java/org/apache/commons/jcs3/jcache/openjpa/OpenJPAJCacheDataCacheTest.java,,,,assert,unknown
jcs3_2_4,commons-jcs3-3.1-src,OpenJPAJCacheDataCacheTest,query_4_oe,commons-jcs-jcache-openjpa/src/test/java/org/apache/commons/jcs3/jcache/openjpa/OpenJPAJCacheDataCacheTest.java,,,,assert,unknown
jcs3_2_5,commons-jcs3-3.1-src,OpenJPAJCacheDataCacheTest,query_5_oe,commons-jcs-jcache-openjpa/src/test/java/org/apache/commons/jcs3/jcache/openjpa/OpenJPAJCacheDataCacheTest.java,,,,assert,unknown
jcs3_2_6,commons-jcs3-3.1-src,OpenJPAJCacheDataCacheTest,query_6_oe,commons-jcs-jcache-openjpa/src/test/java/org/apache/commons/jcs3/jcache/openjpa/OpenJPAJCacheDataCacheTest.java,,,,assert,unknown
jcs3_3_1,commons-jcs3-3.1-src,CacheLoaderAdapterTest,checkLoadAll_1_oe,commons-jcs-jcache-extras/src/test/java/org/apache/commons/jcs3/jcache/extras/loader/CacheLoaderAdapterTest.java,,,,assert,unknown
jcs3_3_2,commons-jcs3-3.1-src,CacheLoaderAdapterTest,checkLoadAll_2_oe,commons-jcs-jcache-extras/src/test/java/org/apache/commons/jcs3/jcache/extras/loader/CacheLoaderAdapterTest.java,,,,assert,unknown
