id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,dataset_type
commons-imaging_1,commons-imaging,TestImageReadException,testCreateExceptionWithMessage_oe,src/test/java/org/apache/commons/imaging/TestImageReadException.java,,,,multiple
commons-imaging_2,commons-imaging,TestImageReadException,testCreateExceptionWithMessageAndCause_oe,src/test/java/org/apache/commons/imaging/TestImageReadException.java,,,,multiple
commons-imaging_3,commons-imaging,TestImageInfo,testColorType_oe,src/test/java/org/apache/commons/imaging/TestImageInfo.java,,,,multiple
commons-imaging_4,commons-imaging,TestImageInfo,testCompressionAlgorithm_oe,src/test/java/org/apache/commons/imaging/TestImageInfo.java,,,,multiple
commons-imaging_5,commons-imaging,TestImageInfo,testImageInfo_oe,src/test/java/org/apache/commons/imaging/TestImageInfo.java,,,,multiple
commons-imaging_6,commons-imaging,TestImageInfo,testToStringErrorWhenCommentsIsNull_oe,src/test/java/org/apache/commons/imaging/TestImageInfo.java,,,,multiple
commons-imaging_7,commons-imaging,TestImageInfo,testToStringErrorWhenColorPaletteIsNull_oe,src/test/java/org/apache/commons/imaging/TestImageInfo.java,,,,multiple
commons-imaging_8,commons-imaging,TestImageInfo,testToStringErrorWhenFormatIsNull_oe,src/test/java/org/apache/commons/imaging/TestImageInfo.java,,,,multiple
commons-imaging_9,commons-imaging,TestImageInfo,testToStringEmptyComments_oe,src/test/java/org/apache/commons/imaging/TestImageInfo.java,,,,multiple
commons-imaging_10,commons-imaging,TestImageInfo,testToStringWithComments_oe,src/test/java/org/apache/commons/imaging/TestImageInfo.java,,,,multiple
commons-imaging_11,commons-imaging,TestImageWriteException,testCreateExceptionWithMessage_oe,src/test/java/org/apache/commons/imaging/TestImageWriteException.java,,,,multiple
commons-imaging_12,commons-imaging,TestImageWriteException,testCreateExceptionWithMessageAndCause_oe,src/test/java/org/apache/commons/imaging/TestImageWriteException.java,,,,multiple
commons-imaging_13,commons-imaging,TestImageWriteException,MethodSource_oe,src/test/java/org/apache/commons/imaging/TestImageWriteException.java,,,,multiple
commons-imaging_14,commons-imaging,ImageDumpTest,testDumpColorSpace_oe,src/test/java/org/apache/commons/imaging/ImageDumpTest.java,,,,multiple
commons-imaging_15,commons-imaging,ImageDumpTest,testDump_oe,src/test/java/org/apache/commons/imaging/ImageDumpTest.java,,,,multiple
commons-imaging_16,commons-imaging,ImagingGuessFormatTest,MethodSource_oe,src/test/java/org/apache/commons/imaging/ImagingGuessFormatTest.java,,,,multiple
commons-imaging_17,commons-imaging,ColorConversionsTest,testRGBtoCMYK_oe,src/test/java/org/apache/commons/imaging/color/ColorConversionsTest.java,,,,multiple
commons-imaging_18,commons-imaging,ColorConversionsTest,testRGBtoHSL_oe,src/test/java/org/apache/commons/imaging/color/ColorConversionsTest.java,,,,multiple
commons-imaging_19,commons-imaging,ColorConversionsTest,testRGBtoHSV_oe,src/test/java/org/apache/commons/imaging/color/ColorConversionsTest.java,,,,multiple
commons-imaging_20,commons-imaging,ColorConversionsTest,testXYZ_oe,src/test/java/org/apache/commons/imaging/color/ColorConversionsTest.java,,,,multiple
commons-imaging_21,commons-imaging,ColorConversionsTest,testRGBtoDin99b_oe,src/test/java/org/apache/commons/imaging/color/ColorConversionsTest.java,,,,multiple
commons-imaging_22,commons-imaging,ColorConversionsTest,testRGBtoDin99o_oe,src/test/java/org/apache/commons/imaging/color/ColorConversionsTest.java,,,,multiple
commons-imaging_23,commons-imaging,ColorHunterLabTest,testLAssignment_oe,src/test/java/org/apache/commons/imaging/color/ColorHunterLabTest.java,,,,multiple
commons-imaging_24,commons-imaging,ColorHunterLabTest,testAAssignment_oe,src/test/java/org/apache/commons/imaging/color/ColorHunterLabTest.java,,,,multiple
commons-imaging_25,commons-imaging,ColorHunterLabTest,testBAssignment_oe,src/test/java/org/apache/commons/imaging/color/ColorHunterLabTest.java,,,,multiple
commons-imaging_26,commons-imaging,ColorHunterLabTest,testToString_oe,src/test/java/org/apache/commons/imaging/color/ColorHunterLabTest.java,,,,multiple
commons-imaging_27,commons-imaging,ColorHunterLabTest,testHashCodeAndEquals_oe,src/test/java/org/apache/commons/imaging/color/ColorHunterLabTest.java,,,,multiple
commons-imaging_28,commons-imaging,ColorCieLabTest,testLAssignment_oe,src/test/java/org/apache/commons/imaging/color/ColorCieLabTest.java,,,,multiple
commons-imaging_29,commons-imaging,ColorCieLabTest,testAAssignment_oe,src/test/java/org/apache/commons/imaging/color/ColorCieLabTest.java,,,,multiple
commons-imaging_30,commons-imaging,ColorCieLabTest,testBAssignment_oe,src/test/java/org/apache/commons/imaging/color/ColorCieLabTest.java,,,,multiple
commons-imaging_31,commons-imaging,ColorCieLabTest,testToString_oe,src/test/java/org/apache/commons/imaging/color/ColorCieLabTest.java,,,,multiple
commons-imaging_32,commons-imaging,ColorCieLabTest,testHashCodeAndEquals_oe,src/test/java/org/apache/commons/imaging/color/ColorCieLabTest.java,,,,multiple
commons-imaging_33,commons-imaging,ColorHsvTest,testHAssignment_oe,src/test/java/org/apache/commons/imaging/color/ColorHsvTest.java,,,,multiple
commons-imaging_34,commons-imaging,ColorHsvTest,testSAssignment_oe,src/test/java/org/apache/commons/imaging/color/ColorHsvTest.java,,,,multiple
commons-imaging_35,commons-imaging,ColorHsvTest,testVAssignment_oe,src/test/java/org/apache/commons/imaging/color/ColorHsvTest.java,,,,multiple
commons-imaging_36,commons-imaging,ColorHsvTest,testToString_oe,src/test/java/org/apache/commons/imaging/color/ColorHsvTest.java,,,,multiple
