id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type
numb_1_1,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_1_2,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_1_3,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_1_4,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_1_5,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_1_6,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_1_7,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_1_8,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_1_9,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_1_10,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_1_11,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_1_12,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_2_1,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_3_1,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_3_2,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_3_3,commons-numbers,DigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,ASSERTION_ONLY
numb_4_1,commons-numbers,RegularizedBetaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/RegularizedBetaTest.java,,,,ASSERTION_ONLY
numb_5_1,commons-numbers,RegularizedBetaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/RegularizedBetaTest.java,,,,MUST_NOT_THROW
numb_6_1,commons-numbers,LogGammaSumTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaSumTest.java,,,,ASSERTION_ONLY
numb_7_1,commons-numbers,LogGammaSumTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaSumTest.java,,,,MUST_THROW
numb_8_1,commons-numbers,LogGammaSumTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaSumTest.java,,,,MUST_THROW
numb_9_1,commons-numbers,LogGammaSumTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaSumTest.java,,,,MUST_THROW
numb_10_1,commons-numbers,LogGammaSumTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaSumTest.java,,,,MUST_THROW
numb_11_1,commons-numbers,GammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/GammaTest.java,,,,ASSERTION_ONLY
numb_12_1,commons-numbers,GammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/GammaTest.java,,,,ASSERTION_ONLY
numb_14_1,commons-numbers,RegularizedGammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/RegularizedGammaTest.java,,,,ASSERTION_ONLY
numb_14_2,commons-numbers,RegularizedGammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/RegularizedGammaTest.java,,,,MUST_THROW
numb_15_1,commons-numbers,TrigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/TrigammaTest.java,,,,ASSERTION_ONLY
numb_16_1,commons-numbers,TrigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/TrigammaTest.java,,,,ASSERTION_ONLY
numb_17_1,commons-numbers,TrigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/TrigammaTest.java,,,,ASSERTION_ONLY
numb_17_2,commons-numbers,TrigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/TrigammaTest.java,,,,ASSERTION_ONLY
numb_17_3,commons-numbers,TrigammaTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/TrigammaTest.java,,,,ASSERTION_ONLY
numb_18_1,commons-numbers,LanczosApproximationTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LanczosApproximationTest.java,,,,ASSERTION_ONLY
numb_19_1,commons-numbers,LanczosApproximationTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LanczosApproximationTest.java,,,,ASSERTION_ONLY
numb_19_2,commons-numbers,LanczosApproximationTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LanczosApproximationTest.java,,,,ASSERTION_ONLY
numb_19_3,commons-numbers,LanczosApproximationTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LanczosApproximationTest.java,,,,ASSERTION_ONLY
numb_20_1,commons-numbers,InvGamma1pm1Test,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InvGamma1pm1Test.java,,,,ASSERTION_ONLY
numb_21_1,commons-numbers,InvGamma1pm1Test,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InvGamma1pm1Test.java,,,,MUST_THROW
numb_22_1,commons-numbers,InvGamma1pm1Test,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InvGamma1pm1Test.java,,,,MUST_THROW
numb_23_1,commons-numbers,InverseErfTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfTest.java,,,,ASSERTION_ONLY
numb_23_2,commons-numbers,InverseErfTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfTest.java,,,,ASSERTION_ONLY
numb_23_3,commons-numbers,InverseErfTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfTest.java,,,,ASSERTION_ONLY
numb_24_1,commons-numbers,InverseErfTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfTest.java,,,,ASSERTION_ONLY
numb_24_2,commons-numbers,InverseErfTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfTest.java,,,,ASSERTION_ONLY
numb_24_3,commons-numbers,InverseErfTest,,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfTest.java,,,,ASSERTION_ONLY
