id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,dataset_type
asyn_35,async-http-client,HttpToHttpsRedirectTest,httpToHttpsRedirect_oe,client/src/test/java/org/asynchttpclient/HttpToHttpsRedirectTest.java,,,,multiple
asyn_36,async-http-client,HttpToHttpsRedirectTest,httpToHttpsProperConfig_oe,client/src/test/java/org/asynchttpclient/HttpToHttpsRedirectTest.java,,,,multiple
asyn_37,async-http-client,HttpToHttpsRedirectTest,relativeLocationUrl_oe,client/src/test/java/org/asynchttpclient/HttpToHttpsRedirectTest.java,,,,multiple
asyn_55,async-http-client,AsyncStreamHandlerTest,asyncOptionsTest_oe,client/src/test/java/org/asynchttpclient/AsyncStreamHandlerTest.java,,,,multiple
asyn_62,async-http-client,Relative302Test,redirected302Test_oe,client/src/test/java/org/asynchttpclient/Relative302Test.java,,,,multiple
asyn_63,async-http-client,Relative302Test,redirected302InvalidTest_oe,client/src/test/java/org/asynchttpclient/Relative302Test.java,,,,multiple
asyn_64,async-http-client,Relative302Test,absolutePathRedirectTest_oe,client/src/test/java/org/asynchttpclient/Relative302Test.java,,,,multiple
asyn_65,async-http-client,Relative302Test,relativePathRedirectTest_oe,client/src/test/java/org/asynchttpclient/Relative302Test.java,,,,multiple
asyn_87,async-http-client,PerRequestRelative302Test,redirected302Test_oe,client/src/test/java/org/asynchttpclient/PerRequestRelative302Test.java,,,,multiple
asyn_88,async-http-client,PerRequestRelative302Test,notRedirected302Test_oe,client/src/test/java/org/asynchttpclient/PerRequestRelative302Test.java,,,,multiple
asyn_89,async-http-client,PerRequestRelative302Test,redirected302InvalidTest_oe,client/src/test/java/org/asynchttpclient/PerRequestRelative302Test.java,,,,multiple
asyn_90,async-http-client,PerRequestRelative302Test,relativeLocationUrl_oe,client/src/test/java/org/asynchttpclient/PerRequestRelative302Test.java,,,,multiple
asyn_91,async-http-client,AsyncHttpClientDefaultsTest,testDefaultMaxTotalConnections_oe,client/src/test/java/org/asynchttpclient/AsyncHttpClientDefaultsTest.java,,,,multiple
asyn_92,async-http-client,AsyncHttpClientDefaultsTest,testDefaultMaxConnectionPerHost_oe,client/src/test/java/org/asynchttpclient/AsyncHttpClientDefaultsTest.java,,,,multiple
