id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
net_17_1,"    public void testNET641_1_oe() {
        boolean a = new SubnetUtils(""192.168.1.0/00"").getInfo().isInRange(""0.0.0.0"");
        assertFalse(a);
    }",SubnetUtilsTest::testNET641_1_oe,org.apache.commons.net.util.SubnetUtils.SubnetInfo,isInRange(final String address),"/**
         * Returns true if the parameter <code>address</code> is in the
         * range of usable endpoint addresses for this subnet. This excludes the
         * network and broadcast addresses. Use {@link SubnetUtils#setInclusiveHostCount(boolean)}
         * to change this.
         * @param address A dot-delimited IPv4 address, e.g. ""192.168.0.1""
         * @return True if in range, false otherwise
         */","public boolean isInRange(final String address) {
            return isInRange(toInteger(address));
        }"
net_17_2,"    public void testNET641_2_oe() {
        boolean a = new SubnetUtils(""192.168.1.0/30"").getInfo().isInRange(""0.0.0.0"");
        assertFalse(a);
    }",SubnetUtilsTest::testNET641_2_oe,org.apache.commons.net.util.SubnetUtils.SubnetInfo,isInRange(final String address),"/**
         * Returns true if the parameter <code>address</code> is in the
         * range of usable endpoint addresses for this subnet. This excludes the
         * network and broadcast addresses. Use {@link SubnetUtils#setInclusiveHostCount(boolean)}
         * to change this.
         * @param address A dot-delimited IPv4 address, e.g. ""192.168.0.1""
         * @return True if in range, false otherwise
         */","public boolean isInRange(final String address) {
            return isInRange(toInteger(address));
        }"
net_17_3,"    public void testNET641_3_oe() {
        boolean a = new SubnetUtils(""192.168.1.0/31"").getInfo().isInRange(""0.0.0.0"");
        assertFalse(a);
    }",SubnetUtilsTest::testNET641_3_oe,org.apache.commons.net.util.SubnetUtils.SubnetInfo,isInRange(final String address),"/**
         * Returns true if the parameter <code>address</code> is in the
         * range of usable endpoint addresses for this subnet. This excludes the
         * network and broadcast addresses. Use {@link SubnetUtils#setInclusiveHostCount(boolean)}
         * to change this.
         * @param address A dot-delimited IPv4 address, e.g. ""192.168.0.1""
         * @return True if in range, false otherwise
         */","public boolean isInRange(final String address) {
            return isInRange(toInteger(address));
        }"
net_17_4,"    public void testNET641_4_oe() {
        boolean a = new SubnetUtils(""192.168.1.0/32"").getInfo().isInRange(""0.0.0.0"");
        assertFalse(a);
    }",SubnetUtilsTest::testNET641_4_oe,org.apache.commons.net.util.SubnetUtils.SubnetInfo,isInRange(final String address),"/**
         * Returns true if the parameter <code>address</code> is in the
         * range of usable endpoint addresses for this subnet. This excludes the
         * network and broadcast addresses. Use {@link SubnetUtils#setInclusiveHostCount(boolean)}
         * to change this.
         * @param address A dot-delimited IPv4 address, e.g. ""192.168.0.1""
         * @return True if in range, false otherwise
         */","public boolean isInRange(final String address) {
            return isInRange(toInteger(address));
        }"
net_24_1,"    public void testConstants_1_oe()
    {
        int a = 110;
        assertEquals(a, POP3.DEFAULT_PORT);
    }",POP3ConstructorTest::testConstants_1_oe,,,,
net_24_2,"    public void testConstants_2_oe()
    {
        int a = -1;
        assertEquals(a, POP3.DISCONNECTED_STATE);
    }",POP3ConstructorTest::testConstants_2_oe,,,,
net_24_3,"    public void testConstants_3_oe()
    {
        int a = 0;
        assertEquals(a, POP3.AUTHORIZATION_STATE);
    }",POP3ConstructorTest::testConstants_3_oe,,,,
net_24_4,"    public void testConstants_4_oe()
    {
        int a = 1;
        assertEquals(a, POP3.TRANSACTION_STATE);
    }",POP3ConstructorTest::testConstants_4_oe,,,,
net_24_5,"    public void testConstants_5_oe()
    {
        int a = 2;
        assertEquals(a, POP3.UPDATE_STATE);
    }",POP3ConstructorTest::testConstants_5_oe,,,,
net_24_6,"    public void testConstants_6_oe()
    {

        int a = 0;
        assertEquals(a, POP3Command.USER);
    }",POP3ConstructorTest::testConstants_6_oe,,,,
