id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
net_176_1,"    @Test @Ignore
    public void testEncodeBase64StringByteArray_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64StringByteArray_1_oe,,,,
net_177_1,"    @Test @Ignore
    public void testEncodeBase64StringUnChunked_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64StringUnChunked_1_oe,,,,
net_178_1,"    @Test @Ignore
    public void testEncodeBase64StringByteArrayBoolean_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64StringByteArrayBoolean_1_oe,,,,
net_179_1,"    @Test @Ignore
    public void testEncodeBase64URLSafe_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64URLSafe_1_oe,,,,
net_180_1,"    @Test @Ignore
    public void testEncodeBase64URLSafeString_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64URLSafeString_1_oe,,,,
net_181_1,"    @Test @Ignore
    public void testEncodeBase64Chunked_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64Chunked_1_oe,,,,
net_182_1,"    @Test @Ignore
    public void testDecodeObject_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testDecodeObject_1_oe,,,,
net_183_1,"    @Test @Ignore
    public void testDecodeString_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testDecodeString_1_oe,,,,
net_184_1,"    @Test @Ignore
    public void testDecodeByteArray_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testDecodeByteArray_1_oe,,,,
net_185_1,"    @Test @Ignore
    public void testEncodeBase64ByteArrayBoolean_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64ByteArrayBoolean_1_oe,,,,
net_186_1,"    @Test @Ignore
    public void testEncodeBase64ByteArrayBooleanBoolean_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeBase64ByteArrayBooleanBoolean_1_oe,,,,
net_188_1,"    @Test @Ignore
    public void testDecodeBase64String_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testDecodeBase64String_1_oe,,,,
net_189_1,"    @Test @Ignore
    public void testDecodeBase64ByteArray_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testDecodeBase64ByteArray_1_oe,,,,
net_190_1,"    @Test @Ignore
    public void testEncodeObject_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeObject_1_oe,,,,
net_191_1,"    @Test @Ignore
    public void testEncodeToString_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeToString_1_oe,,,,
net_192_1,"    @Test @Ignore
    public void testEncodeByteArray_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeByteArray_1_oe,,,,
net_193_1,"    @Test @Ignore
    public void testDecodeInteger_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testDecodeInteger_1_oe,,,,
net_194_1,"    @Test @Ignore
    public void testEncodeInteger_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testEncodeInteger_1_oe,,,,
net_195_1,"    @Test @Ignore
    public void testToIntegerBytes_1_oe() {
        fail(""Not yet implemented"");
    }",Base64Test::testToIntegerBytes_1_oe,,,,
