id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type
net_2_1,commons-net,SocketClientTest,,src/test/java/org/apache/commons/net/SocketClientTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/SocketClient.java,org.apache.commons.net.SocketClient,org.apache.commons.net,ASSERTION_ONLY
net_2_2,commons-net,SocketClientTest,,src/test/java/org/apache/commons/net/SocketClientTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/SocketClient.java,org.apache.commons.net.SocketClient,org.apache.commons.net,ASSERTION_ONLY
net_2_3,commons-net,SocketClientTest,,src/test/java/org/apache/commons/net/SocketClientTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/SocketClient.java,org.apache.commons.net.SocketClient,org.apache.commons.net,ASSERTION_ONLY
net_3_1,commons-net,SubnetUtilsTest,,src/test/java/org/apache/commons/net/SubnetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/util/SubnetUtils.java,org.apache.commons.net.util.SubnetUtils.SubnetInfo,org.apache.commons.net.util,ASSERTION_ONLY
net_3_2,commons-net,SubnetUtilsTest,,src/test/java/org/apache/commons/net/SubnetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/util/SubnetUtils.java,org.apache.commons.net.util.SubnetUtils.SubnetInfo,org.apache.commons.net.util,ASSERTION_ONLY
net_3_3,commons-net,SubnetUtilsTest,,src/test/java/org/apache/commons/net/SubnetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/util/SubnetUtils.java,org.apache.commons.net.util.SubnetUtils.SubnetInfo,org.apache.commons.net.util,ASSERTION_ONLY
net_3_4,commons-net,SubnetUtilsTest,,src/test/java/org/apache/commons/net/SubnetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/util/SubnetUtils.java,org.apache.commons.net.util.SubnetUtils.SubnetInfo,org.apache.commons.net.util,ASSERTION_ONLY
net_3_5,commons-net,SubnetUtilsTest,,src/test/java/org/apache/commons/net/SubnetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/util/SubnetUtils.java,org.apache.commons.net.util.SubnetUtils.SubnetInfo,org.apache.commons.net.util,ASSERTION_ONLY
net_3_6,commons-net,SubnetUtilsTest,,src/test/java/org/apache/commons/net/SubnetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/util/SubnetUtils.java,org.apache.commons.net.util.SubnetUtils.SubnetInfo,org.apache.commons.net.util,ASSERTION_ONLY
net_3_7,commons-net,SubnetUtilsTest,,src/test/java/org/apache/commons/net/SubnetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/util/SubnetUtils.java,org.apache.commons.net.util.SubnetUtils.SubnetInfo,org.apache.commons.net.util,ASSERTION_ONLY
net_3_8,commons-net,SubnetUtilsTest,,src/test/java/org/apache/commons/net/SubnetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/util/SubnetUtils.java,org.apache.commons.net.util.SubnetUtils.SubnetInfo,org.apache.commons.net.util,ASSERTION_ONLY
net_3_9,commons-net,SubnetUtilsTest,,src/test/java/org/apache/commons/net/SubnetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/util/SubnetUtils.java,org.apache.commons.net.util.SubnetUtils.SubnetInfo,org.apache.commons.net.util,ASSERTION_ONLY
net_3_10,commons-net,SubnetUtilsTest,,src/test/java/org/apache/commons/net/SubnetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/util/SubnetUtils.java,org.apache.commons.net.util.SubnetUtils.SubnetInfo,org.apache.commons.net.util,ASSERTION_ONLY
net_3_11,commons-net,SubnetUtilsTest,,src/test/java/org/apache/commons/net/SubnetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/util/SubnetUtils.java,org.apache.commons.net.util.SubnetUtils.SubnetInfo,org.apache.commons.net.util,ASSERTION_ONLY
net_4_1,commons-net,SubnetUtilsTest,,src/test/java/org/apache/commons/net/SubnetUtilsTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-net/src/main/java/org/apache/commons/net/util/SubnetUtils.java,org.apache.commons.net.util.SubnetUtils.SubnetInfo,org.apache.commons.net.util,ASSERTION_ONLY
