id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type,junit_version
http_2_1,http-request,HttpRequestTest,malformedStringUrlCause_1_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_67_1,http-request,HttpRequestTest,postMultipart_1_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_69_1,http-request,HttpRequestTest,receiveAppendable_1_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_70_1,http-request,HttpRequestTest,receiveWriter_1_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_71_1,http-request,HttpRequestTest,receivePrintStream_1_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_72_1,http-request,HttpRequestTest,receiveFile_1_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_77_1,http-request,HttpRequestTest,sendErrorReadStream_1_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_77_2,http-request,HttpRequestTest,sendErrorReadStream_2_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_78_1,http-request,HttpRequestTest,sendErrorCloseStream_1_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_78_2,http-request,HttpRequestTest,sendErrorCloseStream_2_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_80_1,http-request,HttpRequestTest,getToOutputBody_1_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_81_1,http-request,HttpRequestTest,getToOutputBodyWithCharset_1_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_150_1,http-request,HttpRequestTest,uploadProgressSend_1_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_150_2,http-request,HttpRequestTest,uploadProgressSend_2_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_151_1,http-request,HttpRequestTest,uploadProgressSendInputStream_1_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_151_2,http-request,HttpRequestTest,uploadProgressSendInputStream_2_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_152_1,http-request,HttpRequestTest,uploadProgressSendByteArray_1_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_152_2,http-request,HttpRequestTest,uploadProgressSendByteArray_2_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_153_1,http-request,HttpRequestTest,uploadProgressSendReader_1_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
http_153_2,http-request,HttpRequestTest,uploadProgressSendReader_2_oe,src/test/java/com/github/kevinsawicki/http/HttpRequestTest.java,,,,assert,unknown
