focal_file_path,focal_package,focal_class,classname,method,docstring,method_definition
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-jexl3/src/main/java/org/apache/commons/jexl3/JexlException.java,org.apache.commons.jexl3,org.apache.commons.jexl3.JexlException,org.apache.commons.jexl3.JexlException,getInfo(),"/**
     * Gets the specific information for this exception.
     *
     * @return the information
     */","public JexlInfo getInfo() {
        return detailedInfo(mark, info);
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-jexl3/src/main/java/org/apache/commons/jexl3/JexlException.java,org.apache.commons.jexl3,org.apache.commons.jexl3.JexlException,org.apache.commons.jexl3.JexlException,errorAt(final JexlNode node),"/**
     * Creates a string builder pre-filled with common error information (if possible).
     *
     * @param node the node
     * @return a string builder
     */","private static StringBuilder errorAt(final JexlNode node) {
        final JexlInfo info = node != null? detailedInfo(node, node.jexlInfo()) : null;
        final StringBuilder msg = new StringBuilder();
        if (info != null) {
            msg.append(info.toString());
        } else {
            msg.append(""?:"");
        }
        msg.append(' ');
        return msg;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-jexl3/src/main/java/org/apache/commons/jexl3/JexlException.java,org.apache.commons.jexl3,org.apache.commons.jexl3.JexlException,org.apache.commons.jexl3.JexlException,"getInfo(final JexlNode node, final JexlInfo info)","/**
     * Gets the most specific information attached to a node.
     *
     * @param node the node
     * @param info the information
     * @return the information or null
     * @deprecated 3.2
     */","@Deprecated
    public static JexlInfo getInfo(final JexlNode node, final JexlInfo info) {
        return detailedInfo(node, info);
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-jexl3/src/main/java/org/apache/commons/jexl3/JexlException.java,org.apache.commons.jexl3,org.apache.commons.jexl3.JexlException,org.apache.commons.jexl3.JexlException,"detailedInfo(final JexlNode node, final JexlInfo info)","/**
     * Gets the most specific information attached to a node.
     *
     * @param node the node
     * @param info the information
     * @return the information or null
     */","private static JexlInfo detailedInfo(final JexlNode node, final JexlInfo info) {
        if (info != null && node != null) {
            final Debugger dbg = new Debugger();
            if (dbg.debug(node)) {
                return new JexlInfo(info) {
                    @Override
                    public JexlInfo.Detail getDetail() {
                        return dbg;
                    }
                };
            }
        }
        return info;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-jexl3/src/main/java/org/apache/commons/jexl3/JexlException.java,org.apache.commons.jexl3,org.apache.commons.jexl3.JexlException,org.apache.commons.jexl3.JexlException,getDetail(),,"@Override
                    public JexlInfo.Detail getDetail() {
                        return dbg;
                    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-jexl3/src/main/java/org/apache/commons/jexl3/JexlException.java,org.apache.commons.jexl3,org.apache.commons.jexl3.JexlException,org.apache.commons.jexl3.JexlException,clean(),"/**
     * Cleans a JexlException from any org.apache.commons.jexl3.internal stack trace element.
     *
     * @return this exception
     */","public JexlException clean() {
        return clean(this);
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-jexl3/src/main/java/org/apache/commons/jexl3/JexlException.java,org.apache.commons.jexl3,org.apache.commons.jexl3.JexlException,org.apache.commons.jexl3.JexlException,clean(final X xthrow),"/**
     * Cleans a Throwable from any org.apache.commons.jexl3.internal stack trace element.
     *
     * @param <X>    the throwable type
     * @param xthrow the thowable
     * @return the throwable
     */","private static <X extends Throwable> X clean(final X xthrow) {
        if (xthrow != null) {
            final List<StackTraceElement> stackJexl = new ArrayList<>();
            for (final StackTraceElement se : xthrow.getStackTrace()) {
                final String className = se.getClassName();
                if (!className.startsWith(""org.apache.commons.jexl3.internal"")
                        && !className.startsWith(""org.apache.commons.jexl3.parser"")) {
                    stackJexl.add(se);
                }
            }
            xthrow.setStackTrace(stackJexl.toArray(new StackTraceElement[stackJexl.size()]));
        }
        return xthrow;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-jexl3/src/main/java/org/apache/commons/jexl3/JexlException.java,org.apache.commons.jexl3,org.apache.commons.jexl3.JexlException,org.apache.commons.jexl3.JexlException,unwrap(final Throwable xthrow),"/**
     * Unwraps the cause of a throwable due to reflection.
     *
     * @param xthrow the throwable
     * @return the cause
     */","private static Throwable unwrap(final Throwable xthrow) {
        if (xthrow instanceof TryFailed
            || xthrow instanceof InvocationTargetException
            || xthrow instanceof UndeclaredThrowableException) {
            return xthrow.getCause();
        }
        return xthrow;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-jexl3/src/main/java/org/apache/commons/jexl3/JexlException.java,org.apache.commons.jexl3,org.apache.commons.jexl3.JexlException,org.apache.commons.jexl3.JexlException,"merge(final JexlInfo info, final JavaccError cause)","/**
     * Merge the node info and the cause info to obtain best possible location.
     *
     * @param info  the node
     * @param cause the cause
     * @return the info to use
     */","private static JexlInfo merge(final JexlInfo info, final JavaccError cause) {
        if (cause == null || cause.getLine() < 0) {
            return info;
        }
        if (info == null) {
            return new JexlInfo("""", cause.getLine(), cause.getColumn());
        }
        return new JexlInfo(info.getName(), cause.getLine(), cause.getColumn());
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-jexl3/src/main/java/org/apache/commons/jexl3/JexlException.java,org.apache.commons.jexl3,org.apache.commons.jexl3.JexlException,org.apache.commons.jexl3.JexlException,detailedMessage(),"/**
     * Accesses detailed message.
     *
     * @return the message
     */","protected String detailedMessage() {
        Class<? extends JexlException> clazz = getClass();
        String name = clazz == JexlException.class? ""JEXL"" : clazz.getSimpleName().toLowerCase();
        return name + "" error : "" + getDetail();
    }"
