id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type
bcel_1_1,bcel,AnonymousClassTestCase,,src/test/java/org/apache/bcel/AnonymousClassTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/JavaClass.java,org.apache.bcel.classfile.JavaClass,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_1_2,bcel,AnonymousClassTestCase,,src/test/java/org/apache/bcel/AnonymousClassTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/JavaClass.java,org.apache.bcel.classfile.JavaClass,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_2_1,bcel,AnonymousClassTestCase,,src/test/java/org/apache/bcel/AnonymousClassTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/JavaClass.java,org.apache.bcel.classfile.JavaClass,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_2_2,bcel,AnonymousClassTestCase,,src/test/java/org/apache/bcel/AnonymousClassTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/JavaClass.java,org.apache.bcel.classfile.JavaClass,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_3_1,bcel,AnonymousClassTestCase,,src/test/java/org/apache/bcel/AnonymousClassTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/JavaClass.java,org.apache.bcel.classfile.JavaClass,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_3_2,bcel,AnonymousClassTestCase,,src/test/java/org/apache/bcel/AnonymousClassTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/JavaClass.java,org.apache.bcel.classfile.JavaClass,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_4_1,bcel,AnonymousClassTestCase,,src/test/java/org/apache/bcel/AnonymousClassTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/JavaClass.java,org.apache.bcel.classfile.JavaClass,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_4_2,bcel,AnonymousClassTestCase,,src/test/java/org/apache/bcel/AnonymousClassTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/JavaClass.java,org.apache.bcel.classfile.JavaClass,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_5_1,bcel,PLSETestCase,,src/test/java/org/apache/bcel/PLSETestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/LocalVariableTable.java,org.apache.bcel.classfile.LocalVariableTable,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_6_1,bcel,PLSETestCase,,src/test/java/org/apache/bcel/PLSETestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/generic/InvokeInstruction.java,org.apache.bcel.generic.InvokeInstruction,org.apache.bcel.generic,ASSERTION_ONLY
bcel_7_1,bcel,PLSETestCase,,src/test/java/org/apache/bcel/PLSETestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/LocalVariable.java,org.apache.bcel.classfile.LocalVariable,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_8_1,bcel,EnclosingMethodAttributeTestCase,,src/test/java/org/apache/bcel/EnclosingMethodAttributeTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/JavaClass.java,org.apache.bcel.classfile.JavaClass,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_8_2,bcel,EnclosingMethodAttributeTestCase,,src/test/java/org/apache/bcel/EnclosingMethodAttributeTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/generic/FieldGenOrMethodGen.java,org.apache.bcel.generic.FieldGenOrMethodGen,org.apache.bcel.generic,ASSERTION_ONLY
bcel_8_3,bcel,EnclosingMethodAttributeTestCase,,src/test/java/org/apache/bcel/EnclosingMethodAttributeTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/generic/FieldGenOrMethodGen.java,org.apache.bcel.generic.FieldGenOrMethodGen,org.apache.bcel.generic,ASSERTION_ONLY
bcel_9_1,bcel,EnclosingMethodAttributeTestCase,,src/test/java/org/apache/bcel/EnclosingMethodAttributeTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/JavaClass.java,org.apache.bcel.classfile.JavaClass,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_9_2,bcel,EnclosingMethodAttributeTestCase,,src/test/java/org/apache/bcel/EnclosingMethodAttributeTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/EnclosingMethod.java,org.apache.bcel.classfile.EnclosingMethod,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_9_3,bcel,EnclosingMethodAttributeTestCase,,src/test/java/org/apache/bcel/EnclosingMethodAttributeTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/Synthetic.java,org.apache.bcel.classfile.Synthetic,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_10_1,bcel,EnclosingMethodAttributeTestCase,,src/test/java/org/apache/bcel/EnclosingMethodAttributeTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/JavaClass.java,org.apache.bcel.classfile.JavaClass,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_10_2,bcel,EnclosingMethodAttributeTestCase,,src/test/java/org/apache/bcel/EnclosingMethodAttributeTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/util/AbstractClassPathRepository.java,org.apache.bcel.util.AbstractClassPathRepository,org.apache.bcel.util,ASSERTION_ONLY
bcel_10_3,bcel,EnclosingMethodAttributeTestCase,,src/test/java/org/apache/bcel/EnclosingMethodAttributeTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/EnclosingMethod.java,org.apache.bcel.classfile.EnclosingMethod,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_10_4,bcel,EnclosingMethodAttributeTestCase,,src/test/java/org/apache/bcel/EnclosingMethodAttributeTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/Synthetic.java,org.apache.bcel.classfile.Synthetic,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_11_1,bcel,AnnotationDefaultAttributeTestCase,,src/test/java/org/apache/bcel/AnnotationDefaultAttributeTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/generic/ElementValueGen.java,org.apache.bcel.generic.ElementValueGen,org.apache.bcel.generic,ASSERTION_ONLY
bcel_11_2,bcel,AnnotationDefaultAttributeTestCase,,src/test/java/org/apache/bcel/AnnotationDefaultAttributeTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/SimpleElementValue.java,org.apache.bcel.classfile.SimpleElementValue,org.apache.bcel.classfile,ASSERTION_ONLY
bcel_12_1,bcel,EnumAccessFlagTestCase,,src/test/java/org/apache/bcel/EnumAccessFlagTestCase.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/bcel/src/main/java/org/apache/bcel/classfile/AccessFlags.java,org.apache.bcel.classfile.AccessFlags,org.apache.bcel.classfile,ASSERTION_ONLY
