project,bug_num,test_name,exception_bug,assertion_bug,exception_lbl,assertion_lbl,assert_err
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/JSON-java/src/test/java/org/json/JSONArray_ESTest.java,org.json.JSONArray_ESTest::test0,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/JSON-java/src/test/java/org/json/JSONArray_ESTest.java,org.json.JSONArray_ESTest::test1,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/JSON-java/src/test/java/org/json/JSONArray_ESTest.java,org.json.JSONArray_ESTest::test2,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/JSON-java/src/test/java/org/json/JSONArray_ESTest.java,org.json.JSONArray_ESTest::test3,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/JSON-java/src/test/java/org/json/JSONArray_ESTest.java,org.json.JSONArray_ESTest::test4,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/JSON-java/src/test/java/org/json/JSONArray_ESTest.java,org.json.JSONArray_ESTest::test5,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/JSON-java/src/test/java/org/json/JSONArray_ESTest.java,org.json.JSONArray_ESTest::test6,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/JSON-java/src/test/java/org/json/JSONArray_ESTest.java,org.json.JSONArray_ESTest::test7,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/JSON-java/src/test/java/org/json/JSONArray_ESTest.java,org.json.JSONArray_ESTest::test8,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/JSON-java/src/test/java/org/json/JSONArray_ESTest.java,org.json.JSONArray_ESTest::test9,-,-,-,-,-
