id,test_prefix,test_name,focal_methods,docstrings
commons-pool2_17,"@Test
    public void testCheckMinIdleKeyedObjectPool_oe() throws Exception {
        assertThrows(IllegalArgumentException.class, () -> PoolUtils.checkMinIdle(null, new Object(), 1, 1),
                ""PoolUtils.checkMinIdle(KeyedObjectPool,Object,int,long) must not allow null pool."");
        try (@SuppressWarnings(""unchecked"")
        final KeyedObjectPool<Object, Object> pool = createProxy(KeyedObjectPool.class, (List<String>) null)) {
            assertThrows(IllegalArgumentException.class, () -> PoolUtils.checkMinIdle(pool, (Object) null, 1, 1),
                    ""PoolUtils.checkMinIdle(KeyedObjectPool,Object,int,long) must not accept null keys."");
        }
        try (@SuppressWarnings(""unchecked"")
        final KeyedObjectPool<Object, Object> pool = createProxy(KeyedObjectPool.class, (List<String>) null)) {
            assertThrows(IllegalArgumentException.class, () -> PoolUtils.checkMinIdle(pool, new Object(), -1, 1),
                    ""PoolUtils.checkMinIdle(KeyedObjectPool,Object,int,long) must not accept negative min idle values."");
        }

        final List<String> calledMethods = new ArrayList<>();
        final Object key = new Object();

        @SuppressWarnings(""unchecked"")
        final KeyedPooledObjectFactory<Object, Object> kpof = createProxy(KeyedPooledObjectFactory.class, calledMethods);
        try (final KeyedObjectPool<Object, Object> kop = new GenericKeyedObjectPool<>(kpof)) {
            PoolUtils.checkMinIdle(kop, key, 2, 100);
            Thread.sleep(400);
            assertEquals(2, kop.getNumIdle(key));
            assertEquals(2, kop.getNumIdle());
        }
        int makeObjectCount = 0;
        final Iterator<String> iter = calledMethods.iterator();
        while (iter.hasNext()) {
            final String methodName = iter.next();
            if (""makeObject"".equals(methodName)) {
                makeObjectCount++;
            }
        }
        assertEquals(2, makeObjectCount, ""makeObject should have been called two time"");

        AssertionFailedError afe = null;
        int triesLeft = 3;
        do {
            afe = null;
            try {
                calledMethods.clear();
                try (@SuppressWarnings(""unchecked"")
                final KeyedObjectPool<Object, Object> pool = createProxy(KeyedObjectPool.class, calledMethods)) {
                    final TimerTask task = PoolUtils.checkMinIdle(pool, key, 1, CHECK_PERIOD);

                    Thread.sleep(CHECK_SLEEP_PERIOD); // will check CHECK_COUNT more times.
                    task.cancel();
                    task.toString();

                    final List<String> expectedMethods = new ArrayList<>();
                    for (int i = 0; i < CHECK_COUNT; i++) {
                        expectedMethods.add(""getNumIdle"");
                        expectedMethods.add(""addObject"");
                    }
                    expectedMethods.add(""toString"");
                    assertEquals(expectedMethods, calledMethods); // may fail because of the thread scheduler
                }
            } catch (final AssertionFailedError e) {
                afe = e;
            }
        } while (--triesLeft > 0 && afe != null);
        if (afe != null) {
            throw afe;
        }
    }",TestPoolUtils::testCheckMinIdleKeyedObjectPool_oe,,
commons-pool2_20,"@Test
    public void testCheckMinIdleObjectPool_oe() throws Exception {
        assertThrows(IllegalArgumentException.class, () -> PoolUtils.checkMinIdle(null, 1, 1),
                ""PoolUtils.checkMinIdle(ObjectPool,,) must not allow null pool."");
        try (@SuppressWarnings(""unchecked"")
        final ObjectPool<Object> pool = createProxy(ObjectPool.class, (List<String>) null)) {
            assertThrows(IllegalArgumentException.class, () -> PoolUtils.checkMinIdle(pool, -1, 1),
                    ""PoolUtils.checkMinIdle(ObjectPool,,) must not accept negative min idle values."");
        }

        final List<String> calledMethods = new ArrayList<>();

        @SuppressWarnings(""unchecked"")
        final PooledObjectFactory<Object> pof = createProxy(PooledObjectFactory.class, calledMethods);
        try (final ObjectPool<Object> op = new GenericObjectPool<>(pof)) {
            PoolUtils.checkMinIdle(op, 2, 100);
            Thread.sleep(1000);
            assertEquals(2, op.getNumIdle());
        }
        int makeObjectCount = 0;
        final Iterator<String> iter = calledMethods.iterator();
        while (iter.hasNext()) {
            final String methodName = iter.next();
            if (""makeObject"".equals(methodName)) {
                makeObjectCount++;
            }
        }
        assertEquals(2, makeObjectCount, ""makeObject should have been called two time"");

        AssertionFailedError afe = null;
        int triesLeft = 3;
        do {
            afe = null;
            try {
                calledMethods.clear();
                try (@SuppressWarnings(""unchecked"")
                final ObjectPool<Object> pool = createProxy(ObjectPool.class, calledMethods)) {
                    final TimerTask task = PoolUtils.checkMinIdle(pool, 1, CHECK_PERIOD); // checks minIdle immediately

                    Thread.sleep(CHECK_SLEEP_PERIOD); // will check CHECK_COUNT more times.
                    task.cancel();
                    task.toString();

                    final List<String> expectedMethods = new ArrayList<>();
                    for (int i = 0; i < CHECK_COUNT; i++) {
                        expectedMethods.add(""getNumIdle"");
                        expectedMethods.add(""addObject"");
                    }
                    expectedMethods.add(""toString"");
                    assertEquals(expectedMethods, calledMethods); // may fail because of the thread scheduler
                }
            } catch (final AssertionFailedError e) {
                afe = e;
            }
        } while (--triesLeft > 0 && afe != null);
        if (afe != null) {
            throw afe;
        }
    }",TestPoolUtils::testCheckMinIdleObjectPool_oe,,
commons-pool2_23,"@Test
    public void testErodingPerKeyKeyedObjectPool_oe() throws Exception {
        assertThrows(IllegalArgumentException.class, () -> PoolUtils.erodingPool((KeyedObjectPool<Object, Object>) null, 1f, true),
                ""PoolUtils.erodingPool(KeyedObjectPool) must not allow a null pool."");

        assertThrows(IllegalArgumentException.class, () -> PoolUtils.erodingPool((KeyedObjectPool<Object, Object>) null, 0f, true),
                ""PoolUtils.erodingPool(ObjectPool, float, boolean) must not allow a non-positive factor."");

        assertThrows(IllegalArgumentException.class, () -> PoolUtils.erodingPool((KeyedObjectPool<Object, Object>) null, 1f, true),
                ""PoolUtils.erodingPool(KeyedObjectPool, float, boolean) must not allow a null pool."");

        final List<String> calledMethods = new ArrayList<>();
        final InvocationHandler handler = new MethodCallLogger(calledMethods) {
            @Override
            public Object invoke(final Object proxy, final Method method, final Object[] args) throws Throwable {
                Object o = super.invoke(proxy, method, args);
                if (o instanceof Integer) {
                    o = Integer.valueOf(1);
                }
                return o;
            }
        };

        final float factor = 0.01f; // about ~9 seconds until first discard
        try (@SuppressWarnings(""unchecked"")
        final KeyedObjectPool<Object, Object> pool = PoolUtils.erodingPool(createProxy(KeyedObjectPool.class, handler), factor, true)) {

            final List<String> expectedMethods = new ArrayList<>();
            assertEquals(expectedMethods, calledMethods);

            final Object key = ""key"";

            Object o = pool.borrowObject(key);
            expectedMethods.add(""borrowObject"");

            assertEquals(expectedMethods, calledMethods);

            pool.returnObject(key, o);
            expectedMethods.add(""returnObject"");
            assertEquals(expectedMethods, calledMethods);

            for (int i = 0; i < 5; i++) {
                o = pool.borrowObject(key);
                expectedMethods.add(""borrowObject"");

                Thread.sleep(50);

                pool.returnObject(key, o);
                expectedMethods.add(""returnObject"");

                assertEquals(expectedMethods, calledMethods);

                expectedMethods.clear();
                calledMethods.clear();
            }

            Thread.sleep(10000); // 10 seconds

            o = pool.borrowObject(key);
            expectedMethods.add(""borrowObject"");
            pool.returnObject(key, o);
            expectedMethods.add(""getNumIdle"");
            expectedMethods.add(""invalidateObject"");
            assertEquals(expectedMethods, calledMethods);

            final String expectedToString = ""ErodingPerKeyKeyedObjectPool{factor="" + factor + "", keyedPool=null}"";
            assertEquals(expectedToString, pool.toString());
        }
    }",TestPoolUtils::testErodingPerKeyKeyedObjectPool_oe,,
commons-pool2_24,"@Test
    public void testErodingPoolKeyedObjectPool_oe() throws Exception {
        assertThrows(IllegalArgumentException.class, () -> PoolUtils.erodingPool((KeyedObjectPool<Object, Object>) null),
                ""PoolUtils.erodingPool(KeyedObjectPool) must not allow a null pool."");

        assertThrows(IllegalArgumentException.class, () -> PoolUtils.erodingPool((KeyedObjectPool<Object, Object>) null, 1f),
                ""PoolUtils.erodingPool(KeyedObjectPool, float) must not allow a null pool."");

        assertThrows(IllegalArgumentException.class, () -> PoolUtils.erodingPool((KeyedObjectPool<Object, Object>) null, 1f, true),
                ""PoolUtils.erodingPool(KeyedObjectPool, float, boolean) must not allow a null pool."");

        final List<String> calledMethods = new ArrayList<>();
        final InvocationHandler handler = new MethodCallLogger(calledMethods) {
            @Override
            public Object invoke(final Object proxy, final Method method, final Object[] args) throws Throwable {
                Object o = super.invoke(proxy, method, args);
                if (o instanceof Integer) {
                    o = Integer.valueOf(1);
                }
                return o;
            }
        };

        assertThrows(IllegalArgumentException.class, () -> PoolUtils.erodingPool(createProxy(KeyedObjectPool.class, handler), 0f),
                ""PoolUtils.erodingPool(ObjectPool, float) must not allow a non-positive factor."");

        assertThrows(IllegalArgumentException.class, () -> PoolUtils.erodingPool(createProxy(KeyedObjectPool.class, handler), 0f, false),
                ""PoolUtils.erodingPool(ObjectPool, float, boolean) must not allow a non-positive factor."");

        final float factor = 0.01f; // about ~9 seconds until first discard
        final List<String> expectedMethods = new ArrayList<>();
        try (@SuppressWarnings(""unchecked"")
        final KeyedObjectPool<Object, Object> pool = PoolUtils.erodingPool(createProxy(KeyedObjectPool.class, handler), factor)) {

            assertEquals(expectedMethods, calledMethods);

            final Object key = ""key"";

            pool.addObject(key);
            expectedMethods.add(""addObject"");

            Object o = pool.borrowObject(key);
            expectedMethods.add(""borrowObject"");

            assertEquals(expectedMethods, calledMethods);

            pool.returnObject(key, o);
            expectedMethods.add(""returnObject"");
            assertEquals(expectedMethods, calledMethods);

            assertEquals(1, pool.getNumActive());
            expectedMethods.add(""getNumActive"");
            assertEquals(1, pool.getNumIdle());
            expectedMethods.add(""getNumIdle"");

            for (int i = 0; i < 5; i++) {
                o = pool.borrowObject(key);
                expectedMethods.add(""borrowObject"");

                Thread.sleep(50);

                pool.returnObject(key, o);
                expectedMethods.add(""returnObject"");

                assertEquals(expectedMethods, calledMethods);

                expectedMethods.clear();
                calledMethods.clear();
            }

            Thread.sleep(10000); // 10 seconds

            o = pool.borrowObject(key);
            expectedMethods.add(""borrowObject"");
            pool.returnObject(key, o);
            expectedMethods.add(""getNumIdle"");
            expectedMethods.add(""invalidateObject"");
            pool.clear();
        }
        expectedMethods.add(""clear"");
        expectedMethods.add(""close"");
        assertEquals(expectedMethods, calledMethods);
    }",TestPoolUtils::testErodingPoolKeyedObjectPool_oe,,
commons-pool2_26,"@Test
    public void testErodingPoolObjectPool_oe() throws Exception {
        assertThrows(IllegalArgumentException.class, () -> PoolUtils.erodingPool((ObjectPool<Object>) null),
                ""PoolUtils.erodingPool(ObjectPool) must not allow a null pool."");

        assertThrows(IllegalArgumentException.class, () -> PoolUtils.erodingPool((ObjectPool<Object>) null, 1f),
                ""PoolUtils.erodingPool(ObjectPool, float) must not allow a null pool."");

        final List<String> calledMethods = new ArrayList<>();
        final InvocationHandler handler = new MethodCallLogger(calledMethods) {
            @Override
            public Object invoke(final Object proxy, final Method method, final Object[] args) throws Throwable {
                Object o = super.invoke(proxy, method, args);
                if (o instanceof Integer) {
                    o = Integer.valueOf(1);
                }
                return o;
            }
        };

        assertThrows(IllegalArgumentException.class, () -> PoolUtils.erodingPool(createProxy(ObjectPool.class, handler), -1f),
                ""PoolUtils.erodingPool(ObjectPool, float) must not allow a non-positive factor."");

        final float factor = 0.01f; // about ~9 seconds until first discard
        final List<String> expectedMethods = new ArrayList<>();
        try (@SuppressWarnings(""unchecked"")
        final ObjectPool<Object> pool = PoolUtils.erodingPool(createProxy(ObjectPool.class, handler), factor)) {

            assertEquals(expectedMethods, calledMethods);

            pool.addObject();
            expectedMethods.add(""addObject"");

            Object o = pool.borrowObject();
            expectedMethods.add(""borrowObject"");

            assertEquals(expectedMethods, calledMethods);

            pool.returnObject(o);
            expectedMethods.add(""returnObject"");
            assertEquals(expectedMethods, calledMethods);

            assertEquals(1, pool.getNumActive());
            expectedMethods.add(""getNumActive"");
            assertEquals(1, pool.getNumIdle());
            expectedMethods.add(""getNumIdle"");

            for (int i = 0; i < 5; i++) {
                o = pool.borrowObject();
                expectedMethods.add(""borrowObject"");

                Thread.sleep(50);

                pool.returnObject(o);
                expectedMethods.add(""returnObject"");

                assertEquals(expectedMethods, calledMethods);

                expectedMethods.clear();
                calledMethods.clear();
            }

            Thread.sleep(10000); // 10 seconds

            o = pool.borrowObject();
            expectedMethods.add(""borrowObject"");
            pool.returnObject(o);
            expectedMethods.add(""getNumIdle"");
            expectedMethods.add(""invalidateObject"");
            pool.clear();
        }
        expectedMethods.add(""clear"");
        expectedMethods.add(""close"");
        assertEquals(expectedMethods, calledMethods);
    }",TestPoolUtils::testErodingPoolObjectPool_oe,,
commons-pool2_31,"@Test
    public void testSynchronizedPoolableFactoryKeyedPoolableObjectFactory_oe() throws Exception {
        assertThrows(IllegalArgumentException.class, () -> PoolUtils.synchronizedKeyedPooledFactory((KeyedPooledObjectFactory<Object, Object>) null),
                ""PoolUtils.synchronizedPoolableFactory(KeyedPoolableObjectFactory) must not allow a null factory."");

        final List<String> calledMethods = new ArrayList<>();
        @SuppressWarnings(""unchecked"")
        final KeyedPooledObjectFactory<Object, Object> kpof = createProxy(KeyedPooledObjectFactory.class, calledMethods);

        final KeyedPooledObjectFactory<Object, Object> skpof = PoolUtils.synchronizedKeyedPooledFactory(kpof);
        final List<String> expectedMethods = invokeEveryMethod(skpof);
        assertEquals(expectedMethods, calledMethods);

    }",TestPoolUtils::testSynchronizedPoolableFactoryKeyedPoolableObjectFactory_oe,,
commons-pool2_32,"@Test
    public void testSynchronizedPoolableFactoryPoolableObjectFactory_oe() throws Exception {
        assertThrows(IllegalArgumentException.class, () -> PoolUtils.synchronizedPooledFactory((PooledObjectFactory<Object>) null),
                ""PoolUtils.synchronizedPoolableFactory(PoolableObjectFactory) must not allow a null factory."");

        final List<String> calledMethods = new ArrayList<>();
        @SuppressWarnings(""unchecked"")
        final PooledObjectFactory<Object> pof = createProxy(PooledObjectFactory.class, calledMethods);

        final PooledObjectFactory<Object> spof = PoolUtils.synchronizedPooledFactory(pof);
        final List<String> expectedMethods = invokeEveryMethod(spof);
        assertEquals(expectedMethods, calledMethods);

    }",TestPoolUtils::testSynchronizedPoolableFactoryPoolableObjectFactory_oe,,
commons-pool2_33,"@Test
    public void testSynchronizedPoolKeyedObjectPool_oe() throws Exception {
        assertThrows(IllegalArgumentException.class, () -> PoolUtils.synchronizedPool((KeyedObjectPool<Object, Object>) null),
                ""PoolUtils.synchronizedPool(KeyedObjectPool) must not allow a null pool."");

        final List<String> calledMethods = new ArrayList<>();
        try (@SuppressWarnings(""unchecked"")
        final KeyedObjectPool<Object, Object> kop = createProxy(KeyedObjectPool.class, calledMethods);
                final KeyedObjectPool<Object, Object> skop = PoolUtils.synchronizedPool(kop)) {
            final List<String> expectedMethods = invokeEveryMethod(skop);
            assertEquals(expectedMethods, calledMethods);
        }

    }",TestPoolUtils::testSynchronizedPoolKeyedObjectPool_oe,,
commons-pool2_34,"@Test
    public void testSynchronizedPoolObjectPool_oe() throws Exception {
        assertThrows(IllegalArgumentException.class, () -> PoolUtils.synchronizedPool((ObjectPool<Object>) null),
                ""PoolUtils.synchronizedPool(ObjectPool) must not allow a null pool."");

        final List<String> calledMethods = new ArrayList<>();
        try (@SuppressWarnings(""unchecked"")
        final ObjectPool<Object> op = createProxy(ObjectPool.class, calledMethods); final ObjectPool<Object> sop = PoolUtils.synchronizedPool(op)) {
            final List<String> expectedMethods = invokeEveryMethod(sop);
            assertEquals(expectedMethods, calledMethods);

        }
    }",TestPoolUtils::testSynchronizedPoolObjectPool_oe,,
commons-pool2_49,"@Test
    public void testUnsupportedOperations_oe() throws Exception {
        if (!getClass().equals(TestBaseObjectPool.class)) {
            return; // skip redundant tests
        }
        try (final ObjectPool<Object> pool = new TestObjectPool()) {

            assertTrue( pool.getNumIdle() < 0,""Negative expected."");
            assertTrue( pool.getNumActive() < 0,""Negative expected."");

            assertThrows(UnsupportedOperationException.class, pool::clear);
            assertThrows(UnsupportedOperationException.class, pool::addObject);
        }
    }",TestBaseObjectPool::testUnsupportedOperations_oe,,
