id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,dataset_type
commons-pool2_17,commons-pool2,TestPoolUtils,testCheckMinIdleKeyedObjectPool_oe,src/test/java/org/apache/commons/pool2/TestPoolUtils.java,,,,mixed
commons-pool2_20,commons-pool2,TestPoolUtils,testCheckMinIdleObjectPool_oe,src/test/java/org/apache/commons/pool2/TestPoolUtils.java,,,,mixed
commons-pool2_23,commons-pool2,TestPoolUtils,testErodingPerKeyKeyedObjectPool_oe,src/test/java/org/apache/commons/pool2/TestPoolUtils.java,,,,mixed
commons-pool2_24,commons-pool2,TestPoolUtils,testErodingPoolKeyedObjectPool_oe,src/test/java/org/apache/commons/pool2/TestPoolUtils.java,,,,mixed
commons-pool2_26,commons-pool2,TestPoolUtils,testErodingPoolObjectPool_oe,src/test/java/org/apache/commons/pool2/TestPoolUtils.java,,,,mixed
commons-pool2_31,commons-pool2,TestPoolUtils,testSynchronizedPoolableFactoryKeyedPoolableObjectFactory_oe,src/test/java/org/apache/commons/pool2/TestPoolUtils.java,,,,mixed
commons-pool2_32,commons-pool2,TestPoolUtils,testSynchronizedPoolableFactoryPoolableObjectFactory_oe,src/test/java/org/apache/commons/pool2/TestPoolUtils.java,,,,mixed
commons-pool2_33,commons-pool2,TestPoolUtils,testSynchronizedPoolKeyedObjectPool_oe,src/test/java/org/apache/commons/pool2/TestPoolUtils.java,,,,mixed
commons-pool2_34,commons-pool2,TestPoolUtils,testSynchronizedPoolObjectPool_oe,src/test/java/org/apache/commons/pool2/TestPoolUtils.java,,,,mixed
commons-pool2_49,commons-pool2,TestBaseObjectPool,testUnsupportedOperations_oe,src/test/java/org/apache/commons/pool2/TestBaseObjectPool.java,,,,mixed
commons-pool2_62,commons-pool2,TestLinkedBlockingDeque,testAdd_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_63,commons-pool2,TestLinkedBlockingDeque,testAddFirst_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_64,commons-pool2,TestLinkedBlockingDeque,testAddLast_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_66,commons-pool2,TestLinkedBlockingDeque,testConstructors_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_68,commons-pool2,TestLinkedBlockingDeque,testDescendingIterator_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_70,commons-pool2,TestLinkedBlockingDeque,testElement_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_71,commons-pool2,TestLinkedBlockingDeque,testGetFirst_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_72,commons-pool2,TestLinkedBlockingDeque,testGetLast_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_73,commons-pool2,TestLinkedBlockingDeque,testIterator_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_74,commons-pool2,TestLinkedBlockingDeque,testOffer_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_75,commons-pool2,TestLinkedBlockingDeque,testOfferFirst_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_76,commons-pool2,TestLinkedBlockingDeque,testOfferFirstWithTimeout_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_77,commons-pool2,TestLinkedBlockingDeque,testOfferLast_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_78,commons-pool2,TestLinkedBlockingDeque,testOfferLastWithTimeout_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_79,commons-pool2,TestLinkedBlockingDeque,testOfferWithTimeout_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_88,commons-pool2,TestLinkedBlockingDeque,testPop_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_89,commons-pool2,TestLinkedBlockingDeque,testPush_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_91,commons-pool2,TestLinkedBlockingDeque,testPutFirst_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_92,commons-pool2,TestLinkedBlockingDeque,testPutLast_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_93,commons-pool2,TestLinkedBlockingDeque,testRemove_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_94,commons-pool2,TestLinkedBlockingDeque,testRemoveFirst_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_95,commons-pool2,TestLinkedBlockingDeque,testRemoveLast_oe,src/test/java/org/apache/commons/pool2/impl/TestLinkedBlockingDeque.java,,,,mixed
commons-pool2_146,commons-pool2,TestGenericObjectPool,testMultipleReturn_oe,src/test/java/org/apache/commons/pool2/impl/TestGenericObjectPool.java,,,,mixed
commons-pool2_147,commons-pool2,TestGenericObjectPool,testMultipleReturnOfSameObject_oe,src/test/java/org/apache/commons/pool2/impl/TestGenericObjectPool.java,,,,mixed
commons-pool2_156,commons-pool2,TestGenericObjectPool,testSwallowedExceptionListener_oe,src/test/java/org/apache/commons/pool2/impl/TestGenericObjectPool.java,,,,mixed
commons-pool2_276,commons-pool2,TestGenericKeyedObjectPool,testMultipleReturn_oe,src/test/java/org/apache/commons/pool2/impl/TestGenericKeyedObjectPool.java,,,,mixed
