id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type
async_21_3,async-http-client,AsyncHttpSingleTest,,extras/rxjava/src/test/java/org/asynchttpclient/extras/rxjava/single/AsyncHttpSingleTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/async-http-client/client/src/main/java/org/asynchttpclient/AsyncCompletionHandler.java,org.asynchttpclient.AsyncCompletionHandler,org.asynchttpclient,ASSERTION_ONLY
async_21_4,async-http-client,AsyncHttpSingleTest,,extras/rxjava/src/test/java/org/asynchttpclient/extras/rxjava/single/AsyncHttpSingleTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/async-http-client/client/src/main/java/org/asynchttpclient/Dsl.java,org.asynchttpclient.Dsl,org.asynchttpclient,ASSERTION_ONLY
async_21_5,async-http-client,AsyncHttpSingleTest,,extras/rxjava/src/test/java/org/asynchttpclient/extras/rxjava/single/AsyncHttpSingleTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/async-http-client/client/src/main/java/org/asynchttpclient/Dsl.java,org.asynchttpclient.Dsl,org.asynchttpclient,ASSERTION_ONLY
async_23_1,async-http-client,AsyncHttpSingleTest,,extras/rxjava/src/test/java/org/asynchttpclient/extras/rxjava/single/AsyncHttpSingleTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/async-http-client/client/src/main/java/org/asynchttpclient/Dsl.java,org.asynchttpclient.Dsl,org.asynchttpclient,ASSERTION_ONLY
async_27_1,async-http-client,DefaultRxHttpClientTest,,extras/rxjava2/src/test/java/org/asynchttpclient/extras/rxjava2/DefaultRxHttpClientTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/async-http-client/client/src/main/java/org/asynchttpclient/Param.java,org.asynchttpclient.Param,org.asynchttpclient,ASSERTION_ONLY
async_28_1,async-http-client,DefaultRxHttpClientTest,,extras/rxjava2/src/test/java/org/asynchttpclient/extras/rxjava2/DefaultRxHttpClientTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/async-http-client/client/src/main/java/org/asynchttpclient/Param.java,org.asynchttpclient.Param,org.asynchttpclient,ASSERTION_ONLY
async_29_1,async-http-client,DefaultRxHttpClientTest,,extras/rxjava2/src/test/java/org/asynchttpclient/extras/rxjava2/DefaultRxHttpClientTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/async-http-client/client/src/main/java/org/asynchttpclient/AsyncCompletionHandler.java,org.asynchttpclient.AsyncCompletionHandler,org.asynchttpclient,ASSERTION_ONLY
async_30_1,async-http-client,AbstractMaybeProgressAsyncHandlerBridgeTest,,extras/rxjava2/src/test/java/org/asynchttpclient/extras/rxjava2/maybe/AbstractMaybeProgressAsyncHandlerBridgeTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/async-http-client/client/src/main/java/org/asynchttpclient/netty/request/NettyRequestSender.java,org.asynchttpclient.netty.request.NettyRequestSender,org.asynchttpclient.netty.request,ASSERTION_ONLY
async_30_2,async-http-client,AbstractMaybeProgressAsyncHandlerBridgeTest,,extras/rxjava2/src/test/java/org/asynchttpclient/extras/rxjava2/maybe/AbstractMaybeProgressAsyncHandlerBridgeTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/async-http-client/client/src/main/java/org/asynchttpclient/netty/request/NettyRequestSender.java,org.asynchttpclient.netty.request.NettyRequestSender,org.asynchttpclient.netty.request,ASSERTION_ONLY
async_31_1,async-http-client,AbstractMaybeAsyncHandlerBridgeTest,,extras/rxjava2/src/test/java/org/asynchttpclient/extras/rxjava2/maybe/AbstractMaybeAsyncHandlerBridgeTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/async-http-client/client/src/main/java/org/asynchttpclient/Param.java,org.asynchttpclient.Param,org.asynchttpclient,ASSERTION_ONLY
