id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
joda_710_1,"    public void testProvider_badClassName_1_oe() {
        try {
            System.setProperty(""org.joda.time.DateTimeZone.Provider"", ""xxx"");
            DateTimeZone.setProvider(null);
            
        } catch (RuntimeException ex) {
            assertEquals(ZoneInfoProvider.class,DateTimeZone.getProvider().getClass());
    }
    }",TestDateTimeZone::testProvider_badClassName_1_oe,org.joda.time.DateTimeZone,getProvider(),"/**
     * Gets the zone provider factory.
     * <p>
     * The zone provider is a pluggable instance factory that supplies the
     * actual instances of DateTimeZone.
     * 
     * @return the provider
     */","public static Provider getProvider() {
        Provider provider = cProvider.get();
        if (provider == null) {
            provider = getDefaultProvider();
            if (!cProvider.compareAndSet(null, provider)) {
                provider = cProvider.get();
            }
        }
        return provider;
    }"
joda_714_1,"    public void testNameProvider_badClassName_1_oe() {
        try {
            System.setProperty(""org.joda.time.DateTimeZone.NameProvider"", ""xxx"");
            DateTimeZone.setProvider(null);
            
        } catch (RuntimeException ex) {
            assertEquals(DefaultNameProvider.class,DateTimeZone.getNameProvider().getClass());
    }
    }",TestDateTimeZone::testNameProvider_badClassName_1_oe,org.joda.time.DateTimeZone,getNameProvider(),"/**
     * Gets the name provider factory.
     * <p>
     * The name provider is a pluggable instance factory that supplies the
     * names of each DateTimeZone.
     * 
     * @return the provider
     */","public static NameProvider getNameProvider() {
        NameProvider nameProvider = cNameProvider.get();
        if (nameProvider == null) {
            nameProvider = getDefaultNameProvider();
            if (!cNameProvider.compareAndSet(null, nameProvider)) {
                nameProvider = cNameProvider.get();
            }
        }
        return nameProvider;
    }"
joda_985_6,"    public void testConstructor_int_int_int_6_oe() throws Throwable {
        LocalDate test = new LocalDate(1970, 6, 9);
        try {
            new LocalDate(Integer.MIN_VALUE, 6, 9);
        } catch (IllegalArgumentException ex) {
            assertEquals(""Value -2147483648 for year must be in the range [-292275055,292278994]"",ex.getMessage());
    }
    }",TestLocalDate_Constructors::testConstructor_int_int_int_6_oe,org.joda.time.IllegalFieldValueException,getMessage(),,"@Override
    public String getMessage() {
        return iMessage;
    }"
joda_985_8,"    public void testConstructor_int_int_int_8_oe() throws Throwable {
        LocalDate test = new LocalDate(1970, 6, 9);
        try {
            new LocalDate(Integer.MIN_VALUE, 6, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(Integer.MAX_VALUE, 6, 9);
        } catch (IllegalArgumentException ex) {
            assertEquals(""Value 2147483647 for year must be in the range [-292275055,292278994]"",ex.getMessage());
    }
    }",TestLocalDate_Constructors::testConstructor_int_int_int_8_oe,org.joda.time.IllegalFieldValueException,getMessage(),,"@Override
    public String getMessage() {
        return iMessage;
    }"
joda_985_10,"    public void testConstructor_int_int_int_10_oe() throws Throwable {
        LocalDate test = new LocalDate(1970, 6, 9);
        try {
            new LocalDate(Integer.MIN_VALUE, 6, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(Integer.MAX_VALUE, 6, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(1970, 0, 9);
        } catch (IllegalArgumentException ex) {
            assertEquals(""Value 0 for monthOfYear must be in the range [1,12]"",ex.getMessage());
    }
    }",TestLocalDate_Constructors::testConstructor_int_int_int_10_oe,org.joda.time.IllegalFieldValueException,getMessage(),,"@Override
    public String getMessage() {
        return iMessage;
    }"
joda_985_12,"    public void testConstructor_int_int_int_12_oe() throws Throwable {
        LocalDate test = new LocalDate(1970, 6, 9);
        try {
            new LocalDate(Integer.MIN_VALUE, 6, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(Integer.MAX_VALUE, 6, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(1970, 0, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(1970, 13, 9);
        } catch (IllegalArgumentException ex) {
            assertEquals(""Value 13 for monthOfYear must be in the range [1,12]"",ex.getMessage());
    }
    }",TestLocalDate_Constructors::testConstructor_int_int_int_12_oe,org.joda.time.IllegalFieldValueException,getMessage(),,"@Override
    public String getMessage() {
        return iMessage;
    }"
joda_985_14,"    public void testConstructor_int_int_int_14_oe() throws Throwable {
        LocalDate test = new LocalDate(1970, 6, 9);
        try {
            new LocalDate(Integer.MIN_VALUE, 6, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(Integer.MAX_VALUE, 6, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(1970, 0, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(1970, 13, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(1970, 6, 0);
        } catch (IllegalArgumentException ex) {
            assertEquals(""Value 0 for dayOfMonth must be in the range [1,30]: year: 1970 month: 6"",ex.getMessage());
    }
    }",TestLocalDate_Constructors::testConstructor_int_int_int_14_oe,org.joda.time.IllegalFieldValueException,getMessage(),,"@Override
    public String getMessage() {
        return iMessage;
    }"
joda_985_16,"    public void testConstructor_int_int_int_16_oe() throws Throwable {
        LocalDate test = new LocalDate(1970, 6, 9);
        try {
            new LocalDate(Integer.MIN_VALUE, 6, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(Integer.MAX_VALUE, 6, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(1970, 0, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(1970, 13, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(1970, 6, 0);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(1970, 6, 31);
        } catch (IllegalArgumentException ex) {
            assertEquals(""Value 31 for dayOfMonth must be in the range [1,30]: year: 1970 month: 6"",ex.getMessage());
    }
    }",TestLocalDate_Constructors::testConstructor_int_int_int_16_oe,org.joda.time.IllegalFieldValueException,getMessage(),,"@Override
    public String getMessage() {
        return iMessage;
    }"
joda_985_18,"    public void testConstructor_int_int_int_18_oe() throws Throwable {
        LocalDate test = new LocalDate(1970, 6, 9);
        try {
            new LocalDate(Integer.MIN_VALUE, 6, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(Integer.MAX_VALUE, 6, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(1970, 0, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(1970, 13, 9);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(1970, 6, 0);
        } catch (IllegalArgumentException ex) {
        }
        try {
            new LocalDate(1970, 6, 31);
        } catch (IllegalArgumentException ex) {
        }
        new LocalDate(1970, 7, 31);
        try {
            new LocalDate(1970, 7, 32);
        } catch (IllegalArgumentException ex) {
            assertEquals(""Value 32 for dayOfMonth must be in the range [1,31]: year: 1970 month: 7"",ex.getMessage());
    }
    }",TestLocalDate_Constructors::testConstructor_int_int_int_18_oe,org.joda.time.IllegalFieldValueException,getMessage(),,"@Override
    public String getMessage() {
        return iMessage;
    }"
joda_1739_2,"    public void testVerifyValueBounds_2_oe() {
        try {
            FieldUtils.verifyValueBounds(ISOChronology.getInstance().monthOfYear(), -5, 1, 31);
            fail();
        } catch (IllegalFieldValueException e) {
            assertEquals(DateTimeFieldType.monthOfYear(),e.getDateTimeFieldType());
    }
    }",TestIllegalFieldValueException::testVerifyValueBounds_2_oe,org.joda.time.IllegalFieldValueException,getDateTimeFieldType(),"/**
     * Returns the DateTimeFieldType whose value was invalid, or null if not applicable.
     * 
     * @return the datetime field type
     */","public DateTimeFieldType getDateTimeFieldType() {
        return iDateTimeFieldType;
    }"
