id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type
json_50_1,JSON-java,JSONPointerTest,,src/test/java/org/json/junit/JSONPointerTest.java,,,,FAIL_ONLY
json_84_1,JSON-java,XMLTest,,src/test/java/org/json/junit/XMLTest.java,,,,MUST_NOT_THROW
json_168_3,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,MUST_NOT_THROW
json_168_6,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,MUST_NOT_THROW
json_168_9,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,MUST_NOT_THROW
json_168_12,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,MUST_NOT_THROW
json_182_1,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_183_1,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_184_1,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_185_1,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_186_1,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_187_1,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_188_1,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_189_1,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_190_1,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_191_1,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_192_1,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_193_1,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_194_1,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_198_2,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_199_2,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
json_249_2,JSON-java,JSONArrayTest,,src/test/java/org/json/junit/JSONArrayTest.java,,,,FAIL_ONLY
json_276_3,JSON-java,JSONStringTest,,src/test/java/org/json/junit/JSONStringTest.java,,,,MUST_NOT_THROW
json_276_6,JSON-java,JSONStringTest,,src/test/java/org/json/junit/JSONStringTest.java,,,,MUST_NOT_THROW
json_200_2,JSON-java,JSONObjectTest,,src/test/java/org/json/junit/JSONObjectTest.java,,,,FAIL_ONLY
async_39_1,async-http-client,AsyncHttpClientRegistryTest,,extras/registry/src/test/java/org/asynchttpclient/extras/registry/AsyncHttpClientRegistryTest.java,,,,FAIL_ONLY
async_40_1,async-http-client,AsyncHttpClientRegistryTest,,extras/registry/src/test/java/org/asynchttpclient/extras/registry/AsyncHttpClientRegistryTest.java,,,,FAIL_ONLY
async_117_4,async-http-client,PerRequestTimeoutTest,,client/src/test/java/org/asynchttpclient/PerRequestTimeoutTest.java,,,,MUST_NOT_THROW
async_118_4,async-http-client,PerRequestTimeoutTest,,client/src/test/java/org/asynchttpclient/PerRequestTimeoutTest.java,,,,MUST_NOT_THROW
async_120_4,async-http-client,PerRequestTimeoutTest,,client/src/test/java/org/asynchttpclient/PerRequestTimeoutTest.java,,,,MUST_NOT_THROW
async_121_4,async-http-client,PerRequestTimeoutTest,,client/src/test/java/org/asynchttpclient/PerRequestTimeoutTest.java,,,,MUST_NOT_THROW
async_139_1,async-http-client,IdleStateHandlerTest,,client/src/test/java/org/asynchttpclient/IdleStateHandlerTest.java,,,,MUST_NOT_THROW
async_238_1,async-http-client,NtlmTest,,client/src/test/java/org/asynchttpclient/ntlm/NtlmTest.java,,,,FAIL_ONLY
async_239_1,async-http-client,NtlmTest,,client/src/test/java/org/asynchttpclient/ntlm/NtlmTest.java,,,,FAIL_ONLY
async_240_1,async-http-client,NtlmTest,,client/src/test/java/org/asynchttpclient/ntlm/NtlmTest.java,,,,FAIL_ONLY
async_241_1,async-http-client,NtlmTest,,client/src/test/java/org/asynchttpclient/ntlm/NtlmTest.java,,,,FAIL_ONLY
async_315_1,async-http-client,NettyResponseFutureTest,,client/src/test/java/org/asynchttpclient/netty/NettyResponseFutureTest.java,,,,FAIL_ONLY
async_317_1,async-http-client,NettyResponseFutureTest,,client/src/test/java/org/asynchttpclient/netty/NettyResponseFutureTest.java,,,,FAIL_ONLY
async_318_1,async-http-client,NettyResponseFutureTest,,client/src/test/java/org/asynchttpclient/netty/NettyResponseFutureTest.java,,,,FAIL_ONLY
async_158_1,async-http-client,MultipleHeaderTest,,client/src/test/java/org/asynchttpclient/MultipleHeaderTest.java,,,,FAIL_ONLY
async_236_3,async-http-client,Head302Test,,client/src/test/java/org/asynchttpclient/Head302Test.java,,,,FAIL_ONLY
async_159_1,async-http-client,MultipleHeaderTest,,client/src/test/java/org/asynchttpclient/MultipleHeaderTest.java,,,,ASSERTION_ONLY
async_319_3,async-http-client,EventPipelineTest,,client/src/test/java/org/asynchttpclient/netty/EventPipelineTest.java,,,,ASSERTION_ONLY
async_320_1,async-http-client,NettyRequestThrottleTimeoutTest,,client/src/test/java/org/asynchttpclient/netty/NettyRequestThrottleTimeoutTest.java,,,,MUST_NOT_THROW
async_349_1,async-http-client,TextMessageTest,,client/src/test/java/org/asynchttpclient/ws/TextMessageTest.java,,,,MUST_NOT_THROW
async_399_2,async-http-client,ConnectionPoolTest,,client/src/test/java/org/asynchttpclient/channel/ConnectionPoolTest.java,,,,ASSERTION_ONLY
bcel_73_12,bcel,GeneratingAnnotatedClassesTestCase,,src/test/java/org/apache/bcel/generic/GeneratingAnnotatedClassesTestCase.java,,,,FAIL_ONLY
bean_69_10,commons-beanutils,MethodUtilsTestCase,,src/test/java/org/apache/commons/beanutils/MethodUtilsTestCase.java,,,,MUST_NOT_THROW
bean_70_10,commons-beanutils,MethodUtilsTestCase,,src/test/java/org/apache/commons/beanutils/MethodUtilsTestCase.java,,,,MUST_NOT_THROW
bean_71_25,commons-beanutils,MethodUtilsTestCase,,src/test/java/org/apache/commons/beanutils/MethodUtilsTestCase.java,,,,MUST_NOT_THROW
bean_72_7,commons-beanutils,MethodUtilsTestCase,,src/test/java/org/apache/commons/beanutils/MethodUtilsTestCase.java,,,,MUST_NOT_THROW
bean_72_9,commons-beanutils,MethodUtilsTestCase,,src/test/java/org/apache/commons/beanutils/MethodUtilsTestCase.java,,,,MUST_NOT_THROW
bean_72_11,commons-beanutils,MethodUtilsTestCase,,src/test/java/org/apache/commons/beanutils/MethodUtilsTestCase.java,,,,MUST_NOT_THROW
