id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,dataset_type
JSON-java_6,JSON-java,CookieTest,malFormedNameValueException_oe,src/test/java/org/json/junit/CookieTest.java,,,,mixed
JSON-java_8,JSON-java,CookieTest,emptyStringCookieException_oe,src/test/java/org/json/junit/CookieTest.java,,,,mixed
JSON-java_9,JSON-java,CookieTest,emptyNameCookieException_oe,src/test/java/org/json/junit/CookieTest.java,,,,mixed
JSON-java_13,JSON-java,JSONMLTest,emptyXMLException_oe,src/test/java/org/json/junit/JSONMLTest.java,,,,mixed
JSON-java_15,JSON-java,JSONMLTest,nonXMLException_oe,src/test/java/org/json/junit/JSONMLTest.java,,,,mixed
JSON-java_18,JSON-java,JSONMLTest,invalidSlashInTagException_oe,src/test/java/org/json/junit/JSONMLTest.java,,,,mixed
JSON-java_19,JSON-java,JSONMLTest,invalidBangInTagException_oe,src/test/java/org/json/junit/JSONMLTest.java,,,,mixed
JSON-java_20,JSON-java,JSONMLTest,invalidBangNoCloseInTagException_oe,src/test/java/org/json/junit/JSONMLTest.java,,,,mixed
JSON-java_21,JSON-java,JSONMLTest,noCloseStartTagException_oe,src/test/java/org/json/junit/JSONMLTest.java,,,,mixed
JSON-java_23,JSON-java,JSONMLTest,noCloseEndBraceException_oe,src/test/java/org/json/junit/JSONMLTest.java,,,,mixed
JSON-java_24,JSON-java,JSONMLTest,invalidCDATABangInTagException_oe,src/test/java/org/json/junit/JSONMLTest.java,,,,mixed
JSON-java_61,JSON-java,XMLTest,shouldHandleInvalidSlashInTag_oe,src/test/java/org/json/junit/XMLTest.java,,,,mixed
JSON-java_62,JSON-java,XMLTest,shouldHandleInvalidBangInTag_oe,src/test/java/org/json/junit/XMLTest.java,,,,mixed
JSON-java_63,JSON-java,XMLTest,shouldHandleInvalidBangNoCloseInTag_oe,src/test/java/org/json/junit/XMLTest.java,,,,mixed
JSON-java_64,JSON-java,XMLTest,shouldHandleNoCloseStartTag_oe,src/test/java/org/json/junit/XMLTest.java,,,,mixed
JSON-java_65,JSON-java,XMLTest,shouldHandleInvalidCDATABangInTag_oe,src/test/java/org/json/junit/XMLTest.java,,,,mixed
JSON-java_86,JSON-java,XMLTest,testXSITypeMapNotModifiable_oe,src/test/java/org/json/junit/XMLTest.java,,,,mixed
JSON-java_90,JSON-java,XMLConfigurationTest,shouldHandleInvalidSlashInTag_oe,src/test/java/org/json/junit/XMLConfigurationTest.java,,,,mixed
JSON-java_91,JSON-java,XMLConfigurationTest,shouldHandleInvalidBangInTag_oe,src/test/java/org/json/junit/XMLConfigurationTest.java,,,,mixed
JSON-java_92,JSON-java,XMLConfigurationTest,shouldHandleInvalidBangNoCloseInTag_oe,src/test/java/org/json/junit/XMLConfigurationTest.java,,,,mixed
JSON-java_93,JSON-java,XMLConfigurationTest,shouldHandleNoCloseStartTag_oe,src/test/java/org/json/junit/XMLConfigurationTest.java,,,,mixed
JSON-java_94,JSON-java,XMLConfigurationTest,shouldHandleInvalidCDATABangInTag_oe,src/test/java/org/json/junit/XMLConfigurationTest.java,,,,mixed
JSON-java_167,JSON-java,JSONObjectTest,testJSONWriterException_oe,src/test/java/org/json/junit/JSONObjectTest.java,,,,mixed
JSON-java_170,JSON-java,JSONObjectTest,jsonObjectNullOperations_oe,src/test/java/org/json/junit/JSONObjectTest.java,,,,mixed
JSON-java_201,JSON-java,JSONTokenerTest,verifyBackFailureZeroIndex_oe,src/test/java/org/json/junit/JSONTokenerTest.java,,,,mixed
JSON-java_202,JSON-java,JSONTokenerTest,verifyBackFailureDoubleBack_oe,src/test/java/org/json/junit/JSONTokenerTest.java,,,,mixed
JSON-java_203,JSON-java,JSONTokenerTest,testSkipToFailureWithBufferedReader_oe,src/test/java/org/json/junit/JSONTokenerTest.java,,,,mixed
JSON-java_250,JSON-java,CookieListTest,malFormedCookieListException_oe,src/test/java/org/json/junit/CookieListTest.java,,,,mixed
JSON-java_258,JSON-java,CDLTest,unbalancedQuoteInName_oe,src/test/java/org/json/junit/CDLTest.java,,,,mixed
JSON-java_259,JSON-java,CDLTest,unbalancedQuoteInValue_oe,src/test/java/org/json/junit/CDLTest.java,,,,mixed
JSON-java_261,JSON-java,CDLTest,unbalancedEscapedQuote_oe,src/test/java/org/json/junit/CDLTest.java,,,,mixed
JSON-java_274,JSON-java,JSONStringTest,testJSONNullStringValue_oe,src/test/java/org/json/junit/JSONStringTest.java,,,,mixed
JSON-java_275,JSON-java,JSONStringTest,testJSONStringExceptionValue_oe,src/test/java/org/json/junit/JSONStringTest.java,,,,mixed
JSON-java_284,JSON-java,JSONStringerTest,exceedNestDepthException_oe,src/test/java/org/json/junit/JSONStringerTest.java,,,,mixed
