id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
imag_1_1,"    @Test
    public void testCreateExceptionWithMessage_1_oe() {
        final ImageReadException exception = new ImageReadException(""imaging"");
        assertEquals(""imaging"", exception.getMessage());
    }",TestImageReadException::testCreateExceptionWithMessage_1_oe,,,,
imag_1_2,"    @Test
    public void testCreateExceptionWithMessage_2_oe() {
        final ImageReadException exception = new ImageReadException(""imaging"");
        assertNull(exception.getCause());
    }",TestImageReadException::testCreateExceptionWithMessage_2_oe,,,,
imag_2_1,"    @Test
    public void testCreateExceptionWithMessageAndCause_1_oe() {
        final ImageReadException exception = new ImageReadException(""imaging"", new Exception(""cause""));
        assertEquals(""imaging"", exception.getMessage());
    }",TestImageReadException::testCreateExceptionWithMessageAndCause_1_oe,,,,
imag_2_2,"    @Test
    public void testCreateExceptionWithMessageAndCause_2_oe() {
        final ImageReadException exception = new ImageReadException(""imaging"", new Exception(""cause""));
        assertNotNull(exception.getCause());
    }",TestImageReadException::testCreateExceptionWithMessageAndCause_2_oe,,,,
imag_3_1,"    @Test
    public void testColorType_1_oe() {
        assertEquals(""RGB"", ColorType.RGB.toString());
    }",TestImageInfo::testColorType_1_oe,,,,
imag_3_2,"    @Test
    public void testColorType_2_oe() {
        assertEquals(ColorType.RGB, ColorType.valueOf(""RGB""));
    }",TestImageInfo::testColorType_2_oe,org.apache.commons.imaging.common.RationalNumber,valueOf(double value),"/**
     * Calculate rational number using successive approximations.
     *
     * @param value rational number double value
     * @return the RationalNumber representation of the double value
     */","public static RationalNumber valueOf(double value) {
        if (value >= Integer.MAX_VALUE) {
            return new RationalNumber(Integer.MAX_VALUE, 1);
        }
        if (value <= -Integer.MAX_VALUE) {
            return new RationalNumber(-Integer.MAX_VALUE, 1);
        }

        boolean negative = false;
        if (value < 0) {
            negative = true;
            value = Math.abs(value);
        }

        RationalNumber l;
        RationalNumber h;

        if (value == 0) {
            return new RationalNumber(0, 1);
        }
        if (value >= 1) {
            final int approx = (int) value;
            if (approx < value) {
                l = new RationalNumber(approx, 1);
                h = new RationalNumber(approx + 1, 1);
            } else {
                l = new RationalNumber(approx - 1, 1);
                h = new RationalNumber(approx, 1);
            }
        } else {
            final int approx = (int) (1.0 / value);
            if ((1.0 / approx) < value) {
                l = new RationalNumber(1, approx);
                h = new RationalNumber(1, approx - 1);
            } else {
                l = new RationalNumber(1, approx + 1);
                h = new RationalNumber(1, approx);
            }
        }
        Option low = Option.factory(l, value);
        Option high = Option.factory(h, value);

        Option bestOption = (low.error < high.error) ? low : high;

        final int maxIterations = 100; // value is quite high, actually.
                                       // shouldn't matter.
        for (int count = 0; bestOption.error > TOLERANCE
                && count < maxIterations; count++) {
            final RationalNumber mediant = RationalNumber.factoryMethod(
                    (long) low.rationalNumber.numerator
                            + (long) high.rationalNumber.numerator,
                    (long) low.rationalNumber.divisor
                            + (long) high.rationalNumber.divisor);
            final Option mediantOption = Option.factory(mediant, value);

            if (value < mediant.doubleValue()) {
                if (high.error <= mediantOption.error) {
                    break;
                }

                high = mediantOption;
            } else {
                if (low.error <= mediantOption.error) {
                    break;
                }

                low = mediantOption;
            }

            if (mediantOption.error < bestOption.error) {
                bestOption = mediantOption;
            }
        }

        return negative ? bestOption.rationalNumber.negate()
                : bestOption.rationalNumber;
    }"
imag_4_1,"    @Test
    public void testCompressionAlgorithm_1_oe() {
        assertEquals(""LZW"", CompressionAlgorithm.LZW.toString());
    }",TestImageInfo::testCompressionAlgorithm_1_oe,,,,
imag_4_2,"    @Test
    public void testCompressionAlgorithm_2_oe() {
        assertEquals(CompressionAlgorithm.LZW, CompressionAlgorithm.valueOf(""LZW""));
    }",TestImageInfo::testCompressionAlgorithm_2_oe,org.apache.commons.imaging.common.RationalNumber,valueOf(double value),"/**
     * Calculate rational number using successive approximations.
     *
     * @param value rational number double value
     * @return the RationalNumber representation of the double value
     */","public static RationalNumber valueOf(double value) {
        if (value >= Integer.MAX_VALUE) {
            return new RationalNumber(Integer.MAX_VALUE, 1);
        }
        if (value <= -Integer.MAX_VALUE) {
            return new RationalNumber(-Integer.MAX_VALUE, 1);
        }

        boolean negative = false;
        if (value < 0) {
            negative = true;
            value = Math.abs(value);
        }

        RationalNumber l;
        RationalNumber h;

        if (value == 0) {
            return new RationalNumber(0, 1);
        }
        if (value >= 1) {
            final int approx = (int) value;
            if (approx < value) {
                l = new RationalNumber(approx, 1);
                h = new RationalNumber(approx + 1, 1);
            } else {
                l = new RationalNumber(approx - 1, 1);
                h = new RationalNumber(approx, 1);
            }
        } else {
            final int approx = (int) (1.0 / value);
            if ((1.0 / approx) < value) {
                l = new RationalNumber(1, approx);
                h = new RationalNumber(1, approx - 1);
            } else {
                l = new RationalNumber(1, approx + 1);
                h = new RationalNumber(1, approx);
            }
        }
        Option low = Option.factory(l, value);
        Option high = Option.factory(h, value);

        Option bestOption = (low.error < high.error) ? low : high;

        final int maxIterations = 100; // value is quite high, actually.
                                       // shouldn't matter.
        for (int count = 0; bestOption.error > TOLERANCE
                && count < maxIterations; count++) {
            final RationalNumber mediant = RationalNumber.factoryMethod(
                    (long) low.rationalNumber.numerator
                            + (long) high.rationalNumber.numerator,
                    (long) low.rationalNumber.divisor
                            + (long) high.rationalNumber.divisor);
            final Option mediantOption = Option.factory(mediant, value);

            if (value < mediant.doubleValue()) {
                if (high.error <= mediantOption.error) {
                    break;
                }

                high = mediantOption;
            } else {
                if (low.error <= mediantOption.error) {
                    break;
                }

                low = mediantOption;
            }

            if (mediantOption.error < bestOption.error) {
                bestOption = mediantOption;
            }
        }

        return negative ? bestOption.rationalNumber.negate()
                : bestOption.rationalNumber;
    }"
imag_5_1,"    @Test
    public void testImageInfo_1_oe() {
        final String formatDetails = ""image-info-format-details"";
        final int bitsPerPixel = 2;
        final List<String> comments = Arrays.asList(""a"", ""b"", ""c"");
        final ImageFormat format = ImageFormats.BMP;
        final String formatName = format.getName();
        final int height = 2;
        final String mimeType = ""image-info-mimetype"";
        final int numberOfImages = 2;
        final int physicalHeightDpi = 2;
        final float physicalHeightInch = 2.0f;
        final int physicalWidthDpi = 2;
        final float physicalWidthInch = 2.0f;
        final int width = 2;
        final boolean progressive = true;
        final boolean transparent = true;
        final boolean usesPalette = true;
        final ColorType colorType = ColorType.GRAYSCALE;
        final CompressionAlgorithm compressionAlgorithm = CompressionAlgorithm.JPEG;
        final ImageInfo imageInfo = new ImageInfo(formatDetails, bitsPerPixel, comments, format, formatName, height,
                mimeType, numberOfImages, physicalHeightDpi, physicalHeightInch, physicalWidthDpi, physicalWidthInch,
                width, progressive, transparent, usesPalette, colorType, compressionAlgorithm);
        assertEquals(formatDetails, imageInfo.getFormatDetails());
    }",TestImageInfo::testImageInfo_1_oe,org.apache.commons.imaging.ImageInfo,getFormatDetails(),"/**
     * Returns a description of the file format, ie. format version.
     *
     * @return file format description.
     */","public String getFormatDetails() {
        return formatDetails;
    }"
imag_5_2,"    @Test
    public void testImageInfo_2_oe() {
        final String formatDetails = ""image-info-format-details"";
        final int bitsPerPixel = 2;
        final List<String> comments = Arrays.asList(""a"", ""b"", ""c"");
        final ImageFormat format = ImageFormats.BMP;
        final String formatName = format.getName();
        final int height = 2;
        final String mimeType = ""image-info-mimetype"";
        final int numberOfImages = 2;
        final int physicalHeightDpi = 2;
        final float physicalHeightInch = 2.0f;
        final int physicalWidthDpi = 2;
        final float physicalWidthInch = 2.0f;
        final int width = 2;
        final boolean progressive = true;
        final boolean transparent = true;
        final boolean usesPalette = true;
        final ColorType colorType = ColorType.GRAYSCALE;
        final CompressionAlgorithm compressionAlgorithm = CompressionAlgorithm.JPEG;
        final ImageInfo imageInfo = new ImageInfo(formatDetails, bitsPerPixel, comments, format, formatName, height,
                mimeType, numberOfImages, physicalHeightDpi, physicalHeightInch, physicalWidthDpi, physicalWidthInch,
                width, progressive, transparent, usesPalette, colorType, compressionAlgorithm);
        assertEquals(bitsPerPixel, imageInfo.getBitsPerPixel());
    }",TestImageInfo::testImageInfo_2_oe,org.apache.commons.imaging.ImageInfo,getBitsPerPixel(),"/**
     * Returns the bits per pixel of the image data.
     *
     * @return bits per pixel of the image data.
     */","public int getBitsPerPixel() {
        return bitsPerPixel;
    }"
