id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type
imag_1_1,commons-imaging,TestImageReadException,,src/test/java/org/apache/commons/imaging/TestImageReadException.java,,,,ASSERTION_ONLY
imag_1_2,commons-imaging,TestImageReadException,,src/test/java/org/apache/commons/imaging/TestImageReadException.java,,,,ASSERTION_ONLY
imag_2_1,commons-imaging,TestImageReadException,,src/test/java/org/apache/commons/imaging/TestImageReadException.java,,,,ASSERTION_ONLY
imag_2_2,commons-imaging,TestImageReadException,,src/test/java/org/apache/commons/imaging/TestImageReadException.java,,,,ASSERTION_ONLY
imag_3_1,commons-imaging,TestImageInfo,,src/test/java/org/apache/commons/imaging/TestImageInfo.java,,,,ASSERTION_ONLY
imag_3_2,commons-imaging,TestImageInfo,,src/test/java/org/apache/commons/imaging/TestImageInfo.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-imaging/src/main/java/org/apache/commons/imaging/common/RationalNumber.java,org.apache.commons.imaging.common.RationalNumber,org.apache.commons.imaging.common,ASSERTION_ONLY
imag_4_1,commons-imaging,TestImageInfo,,src/test/java/org/apache/commons/imaging/TestImageInfo.java,,,,ASSERTION_ONLY
imag_4_2,commons-imaging,TestImageInfo,,src/test/java/org/apache/commons/imaging/TestImageInfo.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-imaging/src/main/java/org/apache/commons/imaging/common/RationalNumber.java,org.apache.commons.imaging.common.RationalNumber,org.apache.commons.imaging.common,ASSERTION_ONLY
imag_5_1,commons-imaging,TestImageInfo,,src/test/java/org/apache/commons/imaging/TestImageInfo.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-imaging/src/main/java/org/apache/commons/imaging/ImageInfo.java,org.apache.commons.imaging.ImageInfo,org.apache.commons.imaging,ASSERTION_ONLY
imag_5_2,commons-imaging,TestImageInfo,,src/test/java/org/apache/commons/imaging/TestImageInfo.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-imaging/src/main/java/org/apache/commons/imaging/ImageInfo.java,org.apache.commons.imaging.ImageInfo,org.apache.commons.imaging,ASSERTION_ONLY
imag_5_3,commons-imaging,TestImageInfo,,src/test/java/org/apache/commons/imaging/TestImageInfo.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-imaging/src/main/java/org/apache/commons/imaging/ImageFormats.java,org.apache.commons.imaging.ImageFormats,org.apache.commons.imaging,ASSERTION_ONLY
imag_5_4,commons-imaging,TestImageInfo,,src/test/java/org/apache/commons/imaging/TestImageInfo.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-imaging/src/main/java/org/apache/commons/imaging/ImageInfo.java,org.apache.commons.imaging.ImageInfo,org.apache.commons.imaging,ASSERTION_ONLY
imag_5_5,commons-imaging,TestImageInfo,,src/test/java/org/apache/commons/imaging/TestImageInfo.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-imaging/src/main/java/org/apache/commons/imaging/ImageInfo.java,org.apache.commons.imaging.ImageInfo,org.apache.commons.imaging,ASSERTION_ONLY
