id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,dataset_type
commons-numbers_1,commons-numbers,DigammaTest,testDigammaLargeArgs_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,multiple
commons-numbers_2,commons-numbers,DigammaTest,testDigammaZero_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,multiple
commons-numbers_3,commons-numbers,DigammaTest,testDigammaNonRealArgs_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/DigammaTest.java,,,,multiple
commons-numbers_4,commons-numbers,RegularizedBetaTest,testRegularizedBetaTinyArgument_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/RegularizedBetaTest.java,,,,multiple
commons-numbers_5,commons-numbers,RegularizedBetaTest,testMath1067_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/RegularizedBetaTest.java,,,,multiple
commons-numbers_7,commons-numbers,LogGammaSumTest,testLogGammaSum_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaSumTest.java,,,,multiple
commons-numbers_8,commons-numbers,LogGammaSumTest,testLogGammaSumPrecondition1_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaSumTest.java,,,,multiple
commons-numbers_9,commons-numbers,LogGammaSumTest,testLogGammaSumPrecondition2_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaSumTest.java,,,,multiple
commons-numbers_10,commons-numbers,LogGammaSumTest,testLogGammaSumPrecondition3_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaSumTest.java,,,,multiple
commons-numbers_11,commons-numbers,LogGammaSumTest,testLogGammaSumPrecondition4_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaSumTest.java,,,,multiple
commons-numbers_12,commons-numbers,GammaTest,testGamma_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/GammaTest.java,,,,multiple
commons-numbers_13,commons-numbers,GammaTest,testGammaNegativeInteger_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/GammaTest.java,,,,multiple
commons-numbers_14,commons-numbers,GammaTest,testGammaNegativeDouble_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/GammaTest.java,,,,multiple
commons-numbers_17,commons-numbers,TrigammaTest,testTrigamma_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/TrigammaTest.java,,,,multiple
commons-numbers_18,commons-numbers,TrigammaTest,testTrigammaZero_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/TrigammaTest.java,,,,multiple
commons-numbers_19,commons-numbers,TrigammaTest,testTrigammaNonRealArgs_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/TrigammaTest.java,,,,multiple
commons-numbers_20,commons-numbers,LanczosApproximationTest,testG_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LanczosApproximationTest.java,,,,multiple
commons-numbers_21,commons-numbers,LanczosApproximationTest,testSomeValues_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LanczosApproximationTest.java,,,,multiple
commons-numbers_22,commons-numbers,InvGamma1pm1Test,testInvGamma1pm1_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InvGamma1pm1Test.java,,,,multiple
commons-numbers_23,commons-numbers,InvGamma1pm1Test,testInvGamma1pm1Precondition1_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InvGamma1pm1Test.java,,,,multiple
commons-numbers_24,commons-numbers,InvGamma1pm1Test,testInvGamma1pm1Precondition2_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InvGamma1pm1Test.java,,,,multiple
commons-numbers_25,commons-numbers,InverseErfTest,testErfInvNaN_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfTest.java,,,,multiple
commons-numbers_26,commons-numbers,InverseErfTest,testErfInvInfinite_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfTest.java,,,,multiple
commons-numbers_27,commons-numbers,InverseErfTest,testErfInv_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfTest.java,,,,multiple
commons-numbers_28,commons-numbers,ErfDifferenceTest,testTwoArgumentErf_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/ErfDifferenceTest.java,,,,multiple
commons-numbers_31,commons-numbers,LogBetaTest,testLogGammaMinusLogGammaSum_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogBetaTest.java,,,,multiple
commons-numbers_32,commons-numbers,LogBetaTest,testLogGammaMinusLogGammaSumPrecondition1_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogBetaTest.java,,,,multiple
commons-numbers_33,commons-numbers,LogBetaTest,testLogGammaMinusLogGammaSumPrecondition2_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogBetaTest.java,,,,multiple
commons-numbers_34,commons-numbers,LogBetaTest,testSumDeltaMinusDeltaSum_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogBetaTest.java,,,,multiple
commons-numbers_35,commons-numbers,LogBetaTest,testSumDeltaMinusDeltaSumPrecondition1_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogBetaTest.java,,,,multiple
commons-numbers_36,commons-numbers,LogBetaTest,testSumDeltaMinusDeltaSumPrecondition2_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogBetaTest.java,,,,multiple
commons-numbers_37,commons-numbers,LogGamma1pTest,testLogGamma1p_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGamma1pTest.java,,,,multiple
commons-numbers_38,commons-numbers,LogGamma1pTest,testLogGamma1pPrecondition1_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGamma1pTest.java,,,,multiple
commons-numbers_39,commons-numbers,LogGamma1pTest,testLogGamma1pPrecondition2_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGamma1pTest.java,,,,multiple
commons-numbers_41,commons-numbers,LogGammaTest,testLogGammaPrecondition1_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaTest.java,,,,multiple
commons-numbers_42,commons-numbers,LogGammaTest,testLogGammaPrecondition2_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/LogGammaTest.java,,,,multiple
commons-numbers_44,commons-numbers,InverseErfcTest,testErfcInvNaN_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfcTest.java,,,,multiple
commons-numbers_45,commons-numbers,InverseErfcTest,testErfcInvInfinite_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfcTest.java,,,,multiple
commons-numbers_46,commons-numbers,InverseErfcTest,testErfcInv_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/InverseErfcTest.java,,,,multiple
commons-numbers_47,commons-numbers,ErfcTest,testErfcGnu_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/ErfcTest.java,,,,multiple
commons-numbers_48,commons-numbers,ErfcTest,testErfcMaple_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/ErfcTest.java,,,,multiple
commons-numbers_50,commons-numbers,ErfTest,testLargeValues_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/ErfTest.java,,,,multiple
commons-numbers_51,commons-numbers,ErfTest,testErfGnu_oe,commons-numbers-gamma/src/test/java/org/apache/commons/numbers/gamma/ErfTest.java,,,,multiple
commons-numbers_52,commons-numbers,LogFactorialTest,testNonPositiveArgumentWithCache_oe,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/LogFactorialTest.java,,,,multiple
commons-numbers_53,commons-numbers,LogFactorialTest,testNonPositiveArgument_oe,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/LogFactorialTest.java,,,,multiple
commons-numbers_54,commons-numbers,LogFactorialTest,testDelegation_oe,commons-numbers-combinatorics/src/test/java/org/apache/commons/numbers/combinatorics/LogFactorialTest.java,,,,multiple
