focal_file_path,focal_package,focal_class,classname,method,docstring,method_definition
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/UrlValidator.java,org.apache.commons.validator,org.apache.commons.validator.UrlValidator,org.apache.commons.validator.UrlValidator,isValid(String value),"/**
     * <p>Checks if a field has a valid url address.</p>
     *
     * @param value The value validation is being performed on.  A <code>null</code>
     * value is considered invalid.
     * @return true if the url is valid.
     */","public boolean isValid(String value) {
        if (value == null) {
            return false;
        }
        if (!LEGAL_ASCII_PATTERN.matcher(value).matches()) {
           return false;
        }

        // Check the whole url address structure
        Matcher urlMatcher = URL_PATTERN.matcher(value);
        if (!urlMatcher.matches()) {
            return false;
        }

        if (!isValidScheme(urlMatcher.group(PARSE_URL_SCHEME))) {
            return false;
        }

        if (!isValidAuthority(urlMatcher.group(PARSE_URL_AUTHORITY))) {
            return false;
        }

        if (!isValidPath(urlMatcher.group(PARSE_URL_PATH))) {
            return false;
        }

        if (!isValidQuery(urlMatcher.group(PARSE_URL_QUERY))) {
            return false;
        }

        if (!isValidFragment(urlMatcher.group(PARSE_URL_FRAGMENT))) {
            return false;
        }

        return true;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/UrlValidator.java,org.apache.commons.validator,org.apache.commons.validator.UrlValidator,org.apache.commons.validator.UrlValidator,isValidScheme(String scheme),"/**
     * Validate scheme. If schemes[] was initialized to a non null,
     * then only those scheme's are allowed.  Note this is slightly different
     * than for the constructor.
     * @param scheme The scheme to validate.  A <code>null</code> value is considered
     * invalid.
     * @return true if valid.
     */","protected boolean isValidScheme(String scheme) {
        if (scheme == null) {
            return false;
        }

        if (!SCHEME_PATTERN.matcher(scheme).matches()) {
            return false;
        }

        if (options.isOff(ALLOW_ALL_SCHEMES) && !allowedSchemes.contains(scheme)) {
            return false;
        }

        return true;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/UrlValidator.java,org.apache.commons.validator,org.apache.commons.validator.UrlValidator,org.apache.commons.validator.UrlValidator,isValidAuthority(String authority),"/**
     * Returns true if the authority is properly formatted.  An authority is the combination
     * of hostname and port.  A <code>null</code> authority value is considered invalid.
     * @param authority Authority value to validate.
     * @return true if authority (hostname and port) is valid.
     */","protected boolean isValidAuthority(String authority) {
        if (authority == null) {
            return false;
        }

        InetAddressValidator inetAddressValidator =
                InetAddressValidator.getInstance();

        Matcher authorityMatcher = AUTHORITY_PATTERN.matcher(authority);
        if (!authorityMatcher.matches()) {
            return false;
        }

        boolean hostname = false;
        // check if authority is IP address or hostname
        String hostIP = authorityMatcher.group(PARSE_AUTHORITY_HOST_IP);
        boolean ipV4Address = inetAddressValidator.isValid(hostIP);

        if (!ipV4Address) {
            // Domain is hostname name
            hostname = DOMAIN_PATTERN.matcher(hostIP).matches();
        }

        //rightmost hostname will never start with a digit.
        if (hostname) {
            // LOW-TECH FIX FOR VALIDATOR-202
            // TODO: Rewrite to use ArrayList and .add semantics: see VALIDATOR-203
            char[] chars = hostIP.toCharArray();
            int size = 1;
            for(int i=0; i<chars.length; i++) {
                if(chars[i] == '.') {
                    size++;
                }
            }
            String[] domainSegment = new String[size];
            boolean match = true;
            int segmentCount = 0;
            int segmentLength = 0;

            while (match) {
                Matcher atomMatcher = ATOM_PATTERN.matcher(hostIP);
                match = atomMatcher.matches();
                if (match) {
                    domainSegment[segmentCount] = atomMatcher.group(1);
                    segmentLength = domainSegment[segmentCount].length() + 1;
                    hostIP =
                            (segmentLength >= hostIP.length())
                            ? """"
                            : hostIP.substring(segmentLength);

                    segmentCount++;
                }
            }
            String topLevel = domainSegment[segmentCount - 1];
            if (topLevel.length() < 2 || topLevel.length() > 4) { // CHECKSTYLE IGNORE MagicNumber (deprecated code)
                return false;
            }

            // First letter of top level must be a alpha
            if (!ALPHA_PATTERN.matcher(topLevel.substring(0, 1)).matches()) {
                return false;
            }

            // Make sure there's a host name preceding the authority.
            if (segmentCount < 2) {
                return false;
            }
        }

        if (!hostname && !ipV4Address) {
            return false;
        }

        String port = authorityMatcher.group(PARSE_AUTHORITY_PORT);
        if (port != null && !PORT_PATTERN.matcher(port).matches()) {
            return false;
        }

        String extra = authorityMatcher.group(PARSE_AUTHORITY_EXTRA);
        if (!GenericValidator.isBlankOrNull(extra)) {
            return false;
        }

        return true;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/UrlValidator.java,org.apache.commons.validator,org.apache.commons.validator.UrlValidator,org.apache.commons.validator.UrlValidator,isValidPath(String path),"/**
     * Returns true if the path is valid.  A <code>null</code> value is considered invalid.
     * @param path Path value to validate.
     * @return true if path is valid.
     */","protected boolean isValidPath(String path) {
        if (path == null) {
            return false;
        }

        if (!PATH_PATTERN.matcher(path).matches()) {
            return false;
        }

        int slash2Count = countToken(""//"", path);
        if (options.isOff(ALLOW_2_SLASHES) && (slash2Count > 0)) {
            return false;
        }

        int slashCount = countToken(""/"", path);
        int dot2Count = countToken("".."", path);
        if (dot2Count > 0 && (slashCount - slash2Count - 1) <= dot2Count){
            return false;
        }

        return true;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/UrlValidator.java,org.apache.commons.validator,org.apache.commons.validator.UrlValidator,org.apache.commons.validator.UrlValidator,isValidQuery(String query),"/**
     * Returns true if the query is null or it's a properly formatted query string.
     * @param query Query value to validate.
     * @return true if query is valid.
     */","protected boolean isValidQuery(String query) {
        if (query == null) {
            return true;
        }

        return QUERY_PATTERN.matcher(query).matches();
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/UrlValidator.java,org.apache.commons.validator,org.apache.commons.validator.UrlValidator,org.apache.commons.validator.UrlValidator,isValidFragment(String fragment),"/**
     * Returns true if the given fragment is null or fragments are allowed.
     * @param fragment Fragment value to validate.
     * @return true if fragment is valid.
     */","protected boolean isValidFragment(String fragment) {
        if (fragment == null) {
            return true;
        }

        return options.isOff(NO_FRAGMENTS);
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/UrlValidator.java,org.apache.commons.validator,org.apache.commons.validator.UrlValidator,org.apache.commons.validator.UrlValidator,"countToken(String token, String target)","/**
     * Returns the number of times the token appears in the target.
     * @param token Token value to be counted.
     * @param target Target value to count tokens in.
     * @return the number of tokens.
     */","protected int countToken(String token, String target) {
        int tokenIndex = 0;
        int count = 0;
        while (tokenIndex != -1) {
            tokenIndex = target.indexOf(token, tokenIndex);
            if (tokenIndex > -1) {
                tokenIndex++;
                count++;
            }
        }
        return count;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/Msg.java,org.apache.commons.validator,org.apache.commons.validator.Msg,org.apache.commons.validator.Msg,getBundle(),"/**
     * Returns the resource bundle name.
     * @return The bundle name.
     * @since Validator 1.1
     */","public String getBundle() {
        return this.bundle;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/Msg.java,org.apache.commons.validator,org.apache.commons.validator.Msg,org.apache.commons.validator.Msg,void setBundle(String bundle),"/**
     * Sets the resource bundle name.
     * @param bundle The new bundle name.
     * @since Validator 1.1
     */","public void setBundle(String bundle) {
        this.bundle = bundle;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/Msg.java,org.apache.commons.validator,org.apache.commons.validator.Msg,org.apache.commons.validator.Msg,getName(),"/**
     * Gets the name of the dependency.
     * @return The dependency name.
     */","public String getName() {
        return name;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/Msg.java,org.apache.commons.validator,org.apache.commons.validator.Msg,org.apache.commons.validator.Msg,void setName(String name),"/**
     * Sets the name of the dependency.
     * @param name The dependency name.
     */","public void setName(String name) {
        this.name = name;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/Msg.java,org.apache.commons.validator,org.apache.commons.validator.Msg,org.apache.commons.validator.Msg,getKey(),"/**
     * Gets the key/value.
     * @return The message key/value.
     */","public String getKey() {
        return key;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/Msg.java,org.apache.commons.validator,org.apache.commons.validator.Msg,org.apache.commons.validator.Msg,void setKey(String key),"/**
     * Sets the key/value.
     * @param key The message key/value.
     */","public void setKey(String key) {
        this.key = key;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/Msg.java,org.apache.commons.validator,org.apache.commons.validator.Msg,org.apache.commons.validator.Msg,isResource(),"/**
     * Tests whether or not the key is a resource key or literal value.
     * @return <code>true</code> if key is a resource key.
     * @since Validator 1.1.4
     */","public boolean isResource() {
        return this.resource;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/Msg.java,org.apache.commons.validator,org.apache.commons.validator.Msg,org.apache.commons.validator.Msg,void setResource(boolean resource),"/**
     * Sets whether or not the key is a resource.
     * @param resource If true indicates the key is a resource.
     * @since Validator 1.1.4
     */","public void setResource(boolean resource) {
        this.resource = resource;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/Msg.java,org.apache.commons.validator,org.apache.commons.validator.Msg,org.apache.commons.validator.Msg,clone(),"/**
     * Creates and returns a copy of this object.
     * @return A copy of the Msg.
     */","@Override
    public Object clone() {
        try {
            return super.clone();

        } catch(CloneNotSupportedException e) {
            throw new RuntimeException(e.toString());
        }
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/Msg.java,org.apache.commons.validator,org.apache.commons.validator.Msg,org.apache.commons.validator.Msg,toString(),"/**
     * Returns a string representation of the object.
     * @return Msg String representation.
     */","@Override
    public String toString() {
        StringBuilder results = new StringBuilder();

        results.append(""Msg: name="");
        results.append(name);
        results.append(""  key="");
        results.append(key);
        results.append(""  resource="");
        results.append(resource);
        results.append(""  bundle="");
        results.append(bundle);
        results.append(""\n"");

        return results.toString();
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/ValidatorResources.java,org.apache.commons.validator,org.apache.commons.validator.ValidatorResources,org.apache.commons.validator.ValidatorResources,initDigester(),"/**
     *  Initialize the digester.
     */","private Digester initDigester() {
        URL rulesUrl = this.getClass().getResource(VALIDATOR_RULES);
        if (rulesUrl == null) {
            // Fix for Issue# VALIDATOR-195
            rulesUrl = ValidatorResources.class.getResource(VALIDATOR_RULES);
        }
        if (getLog().isDebugEnabled()) {
            getLog().debug(""Loading rules from '"" + rulesUrl + ""'"");
        }
        Digester digester = DigesterLoader.createDigester(rulesUrl);
        digester.setNamespaceAware(true);
        digester.setValidating(true);
        digester.setUseContextClassLoader(true);

        // Add rules for arg0-arg3 elements
        addOldArgRules(digester);

        // register DTDs
        for (int i = 0; i < REGISTRATIONS.length; i += 2) {
            URL url = this.getClass().getResource(REGISTRATIONS[i + 1]);
            if (url != null) {
                digester.register(REGISTRATIONS[i], url.toString());
            }
        }
        return digester;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/ValidatorResources.java,org.apache.commons.validator,org.apache.commons.validator.ValidatorResources,org.apache.commons.validator.ValidatorResources,void addOldArgRules(Digester digester),"/**
     * Create a <code>Rule</code> to handle <code>arg0-arg3</code>
     * elements. This will allow validation.xml files that use the
     * versions of the DTD prior to Validator 1.2.0 to continue
     * working.
     */","private void addOldArgRules(Digester digester) {

        // Create a new rule to process args elements
        Rule rule = new Rule() {
            @Override
            public void begin(String namespace, String name,
                               Attributes attributes) throws Exception {
                // Create the Arg
                Arg arg = new Arg();
                arg.setKey(attributes.getValue(""key""));
                arg.setName(attributes.getValue(""name""));
                if (""false"".equalsIgnoreCase(attributes.getValue(""resource""))) {
                    arg.setResource(false);
                }
                try {
                    final int length = ""arg"".length(); // skip the arg prefix
                    arg.setPosition(Integer.parseInt(name.substring(length)));
                } catch (Exception ex) {
                    getLog().error(""Error parsing Arg position: ""
                               + name + "" "" + arg + "" "" + ex);
                }

                // Add the arg to the parent field
                ((Field)getDigester().peek(0)).addArg(arg);
            }
        };

        // Add the rule for each of the arg elements
        digester.addRule(ARGS_PATTERN + ""0"", rule);
        digester.addRule(ARGS_PATTERN + ""1"", rule);
        digester.addRule(ARGS_PATTERN + ""2"", rule);
        digester.addRule(ARGS_PATTERN + ""3"", rule);

    }"
