id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,dataset_type
springside4_9,springside4,SamplerTest,always_oe,modules/utils/src/test/java/org/springside/modules/utils/misc/SamplerTest.java,,,,mixed
springside4_10,springside4,BasicFutureTest,test_oe,modules/utils/src/test/java/org/springside/modules/utils/concurrent/BasicFutureTest.java,,,,mixed
springside4_19,springside4,URLResourceTest,resource_oe,modules/utils/src/test/java/org/springside/modules/utils/io/URLResourceTest.java,,,,mixed
springside4_29,springside4,ListUtilTest,jdkBuild_oe,modules/utils/src/test/java/org/springside/modules/utils/collection/ListUtilTest.java,,,,mixed
springside4_35,springside4,MapUtilTest,jdkBuildMap_oe,modules/utils/src/test/java/org/springside/modules/utils/collection/MapUtilTest.java,,,,mixed
springside4_39,springside4,ArrayUtilTest,asList_oe,modules/utils/src/test/java/org/springside/modules/utils/collection/ArrayUtilTest.java,,,,mixed
springside4_46,springside4,SetUtilTest,jdkBuildSet_oe,modules/utils/src/test/java/org/springside/modules/utils/collection/SetUtilTest.java,,,,mixed
springside4_47,springside4,SetUtilTest,collectionCaculate_oe,modules/utils/src/test/java/org/springside/modules/utils/collection/SetUtilTest.java,,,,mixed
springside4_50,springside4,EncodeUtilTest,hexEncode_oe,modules/utils/src/test/java/org/springside/modules/utils/text/EncodeUtilTest.java,,,,mixed
springside4_52,springside4,EncodeUtilTest,base64UrlSafeEncode_oe,modules/utils/src/test/java/org/springside/modules/utils/text/EncodeUtilTest.java,,,,mixed
springside4_75,springside4,NetUtilTest,portDetect_oe,modules/utils/src/test/java/org/springside/modules/utils/net/NetUtilTest.java,,,,mixed
springside4_89,springside4,ExceptionUtilTest,unchecked_oe,modules/utils/src/test/java/org/springside/modules/utils/base/ExceptionUtilTest.java,,,,mixed
springside4_97,springside4,MoreValidateTest,test_oe,modules/utils/src/test/java/org/springside/modules/utils/base/MoreValidateTest.java,,,,mixed
springside4_100,springside4,SystemPropertiesUtilTest,stringSystemProperty_oe,modules/utils/src/test/java/org/springside/modules/utils/base/SystemPropertiesUtilTest.java,,,,mixed
springside4_112,springside4,DateUtilTest,isSameDay_oe,modules/utils/src/test/java/org/springside/modules/utils/time/DateUtilTest.java,,,,mixed
springside4_128,springside4,NumberUtilTest,toBytes_oe,modules/utils/src/test/java/org/springside/modules/utils/number/NumberUtilTest.java,,,,mixed
springside4_132,springside4,UnitConverterTest,convertDurationMillis_oe,modules/utils/src/test/java/org/springside/modules/utils/number/UnitConverterTest.java,,,,mixed
springside4_133,springside4,UnitConverterTest,convertSizeBytes_oe,modules/utils/src/test/java/org/springside/modules/utils/number/UnitConverterTest.java,,,,mixed
springside4_136,springside4,MathUtilTest,power2_oe,modules/utils/src/test/java/org/springside/modules/utils/number/MathUtilTest.java,,,,mixed
springside4_148,springside4,QueuableCachedThreadPoolTest,test_oe,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/QueuableCachedThreadPoolTest.java,,,,mixed
springside4_157,springside4,SortedArrayListTest,sortedArrayList_oe,modules/utils/src/test/java/org/springside/modules/utils/collection/type/SortedArrayListTest.java,,,,mixed
