id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,dataset_type
commons-lang3_58,commons-lang3,CharRangeTest,testContainsNullArg_oe,src/test/java/org/apache/commons/lang3/CharRangeTest.java,,,,mixed
commons-lang3_59,commons-lang3,CharRangeTest,testIterator_oe,src/test/java/org/apache/commons/lang3/CharRangeTest.java,,,,mixed
commons-lang3_72,commons-lang3,CharUtilsTest,testToChar_Character_oe,src/test/java/org/apache/commons/lang3/CharUtilsTest.java,,,,mixed
commons-lang3_74,commons-lang3,CharUtilsTest,testToChar_String_oe,src/test/java/org/apache/commons/lang3/CharUtilsTest.java,,,,mixed
commons-lang3_78,commons-lang3,CharUtilsTest,testToIntValue_char_oe,src/test/java/org/apache/commons/lang3/CharUtilsTest.java,,,,mixed
commons-lang3_80,commons-lang3,CharUtilsTest,testToIntValue_Character_oe,src/test/java/org/apache/commons/lang3/CharUtilsTest.java,,,,mixed
commons-lang3_121,commons-lang3,ArrayUtilsAddTest,testJira567_oe,src/test/java/org/apache/commons/lang3/ArrayUtilsAddTest.java,,,,mixed
commons-lang3_215,commons-lang3,ObjectUtilsTest,testCloneOfUncloneable_oe,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,,,,mixed
commons-lang3_221,commons-lang3,ObjectUtilsTest,testConstMethods_oe,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,,,,mixed
commons-lang3_226,commons-lang3,ObjectUtilsTest,testGetFirstNonNull_oe,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,,,,mixed
commons-lang3_231,commons-lang3,ObjectUtilsTest,testIdentityToStringAppendable_oe,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,,,,mixed
commons-lang3_234,commons-lang3,ObjectUtilsTest,testIdentityToStringStrBuilder_oe,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,,,,mixed
commons-lang3_236,commons-lang3,ObjectUtilsTest,testIdentityToStringStringBuffer_oe,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,,,,mixed
commons-lang3_253,commons-lang3,ObjectUtilsTest,testPossibleCloneOfUncloneable_oe,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,,,,mixed
commons-lang3_254,commons-lang3,ObjectUtilsTest,testRequireNonEmpty_oe,src/test/java/org/apache/commons/lang3/ObjectUtilsTest.java,,,,mixed
commons-lang3_287,commons-lang3,StreamsTest,testSimpleStreamMapFailing_oe,src/test/java/org/apache/commons/lang3/StreamsTest.java,,,,mixed
commons-lang3_292,commons-lang3,RegExUtilsTest,testRemoveAll_StringString_oe,src/test/java/org/apache/commons/lang3/RegExUtilsTest.java,,,,mixed
commons-lang3_294,commons-lang3,RegExUtilsTest,testRemoveFirst_StringString_oe,src/test/java/org/apache/commons/lang3/RegExUtilsTest.java,,,,mixed
commons-lang3_297,commons-lang3,RegExUtilsTest,testReplaceAll_StringStringString_oe,src/test/java/org/apache/commons/lang3/RegExUtilsTest.java,,,,mixed
commons-lang3_301,commons-lang3,ClassUtilsTest,test_convertClassesToClassNames_List_oe,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,,,,mixed
commons-lang3_302,commons-lang3,ClassUtilsTest,test_convertClassNamesToClasses_List_oe,src/test/java/org/apache/commons/lang3/ClassUtilsTest.java,,,,mixed
commons-lang3_449,commons-lang3,ConversionTest,testHexDigitToInt_oe,src/test/java/org/apache/commons/lang3/ConversionTest.java,,,,mixed
commons-lang3_450,commons-lang3,ConversionTest,testHexDigitMsb0ToInt_oe,src/test/java/org/apache/commons/lang3/ConversionTest.java,,,,mixed
