focal_file_path,focal_package,focal_class,classname,method,docstring,method_definition
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/JSON-java/src/main/java/org/json/Property.java,org.json,org.json.Property,org.json.Property,toJSONObject(java.util.Properties properties),"/**
     * Converts a property file object into a JSONObject. The property file object is a table of name value pairs.
     * @param properties java.util.Properties
     * @return JSONObject
     * @throws JSONException if a called function has an error
     */","public static JSONObject toJSONObject(java.util.Properties properties) throws JSONException {
        // can't use the new constructor for Android support
        // JSONObject jo = new JSONObject(properties == null ? 0 : properties.size());
        JSONObject jo = new JSONObject();
        if (properties != null && !properties.isEmpty()) {
            Enumeration<?> enumProperties = properties.propertyNames();
            while(enumProperties.hasMoreElements()) {
                String name = (String)enumProperties.nextElement();
                jo.put(name, properties.getProperty(name));
            }
        }
        return jo;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/JSON-java/src/main/java/org/json/Property.java,org.json,org.json.Property,org.json.Property,toProperties(JSONObject jo),"/**
     * Converts the JSONObject into a property file object.
     * @param jo JSONObject
     * @return java.util.Properties
     * @throws JSONException if a called function has an error
     */","public static Properties toProperties(JSONObject jo)  throws JSONException {
        Properties  properties = new Properties();
        if (jo != null) {
        	// Don't use the new entrySet API to maintain Android support
            for (final String key : jo.keySet()) {
                Object value = jo.opt(key);
                if (!JSONObject.NULL.equals(value)) {
                    properties.put(key, value.toString());
                }
            }
        }
        return properties;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/JSON-java/src/main/java/org/json/JSONObject.java,org.json,org.json.JSONObject.Null,org.json.JSONObject.Null,clone(),"/**
         * There is only intended to be a single instance of the NULL object,
         * so the clone method returns itself.
         *
         * @return NULL.
         */","@Override
        protected final Object clone() {
            return this;
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/JSON-java/src/main/java/org/json/JSONObject.java,org.json,org.json.JSONObject.Null,org.json.JSONObject.Null,equals(Object object),"/**
         * A Null object is equal to the null value and to itself.
         *
         * @param object
         *            An object to test for nullness.
         * @return true if the object parameter is the JSONObject.NULL object or
         *         null.
         */","@Override
        @SuppressWarnings(""lgtm[java/unchecked-cast-in-equals]"")
        public boolean equals(Object object) {
            return object == null || object == this;
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/JSON-java/src/main/java/org/json/JSONObject.java,org.json,org.json.JSONObject.Null,org.json.JSONObject.Null,hashCode(),"/**
         * A Null object is equal to the null value and to itself.
         *
         * @return always returns 0.
         */","@Override
        public int hashCode() {
            return 0;
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/JSON-java/src/main/java/org/json/JSONObject.java,org.json,org.json.JSONObject.Null,org.json.JSONObject.Null,toString(),"/**
         * Get the ""null"" string value.
         *
         * @return The string ""null"".
         */","@Override
        public String toString() {
            return ""null"";
        }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/JSON-java/src/main/java/org/json/JSONObject.java,org.json,org.json.JSONObject,org.json.JSONObject,getMapType(),,"public Class<? extends Map> getMapType() {
        return map.getClass();
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/JSON-java/src/main/java/org/json/JSONObject.java,org.json,org.json.JSONObject,org.json.JSONObject,"accumulate(String key, Object value)","/**
     * Accumulate values under a key. It is similar to the put method except
     * that if there is already an object stored under the key then a JSONArray
     * is stored under the key to hold all of the accumulated values. If there
     * is already a JSONArray, then the new value is appended to it. In
     * contrast, the put method replaces the previous value.
     *
     * If only one value is accumulated that is not a JSONArray, then the result
     * will be the same as using put. But if multiple values are accumulated,
     * then the result will be like append.
     *
     * @param key
     *            A key string.
     * @param value
     *            An object to be accumulated under the key.
     * @return this.
     * @throws JSONException
     *            If the value is non-finite number.
     * @throws NullPointerException
     *            If the key is <code>null</code>.
     */","public JSONObject accumulate(String key, Object value) throws JSONException {
        testValidity(value);
        Object object = this.opt(key);
        if (object == null) {
            this.put(key,
                    value instanceof JSONArray ? new JSONArray().put(value)
                            : value);
        } else if (object instanceof JSONArray) {
            ((JSONArray) object).put(value);
        } else {
            this.put(key, new JSONArray().put(object).put(value));
        }
        return this;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/JSON-java/src/main/java/org/json/JSONObject.java,org.json,org.json.JSONObject,org.json.JSONObject,"append(String key, Object value)","/**
     * Append values to the array under a key. If the key does not exist in the
     * JSONObject, then the key is put in the JSONObject with its value being a
     * JSONArray containing the value parameter. If the key was already
     * associated with a JSONArray, then the value parameter is appended to it.
     *
     * @param key
     *            A key string.
     * @param value
     *            An object to be accumulated under the key.
     * @return this.
     * @throws JSONException
     *            If the value is non-finite number or if the current value associated with
     *             the key is not a JSONArray.
     * @throws NullPointerException
     *            If the key is <code>null</code>.
     */","public JSONObject append(String key, Object value) throws JSONException {
        testValidity(value);
        Object object = this.opt(key);
        if (object == null) {
            this.put(key, new JSONArray().put(value));
        } else if (object instanceof JSONArray) {
            this.put(key, ((JSONArray) object).put(value));
        } else {
            throw wrongValueFormatException(key, ""JSONArray"", null, null);
        }
        return this;
    }"
/home/tasfia/Desktop/OE25-DEV/projects_decomposed/JSON-java/src/main/java/org/json/JSONObject.java,org.json,org.json.JSONObject,org.json.JSONObject,doubleToString(double d),"/**
     * Produce a string from a double. The string ""null"" will be returned if the
     * number is not finite.
     *
     * @param d
     *            A double.
     * @return A String.
     */","public static String doubleToString(double d) {
        if (Double.isInfinite(d) || Double.isNaN(d)) {
            return ""null"";
        }

// Shave off trailing zeros and decimal point, if possible.

        String string = Double.toString(d);
        if (string.indexOf('.') > 0 && string.indexOf('e') < 0
                && string.indexOf('E') < 0) {
            while (string.endsWith(""0"")) {
                string = string.substring(0, string.length() - 1);
            }
            if (string.endsWith(""."")) {
                string = string.substring(0, string.length() - 1);
            }
        }
        return string;
    }"
