id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type
springside4_8_1,springside4,SamplerTest,,modules/utils/src/test/java/org/springside/modules/utils/misc/SamplerTest.java,,,,ASSERTION_ONLY
springside4_8_2,springside4,SamplerTest,,modules/utils/src/test/java/org/springside/modules/utils/misc/SamplerTest.java,,,,ASSERTION_ONLY
springside4_9_1,springside4,SamplerTest,,modules/utils/src/test/java/org/springside/modules/utils/misc/SamplerTest.java,,,,ASSERTION_ONLY
springside4_9_2,springside4,SamplerTest,,modules/utils/src/test/java/org/springside/modules/utils/misc/SamplerTest.java,,,,ASSERTION_ONLY
springside4_9_4,springside4,SamplerTest,,modules/utils/src/test/java/org/springside/modules/utils/misc/SamplerTest.java,,,,MUST_THROW_WITH_PROPERTIES
springside4_9_6,springside4,SamplerTest,,modules/utils/src/test/java/org/springside/modules/utils/misc/SamplerTest.java,,,,MUST_THROW_WITH_PROPERTIES
springside4_10_1,springside4,BasicFutureTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/BasicFutureTest.java,,,,ASSERTION_ONLY
springside4_10_3,springside4,BasicFutureTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/BasicFutureTest.java,,,,IF_THROWN_ASSERT
springside4_11_1,springside4,ThreadDumpperTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/ThreadDumpperTest.java,,,,ASSERTION_ONLY
springside4_11_2,springside4,ThreadDumpperTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/ThreadDumpperTest.java,,,,ASSERTION_ONLY
springside4_13_1,springside4,ConcurrentToolsTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/ConcurrentToolsTest.java,,,,ASSERTION_ONLY
springside4_15_1,springside4,ThreadPoolUtilTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolUtilTest.java,,,,ASSERTION_ONLY
springside4_15_2,springside4,ThreadPoolUtilTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolUtilTest.java,,,,ASSERTION_ONLY
springside4_15_3,springside4,ThreadPoolUtilTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolUtilTest.java,,,,ASSERTION_ONLY
springside4_15_4,springside4,ThreadPoolUtilTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolUtilTest.java,,,,ASSERTION_ONLY
springside4_16_1,springside4,ThreadPoolUtilTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolUtilTest.java,,,,ASSERTION_ONLY
springside4_16_2,springside4,ThreadPoolUtilTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolUtilTest.java,,,,ASSERTION_ONLY
springside4_16_3,springside4,ThreadPoolUtilTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolUtilTest.java,,,,ASSERTION_ONLY
springside4_16_4,springside4,ThreadPoolUtilTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolUtilTest.java,,,,ASSERTION_ONLY
springside4_16_5,springside4,ThreadPoolUtilTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolUtilTest.java,,,,ASSERTION_ONLY
springside4_17_1,springside4,ThreadPoolUtilTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolUtilTest.java,,,,ASSERTION_ONLY
springside4_17_2,springside4,ThreadPoolUtilTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolUtilTest.java,,,,ASSERTION_ONLY
springside4_18_1,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_18_2,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_18_3,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_18_4,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_18_5,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_18_6,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_18_7,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_18_8,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_18_9,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_18_10,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_18_11,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_19_1,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_19_2,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_19_3,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_19_4,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_19_5,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_19_6,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_19_7,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_19_8,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_20_1,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_20_2,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_20_3,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_20_4,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_20_5,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
springside4_21_1,springside4,ThreadPoolBuilderTest,,modules/utils/src/test/java/org/springside/modules/utils/concurrent/threadpool/ThreadPoolBuilderTest.java,,,,ASSERTION_ONLY
