id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,dataset_type
commons-beanutils_7,commons-beanutils,LazyDynaClassTestCase,testAddPropertyRestricted1_oe,src/test/java/org/apache/commons/beanutils/LazyDynaClassTestCase.java,,,,mixed
commons-beanutils_8,commons-beanutils,LazyDynaClassTestCase,testAddPropertyRestricted2_oe,src/test/java/org/apache/commons/beanutils/LazyDynaClassTestCase.java,,,,mixed
commons-beanutils_9,commons-beanutils,LazyDynaClassTestCase,testAddPropertyRestricted3_oe,src/test/java/org/apache/commons/beanutils/LazyDynaClassTestCase.java,,,,mixed
commons-beanutils_14,commons-beanutils,LazyDynaClassTestCase,testRemovePropertyRestricted_oe,src/test/java/org/apache/commons/beanutils/LazyDynaClassTestCase.java,,,,mixed
commons-beanutils_69,commons-beanutils,MethodUtilsTestCase,testSimpleStatic1_oe,src/test/java/org/apache/commons/beanutils/MethodUtilsTestCase.java,,,,mixed
commons-beanutils_70,commons-beanutils,MethodUtilsTestCase,testSimpleStatic2_oe,src/test/java/org/apache/commons/beanutils/MethodUtilsTestCase.java,,,,mixed
commons-beanutils_71,commons-beanutils,MethodUtilsTestCase,testSimpleStatic3_oe,src/test/java/org/apache/commons/beanutils/MethodUtilsTestCase.java,,,,mixed
commons-beanutils_72,commons-beanutils,MethodUtilsTestCase,testPublicSub_oe,src/test/java/org/apache/commons/beanutils/MethodUtilsTestCase.java,,,,mixed
commons-beanutils_78,commons-beanutils,DynaResultSetTestCase,testGetDynaProperty_oe,src/test/java/org/apache/commons/beanutils/DynaResultSetTestCase.java,,,,mixed
commons-beanutils_81,commons-beanutils,DynaResultSetTestCase,testIteratorCount_oe,src/test/java/org/apache/commons/beanutils/DynaResultSetTestCase.java,,,,mixed
commons-beanutils_82,commons-beanutils,DynaResultSetTestCase,testIteratorResults_oe,src/test/java/org/apache/commons/beanutils/DynaResultSetTestCase.java,,,,mixed
commons-beanutils_83,commons-beanutils,DynaResultSetTestCase,testIteratorResultsNormalCase_oe,src/test/java/org/apache/commons/beanutils/DynaResultSetTestCase.java,,,,mixed
commons-beanutils_84,commons-beanutils,BeanMapTestCase,testBeanMapClone_oe,src/test/java/org/apache/commons/beanutils/BeanMapTestCase.java,,,,mixed
commons-beanutils_90,commons-beanutils,BeanMapTestCase,testDefaultTransformersMap_oe,src/test/java/org/apache/commons/beanutils/BeanMapTestCase.java,,,,mixed
commons-beanutils_91,commons-beanutils,BeanMapTestCase,testExceptionThrowFromClone_oe,src/test/java/org/apache/commons/beanutils/BeanMapTestCase.java,,,,mixed
commons-beanutils_92,commons-beanutils,BeanMapTestCase,testExceptionThrowFromClear_oe,src/test/java/org/apache/commons/beanutils/BeanMapTestCase.java,,,,mixed
commons-beanutils_93,commons-beanutils,BeanMapTestCase,testExceptionThrowFromPut_oe,src/test/java/org/apache/commons/beanutils/BeanMapTestCase.java,,,,mixed
commons-beanutils_96,commons-beanutils,ConvertUtilsTestCase,testNegativeScalar_oe,src/test/java/org/apache/commons/beanutils/ConvertUtilsTestCase.java,,,,mixed
commons-beanutils_101,commons-beanutils,ConvertUtilsTestCase,testSeparateConvertInstances_oe,src/test/java/org/apache/commons/beanutils/ConvertUtilsTestCase.java,,,,mixed
commons-beanutils_105,commons-beanutils,DynaPropertyUtilsTestCase,testCopyPropertiesMap_oe,src/test/java/org/apache/commons/beanutils/DynaPropertyUtilsTestCase.java,,,,mixed
