id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type
jcs3_1_1,commons-jcs3,JCSUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSUnitTest.java,,,,ASSERTION_ONLY
jcs3_3_1,commons-jcs3,JCSRemovalSimpleConcurrentTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSRemovalSimpleConcurrentTest.java,,,,ASSERTION_ONLY
jcs3_3_2,commons-jcs3,JCSRemovalSimpleConcurrentTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSRemovalSimpleConcurrentTest.java,,,,ASSERTION_ONLY
jcs3_4_1,commons-jcs3,JCSRemovalSimpleConcurrentTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSRemovalSimpleConcurrentTest.java,,,,ASSERTION_ONLY
jcs3_4_2,commons-jcs3,JCSRemovalSimpleConcurrentTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSRemovalSimpleConcurrentTest.java,,,,ASSERTION_ONLY
jcs3_5_1,commons-jcs3,JCSRemovalSimpleConcurrentTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSRemovalSimpleConcurrentTest.java,,,,ASSERTION_ONLY
jcs3_5_2,commons-jcs3,JCSRemovalSimpleConcurrentTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSRemovalSimpleConcurrentTest.java,,,,ASSERTION_ONLY
jcs3_6_1,commons-jcs3,JCSRemovalSimpleConcurrentTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSRemovalSimpleConcurrentTest.java,,,,ASSERTION_ONLY
jcs3_6_2,commons-jcs3,JCSRemovalSimpleConcurrentTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSRemovalSimpleConcurrentTest.java,,,,ASSERTION_ONLY
jcs3_8_1,commons-jcs3,JCSvsHashtablePerformanceTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSvsHashtablePerformanceTest.java,,,,ASSERTION_ONLY
jcs3_8_2,commons-jcs3,JCSvsHashtablePerformanceTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSvsHashtablePerformanceTest.java,,,,ASSERTION_ONLY
jcs3_9_1,commons-jcs3,JCSThrashTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSThrashTest.java,,,,ASSERTION_ONLY
jcs3_9_2,commons-jcs3,JCSThrashTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSThrashTest.java,,,,ASSERTION_ONLY
jcs3_9_4,commons-jcs3,JCSThrashTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSThrashTest.java,,,,ASSERTION_ONLY
jcs3_9_5,commons-jcs3,JCSThrashTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSThrashTest.java,,,,ASSERTION_ONLY
jcs3_10_2,commons-jcs3,JCSThrashTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSThrashTest.java,,,,ASSERTION_ONLY
jcs3_13_2,commons-jcs3,JCSLightLoadUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/JCSLightLoadUnitTest.java,,,,ASSERTION_ONLY
jcs3_14_1,commons-jcs3,CacheEventQueueFactoryUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/CacheEventQueueFactoryUnitTest.java,,,,ASSERTION_ONLY
jcs3_14_2,commons-jcs3,CacheEventQueueFactoryUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/CacheEventQueueFactoryUnitTest.java,,,,ASSERTION_ONLY
jcs3_15_1,commons-jcs3,CacheEventQueueFactoryUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/CacheEventQueueFactoryUnitTest.java,,,,ASSERTION_ONLY
jcs3_15_2,commons-jcs3,CacheEventQueueFactoryUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/CacheEventQueueFactoryUnitTest.java,,,,ASSERTION_ONLY
jcs3_16_1,commons-jcs3,SystemPropertyUsageUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/SystemPropertyUsageUnitTest.java,,,,ASSERTION_ONLY
jcs3_17_1,commons-jcs3,SystemPropertyUsageUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/SystemPropertyUsageUnitTest.java,,,,ASSERTION_ONLY
jcs3_18_1,commons-jcs3,ZombieCacheServiceNonLocalUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/ZombieCacheServiceNonLocalUnitTest.java,,,,ASSERTION_ONLY
jcs3_19_1,commons-jcs3,ZombieCacheServiceNonLocalUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/ZombieCacheServiceNonLocalUnitTest.java,,,,ASSERTION_ONLY
jcs3_20_1,commons-jcs3,ZombieCacheServiceNonLocalUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/ZombieCacheServiceNonLocalUnitTest.java,,,,ASSERTION_ONLY
jcs3_21_1,commons-jcs3,ZombieCacheServiceNonLocalUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/ZombieCacheServiceNonLocalUnitTest.java,,,,ASSERTION_ONLY
jcs3_22_1,commons-jcs3,CacheEventLoggerDebugLoggerUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/logging/CacheEventLoggerDebugLoggerUnitTest.java,,,,ASSERTION_ONLY
jcs3_22_2,commons-jcs3,CacheEventLoggerDebugLoggerUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/logging/CacheEventLoggerDebugLoggerUnitTest.java,,,,ASSERTION_ONLY
jcs3_22_3,commons-jcs3,CacheEventLoggerDebugLoggerUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/logging/CacheEventLoggerDebugLoggerUnitTest.java,,,,ASSERTION_ONLY
jcs3_22_4,commons-jcs3,CacheEventLoggerDebugLoggerUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/logging/CacheEventLoggerDebugLoggerUnitTest.java,,,,ASSERTION_ONLY
jcs3_22_5,commons-jcs3,CacheEventLoggerDebugLoggerUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/logging/CacheEventLoggerDebugLoggerUnitTest.java,,,,ASSERTION_ONLY
jcs3_23_1,commons-jcs3,CacheEventLoggerDebugLoggerUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/logging/CacheEventLoggerDebugLoggerUnitTest.java,,,,ASSERTION_ONLY
jcs3_23_2,commons-jcs3,CacheEventLoggerDebugLoggerUnitTest,,commons-jcs-core/src/test/java/org/apache/commons/jcs3/engine/logging/CacheEventLoggerDebugLoggerUnitTest.java,,,,ASSERTION_ONLY
