project,bug_num,test_name,exception_bug,assertion_bug,exception_lbl,assertion_lbl,assert_err
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/commons-weaver-2.0-src/modules/normalizer/src/test/java/org/apache/commons/weaver/normalizer/NormalizerWeaver_ESTest.java,org.apache.commons.weaver.normalizer.NormalizerWeaver_ESTest::test0,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/commons-weaver-2.0-src/modules/normalizer/src/test/java/org/apache/commons/weaver/normalizer/Utils_ESTest.java,org.apache.commons.weaver.normalizer.Utils_ESTest::test0,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/commons-weaver-2.0-src/modules/normalizer/src/test/java/org/apache/commons/weaver/normalizer/Utils_ESTest.java,org.apache.commons.weaver.normalizer.Utils_ESTest::test1,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/commons-weaver-2.0-src/modules/normalizer/src/test/java/org/apache/commons/weaver/normalizer/Utils_ESTest.java,org.apache.commons.weaver.normalizer.Utils_ESTest::test2,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/commons-weaver-2.0-src/modules/normalizer/src/test/java/org/apache/commons/weaver/normalizer/Utils_ESTest.java,org.apache.commons.weaver.normalizer.Utils_ESTest::test3,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/commons-weaver-2.0-src/modules/normalizer/src/test/java/org/apache/commons/weaver/normalizer/Utils_ESTest.java,org.apache.commons.weaver.normalizer.Utils_ESTest::test4,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/commons-weaver-2.0-src/modules/normalizer/src/test/java/org/apache/commons/weaver/normalizer/Utils_ESTest.java,org.apache.commons.weaver.normalizer.Utils_ESTest::test5,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/commons-weaver-2.0-src/modules/normalizer/src/test/java/org/apache/commons/weaver/normalizer/Utils_ESTest.java,org.apache.commons.weaver.normalizer.Utils_ESTest::test6,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/commons-weaver-2.0-src/modules/normalizer/src/test/java/org/apache/commons/weaver/normalizer/Utils_ESTest.java,org.apache.commons.weaver.normalizer.Utils_ESTest::test7,-,-,-,-,-
TOGA_EVAL,/media/FSE_USER/extradrive1/toga-eval-FSE_USER-2023/toga-eval/evosuite-artifacts/commons-weaver-2.0-src/modules/privilizer/weaver/src/test/java/org/apache/commons/weaver/privilizer/PrivilizerWeaver_ESTest.java,org.apache.commons.weaver.privilizer.PrivilizerWeaver_ESTest::test0,-,-,-,-,-
