id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,dataset_type
joda-time_2,joda-time,TestMutableDateTime_Basics,testGet_DateTimeField_oe,src/test/java/org/joda/time/TestMutableDateTime_Basics.java,,,,mixed
joda-time_3,joda-time,TestMutableDateTime_Basics,testGet_DateTimeFieldType_oe,src/test/java/org/joda/time/TestMutableDateTime_Basics.java,,,,mixed
joda-time_6,joda-time,TestMutableDateTime_Basics,testCompareTo_oe,src/test/java/org/joda/time/TestMutableDateTime_Basics.java,,,,mixed
joda-time_37,joda-time,TestMutableDateTime_Basics,testProperty_oe,src/test/java/org/joda/time/TestMutableDateTime_Basics.java,,,,mixed
joda-time_38,joda-time,TestLocalDateTime_Basics,testGet_DateTimeFieldType_oe,src/test/java/org/joda/time/TestLocalDateTime_Basics.java,,,,mixed
joda-time_49,joda-time,TestLocalDateTime_Basics,testCompareTo_oe,src/test/java/org/joda/time/TestLocalDateTime_Basics.java,,,,mixed
joda-time_50,joda-time,TestLocalDateTime_Basics,testIsEqual_LocalDateTime_oe,src/test/java/org/joda/time/TestLocalDateTime_Basics.java,,,,mixed
joda-time_51,joda-time,TestLocalDateTime_Basics,testIsBefore_LocalDateTime_oe,src/test/java/org/joda/time/TestLocalDateTime_Basics.java,,,,mixed
joda-time_52,joda-time,TestLocalDateTime_Basics,testIsAfter_LocalDateTime_oe,src/test/java/org/joda/time/TestLocalDateTime_Basics.java,,,,mixed
joda-time_100,joda-time,TestLocalDateTime_Basics,testProperty_oe,src/test/java/org/joda/time/TestLocalDateTime_Basics.java,,,,mixed
joda-time_106,joda-time,TestMonthDay_Basics,testGet_oe,src/test/java/org/joda/time/TestMonthDay_Basics.java,,,,mixed
joda-time_116,joda-time,TestMonthDay_Basics,testCompareTo_oe,src/test/java/org/joda/time/TestMonthDay_Basics.java,,,,mixed
joda-time_117,joda-time,TestMonthDay_Basics,testIsEqual_MD_oe,src/test/java/org/joda/time/TestMonthDay_Basics.java,,,,mixed
joda-time_118,joda-time,TestMonthDay_Basics,testIsBefore_MD_oe,src/test/java/org/joda/time/TestMonthDay_Basics.java,,,,mixed
joda-time_119,joda-time,TestMonthDay_Basics,testIsAfter_MD_oe,src/test/java/org/joda/time/TestMonthDay_Basics.java,,,,mixed
joda-time_169,joda-time,TestMonthDay_Basics,testToLocalDate_oe,src/test/java/org/joda/time/TestMonthDay_Basics.java,,,,mixed
joda-time_173,joda-time,TestMonthDay_Basics,testProperty_oe,src/test/java/org/joda/time/TestMonthDay_Basics.java,,,,mixed
joda-time_289,joda-time,TestDateTimeUtils,SuppressWarnings_oe,src/test/java/org/joda/time/TestDateTimeUtils.java,,,,mixed
joda-time_290,joda-time,TestDateTimeUtils,SuppressWarnings_oe,src/test/java/org/joda/time/TestDateTimeUtils.java,,,,mixed
joda-time_329,joda-time,TestMutableDateTime_Constructors,testConstructor_int_int_int_int_int_int_int_oe,src/test/java/org/joda/time/TestMutableDateTime_Constructors.java,,,,mixed
joda-time_330,joda-time,TestMutableDateTime_Constructors,testConstructor_int_int_int_int_int_int_int_DateTimeZone_oe,src/test/java/org/joda/time/TestMutableDateTime_Constructors.java,,,,mixed
joda-time_332,joda-time,TestMutableDateTime_Constructors,testConstructor_int_int_int_int_int_int_int_Chronology_oe,src/test/java/org/joda/time/TestMutableDateTime_Constructors.java,,,,mixed
joda-time_376,joda-time,TestMonthDay_Properties,testPropertyCompareToMonthOfYear_oe,src/test/java/org/joda/time/TestMonthDay_Properties.java,,,,mixed
joda-time_380,joda-time,TestMonthDay_Properties,testPropertyCompareToDayOfMonth_oe,src/test/java/org/joda/time/TestMonthDay_Properties.java,,,,mixed
joda-time_386,joda-time,TestPartial_Match,testIsMatch_Partial_oe,src/test/java/org/joda/time/TestPartial_Match.java,,,,mixed
joda-time_411,joda-time,TestPeriod_Basics,testWithFields3_oe,src/test/java/org/joda/time/TestPeriod_Basics.java,,,,mixed
joda-time_421,joda-time,TestPeriod_Basics,testWith_oe,src/test/java/org/joda/time/TestPeriod_Basics.java,,,,mixed
joda-time_422,joda-time,TestPeriod_Basics,testPlus_oe,src/test/java/org/joda/time/TestPeriod_Basics.java,,,,mixed
joda-time_423,joda-time,TestPeriod_Basics,testMinus_oe,src/test/java/org/joda/time/TestPeriod_Basics.java,,,,mixed
joda-time_424,joda-time,TestPeriod_Basics,testPlusFields_oe,src/test/java/org/joda/time/TestPeriod_Basics.java,,,,mixed
joda-time_426,joda-time,TestPeriod_Basics,testMinusFields_oe,src/test/java/org/joda/time/TestPeriod_Basics.java,,,,mixed
joda-time_427,joda-time,TestPeriod_Basics,testMultipliedBy_oe,src/test/java/org/joda/time/TestPeriod_Basics.java,,,,mixed
joda-time_428,joda-time,TestPeriod_Basics,testNegated_oe,src/test/java/org/joda/time/TestPeriod_Basics.java,,,,mixed
joda-time_429,joda-time,TestPeriod_Basics,testToStandardWeeks_oe,src/test/java/org/joda/time/TestPeriod_Basics.java,,,,mixed
joda-time_430,joda-time,TestPeriod_Basics,testToStandardWeeks_years_oe,src/test/java/org/joda/time/TestPeriod_Basics.java,,,,mixed
joda-time_431,joda-time,TestPeriod_Basics,testToStandardWeeks_months_oe,src/test/java/org/joda/time/TestPeriod_Basics.java,,,,mixed
joda-time_432,joda-time,TestPeriod_Basics,testToStandardDays_oe,src/test/java/org/joda/time/TestPeriod_Basics.java,,,,mixed
joda-time_433,joda-time,TestPeriod_Basics,testToStandardDays_years_oe,src/test/java/org/joda/time/TestPeriod_Basics.java,,,,mixed
joda-time_434,joda-time,TestPeriod_Basics,testToStandardDays_months_oe,src/test/java/org/joda/time/TestPeriod_Basics.java,,,,mixed
