id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type
commons-validator_65_101,commons-validator,ValidatorResourcesTest,,src/test/java/org/apache/commons/validator/ValidatorResourcesTest.java,,,,MUST_THROW
commons-validator_194_101,commons-validator,CreditCardValidatorTest,,src/test/java/org/apache/commons/validator/routines/CreditCardValidatorTest.java,,,,MUST_THROW
commons-validator_216_101,commons-validator,RegexValidatorTest,,src/test/java/org/apache/commons/validator/routines/RegexValidatorTest.java,,,,MUST_THROW
commons-validator_216_102,commons-validator,RegexValidatorTest,,src/test/java/org/apache/commons/validator/routines/RegexValidatorTest.java,,,,MUST_THROW
commons-validator_216_103,commons-validator,RegexValidatorTest,,src/test/java/org/apache/commons/validator/routines/RegexValidatorTest.java,,,,MUST_THROW
commons-validator_216_104,commons-validator,RegexValidatorTest,,src/test/java/org/apache/commons/validator/routines/RegexValidatorTest.java,,,,MUST_THROW
commons-validator_300_101,commons-validator,ISBNCheckDigitTest,,src/test/java/org/apache/commons/validator/routines/checkdigit/ISBNCheckDigitTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/routines/checkdigit/ISBNCheckDigit.java,org.apache.commons.validator.routines.checkdigit.ISBNCheckDigit,org.apache.commons.validator.routines.checkdigit,MUST_THROW
commons-validator_300_102,commons-validator,ISBNCheckDigitTest,,src/test/java/org/apache/commons/validator/routines/checkdigit/ISBNCheckDigitTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/routines/checkdigit/ISBNCheckDigit.java,org.apache.commons.validator.routines.checkdigit.ISBNCheckDigit,org.apache.commons.validator.routines.checkdigit,MUST_THROW
commons-validator_300_103,commons-validator,ISBNCheckDigitTest,,src/test/java/org/apache/commons/validator/routines/checkdigit/ISBNCheckDigitTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/routines/checkdigit/ISBNCheckDigit.java,org.apache.commons.validator.routines.checkdigit.ISBNCheckDigit,org.apache.commons.validator.routines.checkdigit,MUST_THROW
commons-validator_300_104,commons-validator,ISBNCheckDigitTest,,src/test/java/org/apache/commons/validator/routines/checkdigit/ISBNCheckDigitTest.java,/home/tasfia/Desktop/OE25-DEV/projects_decomposed/commons-validator/src/main/java/org/apache/commons/validator/routines/checkdigit/ISBNCheckDigit.java,org.apache.commons.validator.routines.checkdigit.ISBNCheckDigit,org.apache.commons.validator.routines.checkdigit,MUST_THROW
