id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
joda_1_1,"    public void testTest_1_oe() {
        assertEquals(""2002-06-09T00:00:00.000Z"",new Instant(TEST_TIME_NOW).toString());
    }
",TestMutableDateTime_Basics::testTest_1_oe,,,,
joda_1_2,"    public void testTest_2_oe() {
        // removed other assertion
        assertEquals(""2002-04-05T12:24:00.000Z"",new Instant(TEST_TIME1).toString());
    }
",TestMutableDateTime_Basics::testTest_2_oe,,,,
joda_1_3,"    public void testTest_3_oe() {
        // removed other assertion
        // removed other assertion
        assertEquals(""2003-05-06T14:28:00.000Z"",new Instant(TEST_TIME2).toString());
    }
",TestMutableDateTime_Basics::testTest_3_oe,,,,
joda_2_1,"    public void testGet_DateTimeField_1_oe() {
        MutableDateTime test = new MutableDateTime();
        assertEquals(1,test.get(ISOChronology.getInstance().era()));
    }
",TestMutableDateTime_Basics::testGet_DateTimeField_1_oe,org.joda.time.DateMidnight,era(),"/**
     * Get the era property which provides access to advanced functionality.
     * 
     * @return the era property
     */","public Property era() {
        return new Property(this, getChronology().era());
    }"
joda_2_2,"    public void testGet_DateTimeField_2_oe() {
        MutableDateTime test = new MutableDateTime();
        // removed other assertion
        assertEquals(20,test.get(ISOChronology.getInstance().centuryOfEra()));
    }
",TestMutableDateTime_Basics::testGet_DateTimeField_2_oe,org.joda.time.DateMidnight,centuryOfEra(),"/**
     * Get the century of era property which provides access to advanced functionality.
     * 
     * @return the year of era property
     */","public Property centuryOfEra() {
        return new Property(this, getChronology().centuryOfEra());
    }"
joda_2_3,"    public void testGet_DateTimeField_3_oe() {
        MutableDateTime test = new MutableDateTime();
        // removed other assertion
        // removed other assertion
        assertEquals(2,test.get(ISOChronology.getInstance().yearOfCentury()));
    }
",TestMutableDateTime_Basics::testGet_DateTimeField_3_oe,org.joda.time.DateMidnight,yearOfCentury(),"/**
     * Get the year of century property which provides access to advanced functionality.
     * 
     * @return the year of era property
     */","public Property yearOfCentury() {
        return new Property(this, getChronology().yearOfCentury());
    }"
joda_2_4,"    public void testGet_DateTimeField_4_oe() {
        MutableDateTime test = new MutableDateTime();
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(2002,test.get(ISOChronology.getInstance().yearOfEra()));
    }
",TestMutableDateTime_Basics::testGet_DateTimeField_4_oe,org.joda.time.DateMidnight,yearOfEra(),"/**
     * Get the year of era property which provides access to advanced functionality.
     * 
     * @return the year of era property
     */","public Property yearOfEra() {
        return new Property(this, getChronology().yearOfEra());
    }"
joda_2_5,"    public void testGet_DateTimeField_5_oe() {
        MutableDateTime test = new MutableDateTime();
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(2002,test.get(ISOChronology.getInstance().year()));
    }
",TestMutableDateTime_Basics::testGet_DateTimeField_5_oe,org.joda.time.DateMidnight,year(),"/**
     * Get the year property which provides access to advanced functionality.
     * 
     * @return the year property
     */","public Property year() {
        return new Property(this, getChronology().year());
    }"
joda_2_6,"    public void testGet_DateTimeField_6_oe() {
        MutableDateTime test = new MutableDateTime();
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(6,test.get(ISOChronology.getInstance().monthOfYear()));
    }
",TestMutableDateTime_Basics::testGet_DateTimeField_6_oe,org.joda.time.DateMidnight,monthOfYear(),"/**
     * Get the month of year property which provides access to advanced functionality.
     * 
     * @return the month of year property
     */","public Property monthOfYear() {
        return new Property(this, getChronology().monthOfYear());
    }"
joda_2_7,"    public void testGet_DateTimeField_7_oe() {
        MutableDateTime test = new MutableDateTime();
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(9,test.get(ISOChronology.getInstance().dayOfMonth()));
    }
",TestMutableDateTime_Basics::testGet_DateTimeField_7_oe,org.joda.time.DateMidnight,dayOfMonth(),"/**
     * Get the day of month property which provides access to advanced functionality.
     * 
     * @return the day of month property
     */","public Property dayOfMonth() {
        return new Property(this, getChronology().dayOfMonth());
    }"
joda_2_8,"    public void testGet_DateTimeField_8_oe() {
        MutableDateTime test = new MutableDateTime();
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(2002,test.get(ISOChronology.getInstance().weekyear()));
    }
",TestMutableDateTime_Basics::testGet_DateTimeField_8_oe,org.joda.time.DateMidnight,weekyear(),"/**
     * Get the year of a week based year property which provides access to advanced functionality.
     * 
     * @return the year of a week based year property
     */","public Property weekyear() {
        return new Property(this, getChronology().weekyear());
    }"
joda_2_9,"    public void testGet_DateTimeField_9_oe() {
        MutableDateTime test = new MutableDateTime();
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(23,test.get(ISOChronology.getInstance().weekOfWeekyear()));
    }
",TestMutableDateTime_Basics::testGet_DateTimeField_9_oe,org.joda.time.DateMidnight,weekOfWeekyear(),"/**
     * Get the week of a week based year property which provides access to advanced functionality.
     * 
     * @return the week of a week based year property
     */","public Property weekOfWeekyear() {
        return new Property(this, getChronology().weekOfWeekyear());
    }"
joda_2_10,"    public void testGet_DateTimeField_10_oe() {
        MutableDateTime test = new MutableDateTime();
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(7,test.get(ISOChronology.getInstance().dayOfWeek()));
    }
",TestMutableDateTime_Basics::testGet_DateTimeField_10_oe,org.joda.time.DateMidnight,dayOfWeek(),"/**
     * Get the day of week property which provides access to advanced functionality.
     * 
     * @return the day of week property
     */","public Property dayOfWeek() {
        return new Property(this, getChronology().dayOfWeek());
    }"
joda_2_11,"    public void testGet_DateTimeField_11_oe() {
        MutableDateTime test = new MutableDateTime();
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(160,test.get(ISOChronology.getInstance().dayOfYear()));
    }
",TestMutableDateTime_Basics::testGet_DateTimeField_11_oe,org.joda.time.DateMidnight,dayOfYear(),"/**
     * Get the day of year property which provides access to advanced functionality.
     * 
     * @return the day of year property
     */","public Property dayOfYear() {
        return new Property(this, getChronology().dayOfYear());
    }"
joda_2_12,"    public void testGet_DateTimeField_12_oe() {
        MutableDateTime test = new MutableDateTime();
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(0,test.get(ISOChronology.getInstance().halfdayOfDay()));
    }
",TestMutableDateTime_Basics::testGet_DateTimeField_12_oe,org.joda.time.DateTimeFieldType,halfdayOfDay(),"/**
     * Get the AM(0) PM(1) field type.
     * 
     * @return the DateTimeFieldType constant
     */","public static DateTimeFieldType halfdayOfDay() {
        return HALFDAY_OF_DAY_TYPE;
    }"
joda_2_13,"    public void testGet_DateTimeField_13_oe() {
        MutableDateTime test = new MutableDateTime();
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(1,test.get(ISOChronology.getInstance().hourOfHalfday()));
    }
",TestMutableDateTime_Basics::testGet_DateTimeField_13_oe,org.joda.time.DateTimeFieldType,hourOfHalfday(),"/**
     * Get the hour of am/pm (0-11) field type.
     * 
     * @return the DateTimeFieldType constant
     */","public static DateTimeFieldType hourOfHalfday() {
        return HOUR_OF_HALFDAY_TYPE;
    }"
joda_2_14,"    public void testGet_DateTimeField_14_oe() {
        MutableDateTime test = new MutableDateTime();
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion
        assertEquals(1,test.get(ISOChronology.getInstance().clockhourOfDay()));
    }
",TestMutableDateTime_Basics::testGet_DateTimeField_14_oe,org.joda.time.DateTimeFieldType,clockhourOfDay(),"/**
     * Get the hour of day (offset to 1-24) field type.
     * 
     * @return the DateTimeFieldType constant
     */","public static DateTimeFieldType clockhourOfDay() {
        return CLOCKHOUR_OF_DAY_TYPE;
    }"
