id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,dataset_type
commons-configuration2_87,commons-configuration2,TestYAMLConfiguration,testObjectCreationFromReader_oe,src/test/java/org/apache/commons/configuration2/TestYAMLConfiguration.java,,,,mixed
commons-configuration2_88,commons-configuration2,TestYAMLConfiguration,testObjectCreationFromStream_oe,src/test/java/org/apache/commons/configuration2/TestYAMLConfiguration.java,,,,mixed
commons-configuration2_94,commons-configuration2,TestDataConfiguration,testConversionExceptionCause_oe,src/test/java/org/apache/commons/configuration2/TestDataConfiguration.java,,,,mixed
commons-configuration2_103,commons-configuration2,TestDataConfiguration,testGetCalendar_oe,src/test/java/org/apache/commons/configuration2/TestDataConfiguration.java,,,,mixed
commons-configuration2_111,commons-configuration2,TestDataConfiguration,testGetDate_oe,src/test/java/org/apache/commons/configuration2/TestDataConfiguration.java,,,,mixed
commons-configuration2_124,commons-configuration2,TestDataConfiguration,testGetInternetAddress_oe,src/test/java/org/apache/commons/configuration2/TestDataConfiguration.java,,,,mixed
commons-configuration2_177,commons-configuration2,TestCombinedConfiguration,testLockHandlingWithExceptionWhenConstructingRootNode_oe,src/test/java/org/apache/commons/configuration2/TestCombinedConfiguration.java,,,,mixed
commons-configuration2_206,commons-configuration2,TestPropertiesConfiguration,testIncludeIncludeLoadCyclicalReferenceFail_oe,src/test/java/org/apache/commons/configuration2/TestPropertiesConfiguration.java,,,,mixed
commons-configuration2_211,commons-configuration2,TestPropertiesConfiguration,testIncludeLoadCyclicalMultiStepReferenceFail_oe,src/test/java/org/apache/commons/configuration2/TestPropertiesConfiguration.java,,,,mixed
commons-configuration2_213,commons-configuration2,TestPropertiesConfiguration,testIncludeLoadCyclicalReferenceFail_oe,src/test/java/org/apache/commons/configuration2/TestPropertiesConfiguration.java,,,,mixed
commons-configuration2_219,commons-configuration2,TestPropertiesConfiguration,testJupWriteUtf8WithoutUnicodeEscapes_oe,src/test/java/org/apache/commons/configuration2/TestPropertiesConfiguration.java,,,,mixed
commons-configuration2_241,commons-configuration2,TestPropertiesConfiguration,testReadCalledDirectly_oe,src/test/java/org/apache/commons/configuration2/TestPropertiesConfiguration.java,,,,mixed
commons-configuration2_247,commons-configuration2,TestPropertiesConfiguration,testSaveToHTTPServerFail_oe,src/test/java/org/apache/commons/configuration2/TestPropertiesConfiguration.java,,,,mixed
commons-configuration2_274,commons-configuration2,TestBaseConfiguration,testGetEnum_oe,src/test/java/org/apache/commons/configuration2/TestBaseConfiguration.java,,,,mixed
commons-configuration2_386,commons-configuration2,TestCompositeConfiguration,testGetPropertyMissing_oe,src/test/java/org/apache/commons/configuration2/TestCompositeConfiguration.java,,,,mixed
commons-configuration2_392,commons-configuration2,TestCompositeConfiguration,testGetStringWithDefaults_oe,src/test/java/org/apache/commons/configuration2/TestCompositeConfiguration.java,,,,mixed
commons-configuration2_427,commons-configuration2,TestINIConfiguration,testGlobalSectionNodeHandlerGetChildByIndex_oe,src/test/java/org/apache/commons/configuration2/TestINIConfiguration.java,,,,mixed
commons-configuration2_433,commons-configuration2,TestINIConfiguration,testKeysOfGlobalSection_oe,src/test/java/org/apache/commons/configuration2/TestINIConfiguration.java,,,,mixed
commons-configuration2_527,commons-configuration2,TestXMLConfiguration,testReadCalledDirectly_oe,src/test/java/org/apache/commons/configuration2/TestXMLConfiguration.java,,,,mixed
commons-configuration2_540,commons-configuration2,TestXMLConfiguration,testSaveWithValidationFailure_oe,src/test/java/org/apache/commons/configuration2/TestXMLConfiguration.java,,,,mixed
commons-configuration2_555,commons-configuration2,TestXMLDocumentHelper,testCreateDocumentBuilderFromFactoryException_oe,src/test/java/org/apache/commons/configuration2/TestXMLDocumentHelper.java,,,,mixed
commons-configuration2_557,commons-configuration2,TestXMLDocumentHelper,testCreateTransformerFactoryException_oe,src/test/java/org/apache/commons/configuration2/TestXMLDocumentHelper.java,,,,mixed
commons-configuration2_562,commons-configuration2,TestXMLDocumentHelper,testTransformException_oe,src/test/java/org/apache/commons/configuration2/TestXMLDocumentHelper.java,,,,mixed
commons-configuration2_759,commons-configuration2,TestSubsetConfiguration,testThrowExceptionOnMissing_oe,src/test/java/org/apache/commons/configuration2/TestSubsetConfiguration.java,,,,mixed
commons-configuration2_761,commons-configuration2,TestImmutableConfiguration,testExceptionHandling_oe,src/test/java/org/apache/commons/configuration2/TestImmutableConfiguration.java,,,,mixed
commons-configuration2_809,commons-configuration2,TestAbstractHierarchicalConfiguration,testClearTreeComplex_oe,src/test/java/org/apache/commons/configuration2/TestAbstractHierarchicalConfiguration.java,,,,mixed
commons-configuration2_977,commons-configuration2,TestFileHandler,testLoadFromFileNoContent_oe,src/test/java/org/apache/commons/configuration2/io/TestFileHandler.java,,,,mixed
commons-configuration2_981,commons-configuration2,TestFileHandler,testLoadFromReaderIOException_oe,src/test/java/org/apache/commons/configuration2/io/TestFileHandler.java,,,,mixed
commons-configuration2_986,commons-configuration2,TestFileHandler,testLoadInputStreamSupportIOException_oe,src/test/java/org/apache/commons/configuration2/io/TestFileHandler.java,,,,mixed
commons-configuration2_998,commons-configuration2,TestFileHandler,testSaveToFileNameURLException_oe,src/test/java/org/apache/commons/configuration2/io/TestFileHandler.java,,,,mixed
commons-configuration2_1004,commons-configuration2,TestFileHandler,testSaveToWriterIOException_oe,src/test/java/org/apache/commons/configuration2/io/TestFileHandler.java,,,,mixed
commons-configuration2_1135,commons-configuration2,TestFileBasedConfigurationBuilder,testGetConfigurationLoadFromJarFile_oe,src/test/java/org/apache/commons/configuration2/builder/TestFileBasedConfigurationBuilder.java,,,,mixed
commons-configuration2_1443,commons-configuration2,TestDefaultConfigurationKey,testIterate_oe,src/test/java/org/apache/commons/configuration2/tree/TestDefaultConfigurationKey.java,,,,mixed
commons-configuration2_1510,commons-configuration2,TestPropertyListConfiguration,testLoadWithError_oe,src/test/java/org/apache/commons/configuration2/plist/TestPropertyListConfiguration.java,,,,mixed
commons-configuration2_1544,commons-configuration2,TestXMLPropertyListConfiguration,testWriteCalledDirectly_oe,src/test/java/org/apache/commons/configuration2/plist/TestXMLPropertyListConfiguration.java,,,,mixed
commons-configuration2_1585,commons-configuration2,TestDefaultBeanFactory,testFindMatchingConstructorNoMatch_oe,src/test/java/org/apache/commons/configuration2/beanutils/TestDefaultBeanFactory.java,,,,mixed
commons-configuration2_1590,commons-configuration2,TestConfigurationDynaBean,testGetDescriptors_oe,src/test/java/org/apache/commons/configuration2/beanutils/TestConfigurationDynaBean.java,,,,mixed
commons-configuration2_1592,commons-configuration2,TestConfigurationDynaBean,testGetMappedArguments_oe,src/test/java/org/apache/commons/configuration2/beanutils/TestConfigurationDynaBean.java,,,,mixed
commons-configuration2_1697,commons-configuration2,TestConfigurationInterpolator,testDefaultStringLookupsHolder_invalidLookupsDefinition_oe,src/test/java/org/apache/commons/configuration2/interpol/TestConfigurationInterpolator.java,,,,mixed
