id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,oracle_type,junit_version
geom_1_1,commons-geometry-1.0-src,BoundaryIOManagerTest,testRegisterReadHandler_1_oe,commons-geometry-io-core/src/test/java/org/apache/commons/geometry/io/core/BoundaryIOManagerTest.java,,,,assert,unknown
geom_1_2,commons-geometry-1.0-src,BoundaryIOManagerTest,testRegisterReadHandler_2_oe,commons-geometry-io-core/src/test/java/org/apache/commons/geometry/io/core/BoundaryIOManagerTest.java,,,,assert,unknown
geom_1_3,commons-geometry-1.0-src,BoundaryIOManagerTest,testRegisterReadHandler_3_oe,commons-geometry-io-core/src/test/java/org/apache/commons/geometry/io/core/BoundaryIOManagerTest.java,,,,assert,unknown
geom_1_4,commons-geometry-1.0-src,BoundaryIOManagerTest,testRegisterReadHandler_4_oe,commons-geometry-io-core/src/test/java/org/apache/commons/geometry/io/core/BoundaryIOManagerTest.java,,,,assert,unknown
geom_1_5,commons-geometry-1.0-src,BoundaryIOManagerTest,testRegisterReadHandler_5_oe,commons-geometry-io-core/src/test/java/org/apache/commons/geometry/io/core/BoundaryIOManagerTest.java,,,,assert,unknown
geom_1_6,commons-geometry-1.0-src,BoundaryIOManagerTest,testRegisterReadHandler_6_oe,commons-geometry-io-core/src/test/java/org/apache/commons/geometry/io/core/BoundaryIOManagerTest.java,,,,assert,unknown
geom_2_1,commons-geometry-1.0-src,BoundaryIOManagerTest,testRegisterReadHandler_multipleFileExtensions_1_oe,commons-geometry-io-core/src/test/java/org/apache/commons/geometry/io/core/BoundaryIOManagerTest.java,,,,assert,unknown
geom_2_2,commons-geometry-1.0-src,BoundaryIOManagerTest,testRegisterReadHandler_multipleFileExtensions_2_oe,commons-geometry-io-core/src/test/java/org/apache/commons/geometry/io/core/BoundaryIOManagerTest.java,,,,assert,unknown
geom_2_3,commons-geometry-1.0-src,BoundaryIOManagerTest,testRegisterReadHandler_multipleFileExtensions_3_oe,commons-geometry-io-core/src/test/java/org/apache/commons/geometry/io/core/BoundaryIOManagerTest.java,,,,assert,unknown
geom_3_1,commons-geometry-1.0-src,BoundaryIOManagerTest,testRegisterReadHandler_nullAndMissingFileExt_1_oe,commons-geometry-io-core/src/test/java/org/apache/commons/geometry/io/core/BoundaryIOManagerTest.java,,,,assert,unknown
