id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,dataset_type
commons-vfs_6,commons-vfs,FileSystemExceptionTest,testDoesNotModifyUrlsWithoutPassword_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileSystemExceptionTest.java,,,,multiple
commons-vfs_7,commons-vfs,FileSystemExceptionTest,testMasksPasswordOfUrlsWithBasicAuthentication_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileSystemExceptionTest.java,,,,multiple
commons-vfs_8,commons-vfs,FileSystemExceptionTest,testProperDetectionOfUrl_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileSystemExceptionTest.java,,,,multiple
commons-vfs_30,commons-vfs,FileChangeEventTest,testFileObject_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileChangeEventTest.java,,,,multiple
commons-vfs_62,commons-vfs,FileTypeTest,testSerializationContainer_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileTypeTest.java,,,,multiple
commons-vfs_63,commons-vfs,VFSTest,test_close_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/VFSTest.java,,,,multiple
commons-vfs_64,commons-vfs,VFSTest,test_setManager_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/VFSTest.java,,,,multiple
commons-vfs_65,commons-vfs,VFSTest,testStaticClose_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/VFSTest.java,,,,multiple
commons-vfs_92,commons-vfs,FileSystemOptionsTest,testEqualsHashCodeAndCompareTo_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileSystemOptionsTest.java,,,,multiple
commons-vfs_93,commons-vfs,FileIteratorTest,testIterator_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileIteratorTest.java,,,,multiple
commons-vfs_94,commons-vfs,PatternFileSelectorTest,testFileExtensions_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/PatternFileSelectorTest.java,,,,multiple
commons-vfs_95,commons-vfs,PatternFileSelectorTest,testMatchAll_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/PatternFileSelectorTest.java,,,,multiple
commons-vfs_96,commons-vfs,PatternFileSelectorTest,testMatchPartial_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/PatternFileSelectorTest.java,,,,multiple
commons-vfs_97,commons-vfs,PatternFileSelectorTest,testMatchPartialDelimited_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/PatternFileSelectorTest.java,,,,multiple
commons-vfs_98,commons-vfs,UserAuthenticationDataTestCase,testCharacterBasedData_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/UserAuthenticationDataTestCase.java,,,,multiple
commons-vfs_99,commons-vfs,UserAuthenticationDataTestCase,testCustomType_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/UserAuthenticationDataTestCase.java,,,,multiple
commons-vfs_100,commons-vfs,FileTypeSelectorTest,testFileOrFolders_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileTypeSelectorTest.java,,,,multiple
commons-vfs_101,commons-vfs,FileTypeSelectorTest,testFiles_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileTypeSelectorTest.java,,,,multiple
commons-vfs_102,commons-vfs,FileTypeSelectorTest,testFolders_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileTypeSelectorTest.java,,,,multiple
commons-vfs_103,commons-vfs,FileExtensionSelectorTest,testEmpty_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileExtensionSelectorTest.java,,,,multiple
commons-vfs_104,commons-vfs,FileExtensionSelectorTest,testManyExtensions_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileExtensionSelectorTest.java,,,,multiple
commons-vfs_105,commons-vfs,FileExtensionSelectorTest,testNullCollection_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileExtensionSelectorTest.java,,,,multiple
commons-vfs_106,commons-vfs,FileExtensionSelectorTest,testNullString_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileExtensionSelectorTest.java,,,,multiple
commons-vfs_107,commons-vfs,FileExtensionSelectorTest,testOneExtension_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/FileExtensionSelectorTest.java,,,,multiple
commons-vfs_113,commons-vfs,InvertIncludeFileSelectorTest,testInvertMatchAll_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/InvertIncludeFileSelectorTest.java,,,,multiple
commons-vfs_114,commons-vfs,InvertIncludeFileSelectorTest,testInvertMatchSome_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/InvertIncludeFileSelectorTest.java,,,,multiple
commons-vfs_122,commons-vfs,BasicOperationsTestCase,testLifecycleComp_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/operations/BasicOperationsTestCase.java,,,,multiple
commons-vfs_123,commons-vfs,BasicOperationsTestCase,testLifecycleNoncomp_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/operations/BasicOperationsTestCase.java,,,,multiple
commons-vfs_124,commons-vfs,BasicOperationsTestCase,testNotFoundAny_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/operations/BasicOperationsTestCase.java,,,,multiple
commons-vfs_126,commons-vfs,AbstractFileNameTest,testHashSignEncoded_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/AbstractFileNameTest.java,,,,multiple
commons-vfs_127,commons-vfs,UriParserTestCase,testColonInFileName_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/UriParserTestCase.java,,,,multiple
commons-vfs_128,commons-vfs,UriParserTestCase,testColonInFileNameAndNotSupportedScheme_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/UriParserTestCase.java,,,,multiple
commons-vfs_129,commons-vfs,UriParserTestCase,testColonInFileNameWithPath_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/UriParserTestCase.java,,,,multiple
commons-vfs_130,commons-vfs,UriParserTestCase,testColonNotFollowedBySlash_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/UriParserTestCase.java,,,,multiple
commons-vfs_131,commons-vfs,UriParserTestCase,testNormalScheme_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/UriParserTestCase.java,,,,multiple
commons-vfs_132,commons-vfs,UriParserTestCase,testNormalSchemeWithBuffer_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/UriParserTestCase.java,,,,multiple
commons-vfs_133,commons-vfs,UriParserTestCase,testOneSlashScheme_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/UriParserTestCase.java,,,,multiple
commons-vfs_134,commons-vfs,UriParserTestCase,testOneSlashSchemeWithBuffer_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/UriParserTestCase.java,,,,multiple
commons-vfs_135,commons-vfs,DefaultFileContentTest,testGetZeroContents_oe,commons-vfs2/src/test/java/org/apache/commons/vfs2/provider/DefaultFileContentTest.java,,,,multiple
