id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
async_39_1,"  @Test(expectedExceptions = AsyncHttpClientImplException.class)
  public void testNonExistentAsyncHttpClientRegistry_1_oe() {
    System.setProperty(AsyncImplHelper.ASYNC_HTTP_CLIENT_REGISTRY_SYSTEM_PROPERTY, AbstractAsyncHttpClientFactoryTest.NON_EXISTENT_CLIENT_CLASS_NAME);
    AsyncHttpClientConfigHelper.reloadProperties();
    AsyncHttpClientRegistryImpl.getInstance();
    Assert.fail(""Should never have reached here"");
  }",AsyncHttpClientRegistryTest::testNonExistentAsyncHttpClientRegistry_1_oe,org.asynchttpclient.extras.registry.AsyncHttpClientRegistryImpl,getInstance(),"/**
   * Returns a singleton instance of AsyncHttpClientRegistry
   *
   * @return the current instance
   */","public static AsyncHttpClientRegistry getInstance() {
    if (_instance == null) {
      lock.lock();
      try {
        if (_instance == null) {
          Class<?> asyncHttpClientRegistryImplClass = AsyncImplHelper
                  .getAsyncImplClass(AsyncImplHelper.ASYNC_HTTP_CLIENT_REGISTRY_SYSTEM_PROPERTY);
          if (asyncHttpClientRegistryImplClass != null)
            _instance = (AsyncHttpClientRegistry) asyncHttpClientRegistryImplClass.newInstance();
          else
            _instance = new AsyncHttpClientRegistryImpl();
        }
      } catch (InstantiationException | IllegalAccessException e) {
        throw new AsyncHttpClientImplException(""Couldn't instantiate AsyncHttpClientRegistry : "" + e.getMessage(), e);
      } finally {
        lock.unlock();
      }
    }
    return _instance;
  }"
async_40_1,"  @Test(expectedExceptions = AsyncHttpClientImplException.class)
  public void testBadAsyncHttpClientRegistry_1_oe() {
    System.setProperty(AsyncImplHelper.ASYNC_HTTP_CLIENT_REGISTRY_SYSTEM_PROPERTY, AbstractAsyncHttpClientFactoryTest.BAD_CLIENT_CLASS_NAME);
    AsyncHttpClientConfigHelper.reloadProperties();
    AsyncHttpClientRegistryImpl.getInstance();
    Assert.fail(""Should never have reached here"");
  }",AsyncHttpClientRegistryTest::testBadAsyncHttpClientRegistry_1_oe,org.asynchttpclient.extras.registry.AsyncHttpClientRegistryImpl,getInstance(),"/**
   * Returns a singleton instance of AsyncHttpClientRegistry
   *
   * @return the current instance
   */","public static AsyncHttpClientRegistry getInstance() {
    if (_instance == null) {
      lock.lock();
      try {
        if (_instance == null) {
          Class<?> asyncHttpClientRegistryImplClass = AsyncImplHelper
                  .getAsyncImplClass(AsyncImplHelper.ASYNC_HTTP_CLIENT_REGISTRY_SYSTEM_PROPERTY);
          if (asyncHttpClientRegistryImplClass != null)
            _instance = (AsyncHttpClientRegistry) asyncHttpClientRegistryImplClass.newInstance();
          else
            _instance = new AsyncHttpClientRegistryImpl();
        }
      } catch (InstantiationException | IllegalAccessException e) {
        throw new AsyncHttpClientImplException(""Couldn't instantiate AsyncHttpClientRegistry : "" + e.getMessage(), e);
      } finally {
        lock.unlock();
      }
    }
    return _instance;
  }"
async_117_4,"  @Test
  public void testRequestTimeout_4_oe() throws IOException {
    try (AsyncHttpClient client = asyncHttpClient()) {
      Future<Response> responseFuture = client.prepareGet(getTargetUrl()).setRequestTimeout(100).execute();
      Response response = responseFuture.get(2000, TimeUnit.MILLISECONDS);
    } catch (InterruptedException e) {
    } catch (ExecutionException e) {
      checkTimeoutMessage(e.getCause().getMessage(), true);
    } catch (TimeoutException e) {
      fail(""Timeout."", e);
  }
  }",PerRequestTimeoutTest::testRequestTimeout_4_oe,org.asynchttpclient.util.MiscUtils,getCause(Throwable t),,"public static Throwable getCause(Throwable t) {
    Throwable cause = t.getCause();
    return cause != null ? getCause(cause) : t;
  }"
async_118_4,"  @Test
  public void testReadTimeout_4_oe() throws IOException {
    try (AsyncHttpClient client = asyncHttpClient(config().setReadTimeout(100))) {
      Future<Response> responseFuture = client.prepareGet(getTargetUrl()).execute();
      Response response = responseFuture.get(2000, TimeUnit.MILLISECONDS);
    } catch (InterruptedException e) {
    } catch (ExecutionException e) {
      checkTimeoutMessage(e.getCause().getMessage(), false);
    } catch (TimeoutException e) {
      fail(""Timeout."", e);
  }
  }",PerRequestTimeoutTest::testReadTimeout_4_oe,org.asynchttpclient.util.MiscUtils,getCause(Throwable t),,"public static Throwable getCause(Throwable t) {
    Throwable cause = t.getCause();
    return cause != null ? getCause(cause) : t;
  }"
async_120_4,"  @Test
  public void testGlobalRequestTimeout_4_oe() throws IOException {
    try (AsyncHttpClient client = asyncHttpClient(config().setRequestTimeout(100))) {
      Future<Response> responseFuture = client.prepareGet(getTargetUrl()).execute();
      Response response = responseFuture.get(2000, TimeUnit.MILLISECONDS);
    } catch (InterruptedException e) {
    } catch (ExecutionException e) {
      checkTimeoutMessage(e.getCause().getMessage(), true);
    } catch (TimeoutException e) {
      fail(""Timeout."", e);
  }
  }",PerRequestTimeoutTest::testGlobalRequestTimeout_4_oe,org.asynchttpclient.util.MiscUtils,getCause(Throwable t),,"public static Throwable getCause(Throwable t) {
    Throwable cause = t.getCause();
    return cause != null ? getCause(cause) : t;
  }"
async_121_4,"  @Test
  public void testGlobalIdleTimeout_4_oe() throws IOException {
    final long times[] = new long[]{-1, -1};

    try (AsyncHttpClient client = asyncHttpClient(config().setPooledConnectionIdleTimeout(2000))) {
      Future<Response> responseFuture = client.prepareGet(getTargetUrl()).execute(new AsyncCompletionHandler<Response>() {
        @Override
        public Response onCompleted(Response response) {
          return response;
        }

        @Override
        public State onBodyPartReceived(HttpResponseBodyPart content) throws Exception {
          times[0] = unpreciseMillisTime();
          return super.onBodyPartReceived(content);
        }

        @Override
        public void onThrowable(Throwable t) {
          times[1] = unpreciseMillisTime();
          super.onThrowable(t);
        }
      });
      Response response = responseFuture.get();
    } catch (InterruptedException e) {
    } catch (ExecutionException e) {
      logger.info(String.format(""\n@%dms Last body part received\n@%dms Connection killed\n %dms difference."", times[0], times[1], (times[1] - times[0])));
      fail(""Timeouted on idle."", e);
  }
  }",PerRequestTimeoutTest::testGlobalIdleTimeout_4_oe,org.asynchttpclient.Dsl,get(String url),,"public static RequestBuilder get(String url) {
    return request(GET, url);
  }"
async_139_1,"  @Test
  public void idleStateTest_1_oe() throws Exception {
    try (AsyncHttpClient c = asyncHttpClient(config().setPooledConnectionIdleTimeout(10 * 1000))) {
      c.prepareGet(getTargetUrl()).execute().get();
    } catch (ExecutionException e) {
      fail(""Should allow to finish processing request."", e);
  }
  }",IdleStateHandlerTest::idleStateTest_1_oe,org.asynchttpclient.Dsl,get(String url),,"public static RequestBuilder get(String url) {
    return request(GET, url);
  }"
async_238_1,"  @Test(expectedExceptions = NtlmEngineException.class)
  public void testGenerateType3MsgThrowsExceptionWhenChallengeTooShort_1_oe() {
    NtlmEngine engine = new NtlmEngine();
    engine.generateType3Msg(""username"", ""password"", ""localhost"", ""workstation"", Base64.getEncoder().encodeToString(""a"".getBytes()));
    fail(""An NtlmEngineException must have occurred as challenge length is too short"");
  }",NtlmTest::testGenerateType3MsgThrowsExceptionWhenChallengeTooShort_1_oe,org.asynchttpclient.request.body.multipart.ByteArrayPart,getBytes(),,"public byte[] getBytes() {
    return bytes;
  }"
async_239_1,"  @Test(expectedExceptions = NtlmEngineException.class)
  public void testGenerateType3MsgThrowsExceptionWhenChallengeDoesNotFollowCorrectFormat_1_oe() {
    NtlmEngine engine = new NtlmEngine();
    engine.generateType3Msg(""username"", ""password"", ""localhost"", ""workstation"", Base64.getEncoder().encodeToString(""challenge"".getBytes()));
    fail(""An NtlmEngineException must have occurred as challenge format is not correct"");
  }",NtlmTest::testGenerateType3MsgThrowsExceptionWhenChallengeDoesNotFollowCorrectFormat_1_oe,org.asynchttpclient.request.body.multipart.ByteArrayPart,getBytes(),,"public byte[] getBytes() {
    return bytes;
  }"
async_240_1,"  @Test(expectedExceptions = NtlmEngineException.class)
  public void testGenerateType3MsgThworsExceptionWhenType2IndicatorNotPresent_1_oe() throws IOException {
    ByteArrayOutputStream buf = new ByteArrayOutputStream();
    buf.write(""NTLMSSP"".getBytes(StandardCharsets.US_ASCII));
    buf.write(0);
    buf.write(3);
    buf.write(0);
    buf.write(0);
    buf.write(0);
    buf.write(""challenge"".getBytes());
    NtlmEngine engine = new NtlmEngine();
    engine.generateType3Msg(""username"", ""password"", ""localhost"", ""workstation"", Base64.getEncoder().encodeToString(buf.toByteArray()));
    buf.close();
    fail(""An NtlmEngineException must have occurred as type 2 indicator is incorrect"");
  }",NtlmTest::testGenerateType3MsgThworsExceptionWhenType2IndicatorNotPresent_1_oe,org.asynchttpclient.DefaultAsyncHttpClient,void close(),,"@Override
  public void close() {
    if (closed.compareAndSet(false, true)) {
      try {
        channelManager.close();
      } catch (Throwable t) {
        LOGGER.warn(""Unexpected error on ChannelManager close"", t);
      }
      CookieStore cookieStore = config.getCookieStore();
      if (cookieStore != null) {
        cookieStore.decrementAndGet();
      }
      if (allowStopNettyTimer) {
        try {
          nettyTimer.stop();
        } catch (Throwable t) {
          LOGGER.warn(""Unexpected error on HashedWheelTimer close"", t);
        }
      }
    }
  }"
async_241_1,"  @Test(expectedExceptions = NtlmEngineException.class)
  public void testGenerateType3MsgThrowsExceptionWhenUnicodeSupportNotIndicated_1_oe() throws IOException {
    ByteArrayOutputStream buf = new ByteArrayOutputStream();
    buf.write(""NTLMSSP"".getBytes(StandardCharsets.US_ASCII));
    buf.write(0);
    buf.write(2);
    buf.write(0);
    buf.write(0);
    buf.write(0);

    buf.write(longToBytes(1L)); // we want to write a Long

    buf.write(0);// unicode support indicator
    buf.write(0);
    buf.write(0);
    buf.write(0);

    buf.write(longToBytes(1L));// challenge
    NtlmEngine engine = new NtlmEngine();
    engine.generateType3Msg(""username"", ""password"", ""localhost"", ""workstation"", Base64.getEncoder().encodeToString(buf.toByteArray()));
    buf.close();
    fail(""An NtlmEngineException must have occurred as unicode support is not indicated"");
  }",NtlmTest::testGenerateType3MsgThrowsExceptionWhenUnicodeSupportNotIndicated_1_oe,org.asynchttpclient.DefaultAsyncHttpClient,void close(),,"@Override
  public void close() {
    if (closed.compareAndSet(false, true)) {
      try {
        channelManager.close();
      } catch (Throwable t) {
        LOGGER.warn(""Unexpected error on ChannelManager close"", t);
      }
      CookieStore cookieStore = config.getCookieStore();
      if (cookieStore != null) {
        cookieStore.decrementAndGet();
      }
      if (allowStopNettyTimer) {
        try {
          nettyTimer.stop();
        } catch (Throwable t) {
          LOGGER.warn(""Unexpected error on HashedWheelTimer close"", t);
        }
      }
    }
  }"
async_315_1,"  @Test(expectedExceptions = CancellationException.class)
  public void testGetContentThrowsCancellationExceptionIfCancelled_1_oe() throws InterruptedException, ExecutionException {
    AsyncHandler<?> asyncHandler = mock(AsyncHandler.class);
    NettyResponseFuture<?> nettyResponseFuture = new NettyResponseFuture<>(null, asyncHandler, null, 3, null, null, null);
    nettyResponseFuture.cancel(false);
    nettyResponseFuture.get();
    fail(""A CancellationException must have occurred by now as 'cancel' was called before 'get'"");
  }",NettyResponseFutureTest::testGetContentThrowsCancellationExceptionIfCancelled_1_oe,org.asynchttpclient.Dsl,get(String url),,"public static RequestBuilder get(String url) {
    return request(GET, url);
  }"
async_317_1,"  @Test(expectedExceptions = ExecutionException.class)
  public void testGetThrowsExceptionThrownByAsyncHandler_1_oe() throws Exception {
    AsyncHandler<?> asyncHandler = mock(AsyncHandler.class);
    when(asyncHandler.onCompleted()).thenThrow(new RuntimeException());
    NettyResponseFuture<?> nettyResponseFuture = new NettyResponseFuture<>(null, asyncHandler, null, 3, null, null, null);
    nettyResponseFuture.done();
    nettyResponseFuture.get();
    fail(""An ExecutionException must have occurred by now as asyncHandler threw an exception in 'onCompleted'"");
  }",NettyResponseFutureTest::testGetThrowsExceptionThrownByAsyncHandler_1_oe,org.asynchttpclient.Dsl,get(String url),,"public static RequestBuilder get(String url) {
    return request(GET, url);
  }"
async_318_1,"  @Test(expectedExceptions = ExecutionException.class)
  public void testGetThrowsExceptionOnAbort_1_oe() throws InterruptedException, ExecutionException {
    AsyncHandler<?> asyncHandler = mock(AsyncHandler.class);
    NettyResponseFuture<?> nettyResponseFuture = new NettyResponseFuture<>(null, asyncHandler, null, 3, null, null, null);
    nettyResponseFuture.abort(new RuntimeException());
    nettyResponseFuture.get();
    fail(""An ExecutionException must have occurred by now as 'abort' was called before 'get'"");
  }",NettyResponseFutureTest::testGetThrowsExceptionOnAbort_1_oe,org.asynchttpclient.Dsl,get(String url),,"public static RequestBuilder get(String url) {
    return request(GET, url);
  }"
async_158_1,"  @Test
  public void testMultipleOtherHeaders_1_oe() throws IOException, ExecutionException, TimeoutException, InterruptedException {
    final String[] xffHeaders = new String[]{null, null};

    try (AsyncHttpClient ahc = asyncHttpClient()) {
      Request req = get(""http://localhost:"" + port1 + ""/MultiOther"").build();
      final CountDownLatch latch = new CountDownLatch(1);
      ahc.executeRequest(req, new AsyncHandler<Void>() {
        public void onThrowable(Throwable t) {
          t.printStackTrace(System.out);
        }

        public State onBodyPartReceived(HttpResponseBodyPart objectHttpResponseBodyPart) {
          return State.CONTINUE;
        }

        public State onStatusReceived(HttpResponseStatus objectHttpResponseStatus) {
          return State.CONTINUE;
        }

        public State onHeadersReceived(HttpHeaders response) {
          int i = 0;
          for (String header : response.getAll(""X-Forwarded-For"")) {
            xffHeaders[i++] = header;
          }
          latch.countDown();
          return State.CONTINUE;
        }

        public Void onCompleted() {
          return null;
        }
      }).get(3, TimeUnit.SECONDS);

      if (!latch.await(2, TimeUnit.SECONDS)) {
        fail(""Time out"");
  }
  }
  }",MultipleHeaderTest::testMultipleOtherHeaders_1_oe,org.asynchttpclient.Dsl,get(String url),,"public static RequestBuilder get(String url) {
    return request(GET, url);
  }"
async_236_3,"  @Test
  public void testHEAD302_3_oe() throws IOException, InterruptedException, ExecutionException, TimeoutException {
    AsyncHttpClientConfig clientConfig = new DefaultAsyncHttpClientConfig.Builder().setFollowRedirect(true).build();
    try (AsyncHttpClient client = asyncHttpClient(clientConfig)) {
      final CountDownLatch l = new CountDownLatch(1);
      Request request = head(""http://localhost:"" + port1 + ""/Test"").build();

      Response response = client.executeRequest(request, new AsyncCompletionHandlerBase() {
        @Override
        public Response onCompleted(Response response) throws Exception {
          l.countDown();
          return super.onCompleted(response);
        }
      }).get(3, TimeUnit.SECONDS);

      if (l.await(TIMEOUT, TimeUnit.SECONDS)) {
      } else {
        fail(""Timeout out"");
  }
  }
  }",Head302Test::testHEAD302_3_oe,org.asynchttpclient.Dsl,get(String url),,"public static RequestBuilder get(String url) {
    return request(GET, url);
  }"
