id,project,test_class,test_name,test_file_path,focal_file_path,focal_class,focal_package,dataset_type
spark_1,spark,RouteImplTest,testConstructor_oe,src/test/java/spark/RouteImplTest.java,,,,multiple
spark_2,spark,RouteImplTest,testGets_thenReturnGetPathAndGetAcceptTypeSuccessfully_oe,src/test/java/spark/RouteImplTest.java,,,,multiple
spark_3,spark,RouteImplTest,testCreate_whenOutAssignAcceptTypeInTheParameters_thenReturnPathAndAcceptTypeSuccessfully_oe,src/test/java/spark/RouteImplTest.java,,,,multiple
spark_4,spark,RouteImplTest,testCreate_whenAcceptTypeNullValueInTheParameters_thenReturnPathAndAcceptTypeSuccessfully_oe,src/test/java/spark/RouteImplTest.java,,,,multiple
spark_5,spark,RouteImplTest,testRender_whenElementParameterValid_thenReturnValidObject_oe,src/test/java/spark/RouteImplTest.java,,,,multiple
spark_6,spark,RouteImplTest,testRender_whenElementParameterIsNull_thenReturnNull_oe,src/test/java/spark/RouteImplTest.java,,,,multiple
spark_7,spark,GenericIntegrationTest,filters_should_be_accept_type_aware_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_8,spark,GenericIntegrationTest,routes_should_be_accept_type_aware_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_9,spark,GenericIntegrationTest,template_view_should_be_rendered_with_given_model_view_object_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_10,spark,GenericIntegrationTest,testGetHi_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_11,spark,GenericIntegrationTest,testGetBinaryHi_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_12,spark,GenericIntegrationTest,testGetByteBufferHi_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_13,spark,GenericIntegrationTest,testGetInputStreamHi_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_14,spark,GenericIntegrationTest,testHiHead_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_15,spark,GenericIntegrationTest,testGetHiAfterFilter_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_16,spark,GenericIntegrationTest,testXForwardedFor_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_17,spark,GenericIntegrationTest,testGetRoot_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_18,spark,GenericIntegrationTest,testParamAndWild_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_19,spark,GenericIntegrationTest,testEchoParam1_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_20,spark,GenericIntegrationTest,testEchoParam2_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_21,spark,GenericIntegrationTest,testEchoParam3_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_22,spark,GenericIntegrationTest,testPathParamsWithPlusSign_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_23,spark,GenericIntegrationTest,testParamWithEncodedSlash_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_24,spark,GenericIntegrationTest,testSplatWithEncodedSlash_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
spark_25,spark,GenericIntegrationTest,testEchoParamWithUpperCaseInValue_oe,src/test/java/spark/GenericIntegrationTest.java,,,,multiple
